报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),46478,66007,72944,91425,97579,137884,60524,65904,44560,45034,50361,43230,52875,47998,56751,36240,40601,42713,39603,36171,43988,52992,49069,56131,68482,62473,75257,67068,59683,71916,82426,85761,57125,64233,61238,54350,51195,51826,64942,38887,41570,47625,51670,39497,51686,53419,54936,50158,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,2,2,2,3,3,3,3,--,--,--,--,--,--,--,--,144,115,103,103,87,87,82,82,80,83,79,79,95,379,406,106,83,83,105,105,277,337,277,277,300,300,200,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),9011,8259,9000,14400,9933,8523,6448,10029,6073,9411,5913,14963,8427,9040,7817,18817,11577,5870,5804,6948,8588,11490,5744,7684,4675,3537,3707,3995,4061,3047,3909,5500,2736,3987,2855,1910,1943,1116,1014,5037,3103,3648,5581,3998,2537,2726,6111,4992,
应收账款(万元),85685,73197,62781,71901,51044,53858,52275,53422,56367,43420,52320,48023,46592,57470,45115,45077,57001,54167,58863,53333,47319,44897,33023,50810,47128,40214,29005,33825,28672,31423,31907,32230,21272,23316,19513,20183,14313,13041,13824,10911,19323,18803,17364,21723,18667,19361,17211,17869,
预付款项(万元),20145,20494,22462,16218,20853,20023,25901,14994,19353,12324,14569,12015,12960,12870,10660,11628,14517,12637,11558,11466,15363,13156,12251,11030,20360,13998,15496,18112,19677,20423,26946,26415,18687,23159,23519,23873,19109,20238,11182,17327,8464,8508,8063,7869,2781,7268,4974,8366,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
