报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),20575,21347,16033,24533,18573,22057,21379,19709,23125,14316,17844,15217,23494,19114,18257,18209,21267,18036,22637,20229,23707,22389,20040,14947,14521,16642,16915,14928,15212,11245,17178,21319,22791,26941,21003,22976,18850,22655,18367,16905,18103,23510,22719,22543,22800,19985,27851,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,21,21,103,211,--,73,129,161,--,--,9,9,--,10,52,122,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),2260,1773,4010,3751,2012,1054,923,1877,1416,1148,451,689,421,1321,929,1123,1301,1173,1649,1003,1485,235,134,821,708,319,264,276,223,301,295,457,330,24,61,157,258,242,95,148,149,54,397,481,--,79,38,
应收账款(万元),33826,32117,39509,37934,46471,33987,34380,30939,26790,29365,28422,31441,28792,30548,35667,34928,32397,31418,30706,32511,27192,30652,32654,37130,30148,32707,32044,32710,29156,29944,28549,30450,28633,26913,24994,23437,21150,27158,32518,36245,36097,34173,30303,31097,27160,32151,28240,
预付款项(万元),3144,2924,591,3757,3590,5156,588,1877,2064,1863,1611,1086,1957,1981,2256,2981,3898,2816,2205,2888,2521,2826,2871,3503,1851,1698,2600,1760,415,2152,2287,2114,4993,3634,4305,2667,1233,781,1239,1387,1159,1118,477,1162,1398,1701,1112,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,23,--,--,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
其他应收款(万元),3110,1634,371,415,632,572,504,647,788,626,684,855,1003,758,719,1070,963,825,694,594,675,459,591,539,533,598,478,235,311,562,554,211,332,618,174,1347,619,668,1051,1330,885,2139,1033,494,291,332,285,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
存货(万元),23869,22237,23593,21855,21287,24460,22260,18910,19281,19188,21010,21536,22340,21976,24871,21992,21869,20784,21679,19829,18746,17057,19279,17748,18710,18316,19401,17041,14880,14436,14353,14708,15503,13652,12303,12651,10964,11427,15004,17690,17655,13941,13400,14553,12381,12370,11832,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,26,--,--,--,--,--,--,--,9,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
其他流动资产(万元),1970,1047,2862,2446,882,1673,2027,1758,1656,1623,1707,929,1087,1034,1574,864,855,1267,1754,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
流动资产合计(万元),88755,83079,86969,94692,93448,88959,82061,75715,75120,68129,71731,71754,79094,76732,84299,81188,82569,76422,81535,77054,74398,73746,75739,74687,66471,70289,71710,66950,60206,58691,63339,69260,72583,71782,62841,63235,53075,62931,68275,73705,74047,74958,68329,70330,64030,66618,69357,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
可供出售金融资产(万元),328,313,326,332,339,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,--,--,--,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
长期股权投资(万元),268,125,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
固定资产原值(万元),98556,--,97338,--,92823,--,89936,--,90601,--,93849,--,94337,--,94101,--,90432,--,90348,--,93490,--,92178,--,93570,--,90720,--,70353,--,66054,--,64268,0,63183,0,62240,--,59904,--,56568,--,50925,--,49107,--,47916,
累计折旧(万元),52664,--,49982,--,47735,--,45728,--,47373,--,47733,--,47239,--,45144,--,43429,--,41643,--,42335,--,40256,--,40678,--,37969,--,36082,--,34339,--,33376,0,32207,0,31037,--,28995,--,27544,--,24529,--,22950,--,21350,
固定资产净值(万元),45892,--,47355,--,45088,--,44208,--,43228,--,46117,--,47098,--,48957,--,47003,--,48705,--,51155,--,51922,--,52891,--,52751,--,34271,--,31716,--,30893,0,30976,0,31203,--,30909,--,29024,--,26396,--,26157,--,26566,
固定资产减值准备(万元),--,--,23,--,23,--,23,--,14,--,14,--,428,--,429,--,20,--,21,--,22,--,23,--,191,--,192,--,199,--,211,--,215,0,226,0,79,--,79,--,83,--,89,--,142,--,143,
固定资产(万元),45868,45910,47332,45173,45065,44354,44184,42136,43215,44952,46102,45787,46670,47438,48528,46378,46983,47678,48684,49001,51133,51096,51899,51986,52700,51964,52559,35058,34072,31396,31505,30948,30677,30562,30750,31046,31124,30591,30830,29102,28941,25907,26306,26440,26015,25858,26424,
在建工程(万元),863,983,1367,1397,1256,1364,1868,3884,3696,3291,2697,4435,4256,4079,4007,5651,4087,3358,3280,3927,2113,2136,2185,2173,2017,3404,3392,17001,15888,13433,11195,11667,2593,1017,809,2193,2030,2175,2186,2173,1934,1739,1593,1924,1986,1850,763,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,--,--,--,--,0,0,
