报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),34365,31394,36467,14635,11613,10083,13384,11006,8094,4477,786,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),3832,5887,5217,5434,2818,2705,2675,1305,1832,892,979,
预付款项(万元),427,600,682,1015,688,675,668,505,331,2119,575,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,70,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1067,958,374,599,336,352,611,532,1559,523,372,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),8309,7338,6182,5038,3664,3395,4500,3086,3372,1027,537,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),30000,30144,30003,52,10,7,--,--,--,89,1400,
流动资产合计(万元),77999,76390,78925,26772,19130,17217,21839,16433,15188,9127,4649,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,679,--,548,539,520,404,--,329,307,--,
累计折旧(万元),--,416,--,371,350,329,294,--,239,178,--,
固定资产净值(万元),--,263,--,177,190,192,110,--,90,129,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),339,263,184,177,190,192,110,96,90,129,100,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),13,21,28,36,40,32,18,--,--,--,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),474,497,495,515,509,526,9,6,8,17,25,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),71,87,90,95,65,71,70,36,39,32,9,
其他非流动资产(万元),2,11,2,9,--,--,16,--,--,--,--,
非流动资产合计(万元),900,878,798,833,804,821,223,138,136,178,134,
资产总计(万元),78899,77268,79723,27605,19934,18038,22063,16571,15324,9305,4783,
短期借款(万元),--,1040,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),214,197,188,480,120,97,359,--,--,--,--,
应付账款(万元),2621,2198,2424,4270,1522,1457,1775,465,1096,256,203,
预收账款(万元),1894,1144,863,679,880,811,733,1659,508,362,224,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
