报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),26282,12004,19905,29892,25642,12900,19913,23228,22516,19543,14661,30867,33115,41319,93767,165374,13058,15286,8154,5124,16463,21919,9379,11290,19524,11405,19108,27023,23402,25299,19922,15552,12057,9779,25001,46328,51098,68732,59179,59211,27255,25228,15463,4172,6598,4938,8407,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
应收票据(万元),4182,6190,5249,6154,6351,5305,8473,9158,3345,176,474,220,6162,3720,1593,2714,2383,1929,196,833,1018,3638,6075,6893,8312,3720,9172,16709,18407,11794,11683,9843,8877,4516,6438,5969,5454,3291,2792,5160,2911,1864,1650,2899,2611,1279,1041,
应收账款(万元),5362,4268,3388,4206,8656,3709,1687,3577,3799,5702,2467,7330,3852,3099,2308,1284,1649,1510,1424,1906,1815,2063,1837,2221,1778,2114,1622,1195,1186,3251,705,3288,6534,3460,755,3157,3013,3291,2641,3845,3629,3905,3485,4359,4154,4622,4369,
预付款项(万元),3089,5581,3328,3348,3462,3034,1794,2564,2288,2055,2300,3877,3216,2474,5652,2306,2239,2009,2909,2499,2402,2714,2180,1759,3753,2360,2513,3889,3818,3433,3174,5894,4948,3654,4416,12912,18041,44067,18751,21995,10720,917,536,875,665,496,332,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
应收利息(万元),10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,1,1,1,1,1,1,0,--,0,15,--,--,--,0,--,0,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
其他应收款(万元),9276,9409,8497,8905,3655,3794,2785,5660,12667,10225,9448,5873,5366,3358,2017,6389,5799,5901,5375,6209,6177,5909,5606,5337,6178,2919,2299,3687,3524,3430,1992,2403,2238,2168,2039,1665,1646,1541,1414,1550,1725,1913,1539,2020,1895,2195,1884,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
存货(万元),11281,8722,7552,9785,9221,9774,9562,12078,11477,10037,8700,9674,8189,6137,5653,11007,9325,9060,8434,20390,19503,19900,19654,25602,26232,26277,25900,18428,18900,14427,10867,12452,8367,6784,5092,4432,3488,3154,3444,3024,3223,2595,2054,2509,2034,2272,2157,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,86,--,0,0,1,0,0,--,0,
其他流动资产(万元),1395,1032,766,970,428,770,1254,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,78,37,28,37,21,43,64,--,0,--,1,56,0,0,--,121,
流动资产合计(万元),60877,47217,48695,63270,57426,39297,45478,56276,56104,47747,38060,57851,59910,60117,111000,189084,34464,35705,26502,36971,47388,56154,44740,53112,65787,48805,60624,70941,69239,61636,48344,49512,43060,30391,43780,74484,82783,124156,88308,94786,49464,36422,24784,16834,17957,15802,18311,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
可供出售金融资产(万元),6243,6243,6243,6243,6243,6243,6243,6243,6243,6243,6243,6243,6243,6243,6243,6243,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,--,--,0,--,0,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,104,104,104,104,104,104,104,104,369,610,1032,1032,1279,1500,1717,1885,2113,2561,2523,2682,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,17,17,17,17,19,19,19,19,19,19,19,19,19,19,19,19,104,104,104,104,
长期股权投资(万元),15943,15508,15508,11986,12011,11828,11828,12229,11729,11601,11601,11592,11603,22193,22188,10980,6493,6493,6493,6493,6493,6493,6493,6493,6493,6493,6493,6495,6692,8224,8220,8302,8246,8144,8142,8781,8910,8824,8860,9042,9096,9052,9094,9052,9537,10630,10292,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,--,0,
投资性房地产(万元),333,336,339,343,346,349,352,356,359,362,365,374,384,395,405,416,438,449,460,471,481,492,503,514,524,535,546,554,565,575,586,619,623,626,629,640,651,661,672,683,694,704,715,705,737,749,759,
固定资产原值(万元),298426,--,281519,--,270252,--,262591,--,255391,--,253959,--,235073,--,154798,--,215099,--,215779,--,206650,--,206447,--,200910,--,200669,--,349127,--,345026,--,343270,--,139849,--,131179,--,129069,--,123521,--,122316,--,119258,--,115437,
