报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),28988,61186,17653,21623,17849,16151,15705,48048,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),3391,1320,1184,1055,486,160,197,40,
应收账款(万元),79831,72647,57007,61353,63063,60314,55915,41469,
预付款项(万元),3795,3711,3389,2618,2188,3887,4239,4608,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),280,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),6765,6169,5425,5797,5009,5030,6250,22296,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),51745,50368,46046,46922,41115,34120,27460,23482,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),0,2266,2307,2283,7,28,--,--,
其他流动资产(万元),32921,890,1145,1013,261,--,--,--,
流动资产合计(万元),207715,198558,134156,142664,129978,119690,109765,139944,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),290,290,290,290,290,290,290,290,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),6888,6858,7789,5999,6687,--,--,--,
长期股权投资(万元),37,51,72,82,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),434,--,--,--,--,--,--,--,
固定资产原值(万元),--,38791,--,38619,36778,24905,--,--,
累计折旧(万元),--,14155,--,12787,13184,11444,--,--,
固定资产净值(万元),--,24637,--,25832,23594,13461,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),23892,24637,25226,25832,23594,13461,13637,14948,
在建工程(万元),5,12,12,7,13,7642,2199,3,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),10600,10661,10723,10784,11026,11271,11516,13118,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),54,54,54,54,54,54,54,54,
长期待摊费用(万元),404,435,489,535,736,903,549,716,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),2698,2582,2592,2740,2274,1930,1368,721,
其他非流动资产(万元),1670,1670,1670,1670,1670,--,--,--,
非流动资产合计(万元),46973,47251,48917,47994,46345,35552,29613,29850,
资产总计(万元),254688,245809,183073,190658,176323,155242,139378,169794,
短期借款(万元),12300,10500,9500,12000,22995,26195,17600,71220,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),11224,8551,8895,10116,11061,5311,7241,7636,
应付账款(万元),37782,38983,27868,31163,29891,24690,22097,17177,
预收账款(万元),27460,25995,29824,26020,25041,24574,26106,25761,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2518,2280,1315,3410,3277,2894,2406,1635,
应交税费(万元),2159,2276,3889,2698,3940,5904,4534,4751,
应付利息(万元),13,9,8,19,33,58,139,209,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),3633,3382,4162,5005,3738,2943,2330,2175,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1417,1821,2001,2129,--,--,--,--,
其他流动负债(万元),5046,5277,3139,3722,--,--,--,--,
流动负债合计(万元),103551,99074,90601,96281,99976,92569,82454,130565,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),605,903,1295,1730,--,--,--,--,
