报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),40393,33352,24443,40574,42666,30213,34457,41486,41635,31714,24274,27788,23542,17523,19116,26049,22516,24097,25174,25339,19117,19174,22714,27927,29924,28506,35181,32741,31132,36894,41867,41717,40026,44837,3116,6923,4548,2007,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,--,--,0,--,0,0,0,--,--,--,--,--,--,0,0,0,0,0,65,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收票据(万元),170,0,37,120,--,0,30,90,60,0,0,80,--,0,--,--,--,0,--,--,--,0,--,0,0,0,--,--,--,--,--,--,0,0,0,0,0,0,
应收账款(万元),5468,8210,8476,7490,3577,5754,7313,6377,2986,4963,4196,4100,2730,3253,3689,3489,3249,4776,3157,3822,3445,3736,3813,3402,4468,3845,4031,2010,4359,1410,1969,1407,1584,807,1477,1618,406,272,
预付款项(万元),5937,4806,4090,1551,9921,6287,6619,2707,11124,8840,7039,3630,12589,12007,6817,5908,10235,6391,6364,6001,10413,8171,9620,9439,10893,7572,8172,8470,12185,3649,1141,600,4242,832,1332,500,320,76,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
