报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),49358,97532,92472,90874,77460,53932,93019,119969,94829,87814,93879,93080,61256,61601,45429,67534,54817,49469,47993,66936,76377,79853,99669,82133,72081,70079,76780,77906,64966,67890,72527,49361,48316,48321,45340,47491,44619,37625,44973,42568,42979,55610,52604,66136,46765,51725,34802,46292,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,5052,--,--,4827,648,3679,3951,2083,3012,2327,5045,5078,2956,2914,3531,4857,9515,5000,8526,6037,3946,3533,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),128,146,203,323,47,45,479,1338,210,355,--,--,15,--,--,101,0,0,10,10,0,50,0,20,228,--,0,--,--,--,--,--,--,0,0,0,800,1010,1210,1200,700,0,500,5760,8840,9350,10060,7018,
应收账款(万元),21865,20451,20280,21100,21132,19768,20669,22870,18455,21692,18129,19078,19136,18557,18464,15718,19061,18763,21454,17928,16512,14910,15255,12854,15071,13219,12730,9592,10095,8878,9994,2064,5297,3304,6369,2545,1813,4915,3850,2279,3290,3155,2721,3545,2711,3191,5104,1152,
预付款项(万元),27411,29209,28661,25897,27237,26695,30811,25396,44404,33164,26440,26652,23341,28169,22915,21897,29361,28870,22159,23203,31754,27807,26726,22980,27341,21094,19435,19084,23084,20697,21991,3527,2316,2895,9404,5704,15193,1279,6528,916,1782,7919,5198,4639,2833,1694,6899,6635,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,0,
应收利息(万元),6,19,5,17,27,4,9,8,6,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,--,--,0,0,
应收股利(万元),180,2023,--,--,--,1783,291,291,--,--,--,--,--,--,--,--,0,--,--,0,0,0,110,51,0,0,456,456,85,85,85,--,--,0,0,0,0,0,0,--,0,0,0,0,--,--,0,0,
其他应收款(万元),--,8548,10909,9406,11063,9412,10537,9698,9830,11449,13518,11782,5990,7237,6249,5134,7433,9247,8604,6811,10106,11553,14379,21406,16281,10578,10062,11095,13847,10255,12644,4842,4720,4713,7241,3981,4840,4713,7396,4896,6073,4013,3243,4470,3581,1080,9040,7238,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,0,
存货(万元),54931,60878,58720,61993,68512,68600,73478,76136,106697,113666,122701,132622,147321,148871,147843,143078,138477,145813,140427,131373,124487,115696,112234,99366,95611,90849,83627,79108,75536,72851,64553,63058,63360,64576,64004,62854,50133,48392,48218,47988,46354,50998,49335,50736,85233,84886,83274,84230,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,--,--,0,0,
其他流动资产(万元),5477,6362,6369,6032,5154,6148,7465,9183,11124,10818,2826,3712,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,47,0,0,0,0,0,--,0,0,0,0,--,--,0,0,
流动资产合计(万元),170311,225286,217735,215794,210631,186387,236757,264890,285554,278958,277493,286927,257059,264435,240900,253462,249151,252163,240646,246260,259237,249869,268372,238810,226614,205819,208141,197241,187613,185484,182443,126531,127960,125938,135371,124902,122443,103013,115131,102761,104709,126552,123116,140286,158490,157963,153124,156098,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,0,
可供出售金融资产(万元),72518,42618,42618,42618,35917,35917,35917,17917,17917,17117,15117,15117,15117,15117,15117,15117,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,--,--,0,153,
持有至到期投资(万元),20000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,--,--,0,0,
长期应收款(万元),513,574,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,--,--,0,0,
长期股权投资(万元),5807,6689,6153,5985,5741,8651,8554,8365,7956,7451,8328,8092,7406,7741,8238,8049,22687,25324,25231,25305,25480,27037,27106,27311,25426,25251,26150,26719,25918,27645,27626,16536,16654,17792,18134,18140,21236,21236,22102,22072,21066,9657,11682,12254,11980,12154,12671,17689,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
投资性房地产(万元),7721,7792,6962,6915,6403,6455,3159,3192,3224,3245,3279,3310,3221,3346,3378,3410,3442,3474,3506,3538,3567,3605,3635,3668,2329,2487,2502,2521,2129,1146,1158,1164,1223,1233,3619,5571,5926,6134,6167,6075,7764,7788,5927,5940,1018,5767,4915,5210,
固定资产原值(万元),--,320193,--,323877,--,315485,--,318847,--,319952,--,307582,--,330099,--,326186,--,324402,--,320479,--,303630,--,297338,--,316086,--,313423,--,313723,--,108674,--,111528,--,107138,--,105078,--,110063,--,119326,--,118186,--,120975,--,121183,
累计折旧(万元),--,127464,--,118737,--,115044,--,99874,--,93618,--,80983,--,126626,--,130803,--,119334,--,110731,--,103248,--,99764,--,105333,--,100646,--,104219,--,35752,--,37813,--,37798,--,38482,--,39865,--,44190,--,42628,--,46275,--,47142,
