报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),32813,46324,94385,9274,6933,8082,6570,4841,5468,28905,41317,16055,7937,10879,17868,16632,20522,21847,29201,15301,23537,28593,23507,20875,22016,35048,45232,73058,99481,132692,137228,140211,13422,18521,13113,1370,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),80,110,358,60,144,10,169,--,122,75,4,25,223,670,327,179,10,77,175,15,457,--,15,20,175,50,--,438,3,--,--,--,21,0,0,24,
应收账款(万元),42634,38977,32804,33143,32189,31194,32488,37030,39773,45020,44099,49194,50194,49721,49824,51820,50653,51416,48787,45434,37765,34634,29911,21657,19834,16844,12754,9570,9472,6883,7753,7809,6432,6045,7957,5386,
预付款项(万元),10356,14285,7120,2551,1478,2694,1545,1880,3977,3235,2769,5631,5299,5067,4000,12461,11736,13135,13541,17144,28293,30813,30013,88022,84106,68371,58717,52410,31863,8431,7591,9102,7198,7792,4521,4793,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,312,149,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),2498,1900,3325,1739,1856,1262,1761,1197,1232,1064,1240,4262,4466,4429,4328,4756,4747,4664,4576,972,1135,905,941,930,835,793,737,812,706,753,714,720,780,572,485,402,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),12009,10497,10942,34386,33971,31754,36195,33359,31233,27783,31144,30754,33790,30749,35370,36715,35989,34706,37509,33939,37563,37117,40247,38757,35668,34447,31181,26219,25144,24903,25309,20248,21803,22297,29597,30843,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),1384,317,16,337,1208,1200,16668,16021,15000,--,182,304,294,264,253,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
流动资产合计(万元),101774,112410,148951,81491,77779,76197,95397,94639,96955,106082,120755,106225,102203,101778,111970,122563,123656,125845,133788,112806,128750,132062,124634,170260,162634,155554,148621,162507,166669,173663,178595,178090,49656,55227,55673,42818,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期股权投资(万元),--,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
投资性房地产(万元),61457,61864,62231,60582,51826,47895,48197,42683,37254,36204,26501,20102,14923,7124,7171,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产原值(万元),23141,--,22952,--,108625,--,114374,--,121885,--,112787,--,134838,--,140199,--,141153,--,139633,--,126030,--,116320,--,79782,--,78260,--,59041,--,47362,--,41197,40626,0,0,
累计折旧(万元),7436,--,7120,--,29650,--,29507,--,28602,--,27649,--,27201,--,25198,--,24757,--,22158,--,19710,--,17220,--,15172,--,13129,--,11021,--,9093,--,7380,5717,0,0,
固定资产净值(万元),15705,--,15832,--,78975,--,84867,--,93283,--,85137,--,107637,--,115001,--,116396,--,117475,--,106320,--,99100,--,64609,--,65132,--,48020,--,38269,--,33817,34909,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产(万元),15705,15712,15832,66893,78975,84101,84867,89336,93283,99113,85137,101160,107637,116698,115001,116970,116396,116234,117475,105084,106320,98086,99100,64324,64609,64085,65132,49641,48020,48111,38269,33271,33817,34909,26848,20598,
在建工程(万元),37964,35447,--,--,--,--,--,2058,2058,2058,22363,19170,17071,16145,15618,18608,16772,13175,10042,20867,7586,15354,14735,2091,1073,840,15,8837,7811,8297,7422,6238,4587,0,0,2539,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产清理(万元),8,8,--,--,--,--,--,--,2553,2553,2553,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
无形资产(万元),42469,34835,925,8575,8628,8685,8743,8797,8838,8877,8935,8980,9029,9092,9139,9109,9163,9101,9134,15304,14621,14679,14760,2286,2256,2233,2243,2259,2214,2229,2238,2236,2249,1535,1490,920,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
商誉(万元),642,404,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期待摊费用(万元),1707,1836,1976,2497,2596,2885,2962,3060,3465,3869,4296,4726,5213,5734,6095,6327,6516,7027,7284,7550,7028,7180,6894,6778,6612,6472,6585,5326,5221,5784,5132,3968,3693,3542,2419,299,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
递延所得税资产(万元),2853,2622,2543,2602,2526,2842,2970,2965,2947,3059,3157,3113,2945,2962,3121,1696,1633,1605,1582,1212,658,657,621,532,497,445,451,420,406,428,428,668,668,662,268,216,
其他非流动资产(万元),4375,--,--,1526,1373,1368,1362,1372,1493,1524,1419,3487,3523,3565,3595,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
非流动资产合计(万元),167180,152744,83506,142674,145923,147777,149102,150271,151892,157258,154362,160737,160343,161320,159741,152709,150480,147141,145516,150018,136213,135955,136110,76011,75047,74074,74425,66484,63672,64850,53489,46379,45014,40647,31026,24571,
资产总计(万元),268954,265154,232458,224164,223703,223974,244498,244910,248847,263340,275117,266962,262546,263098,271711,275272,274136,272986,279303,262824,264963,268017,260744,246271,237681,229629,223046,228990,230342,238514,232084,224469,94671,95875,86699,67390,
短期借款(万元),--,--,--,--,3000,3000,18000,18000,15000,16940,1940,1940,1940,--,5000,8100,8100,1846,2000,--,--,--,30923,20963,15000,--,--,--,--,--,--,--,0,20000,6000,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
