报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),25765,1796,5616,2922,4126,7420,4950,3193,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),74,116,128,129,252,85,161,--,
应收账款(万元),1714,1549,1436,1533,1269,960,1106,1389,
预付款项(万元),261,110,109,152,107,249,250,139,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),27,16,279,312,60,24,18,34,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),2249,1988,1884,1808,1921,1915,1691,926,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),8200,7450,3930,3600,2600,--,14,59,
流动资产合计(万元),38290,13024,13381,10454,10336,10653,8191,5741,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),--,7441,7096,6528,--,4499,--,--,
累计折旧(万元),--,2680,2421,1926,--,1522,--,--,
固定资产净值(万元),--,4761,4675,4602,--,2978,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),4628,4761,4675,4602,4716,2978,2970,3029,
在建工程(万元),194,224,278,61,9,4,8,9,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),837,845,849,874,888,648,659,665,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),93,113,126,121,158,195,239,291,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),44,43,51,48,40,39,36,37,
其他非流动资产(万元),--,--,--,--,--,--,--,--,
非流动资产合计(万元),5797,5986,5978,5706,5810,3863,3911,4030,
资产总计(万元),44087,19010,19360,16161,16146,14517,12102,9771,
短期借款(万元),--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,
应付账款(万元),1249,1280,1408,974,1098,993,1326,1240,
预收账款(万元),94,67,67,52,135,115,57,96,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),246,260,356,259,225,263,208,219,
应交税费(万元),337,411,291,376,295,250,118,93,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,1000,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),5,6,5,8,63,70,24,23,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),1931,2024,2127,1668,2817,1690,1734,1672,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),150,150,150,150,--,150,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,150,--,130,130,
非流动负债合计(万元),150,150,150,150,150,150,130,130,
负债合计(万元),2081,2174,2277,1818,2967,1840,1864,1802,
实收资本(或股本)(万元),8000,6000,6000,6000,6000,6000,6000,6000,
资本公积(万元),22313,696,696,641,529,585,529,529,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),1932,1891,1620,1162,967,820,524,237,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),9762,8248,8766,6540,5683,5272,3186,1204,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),42006,16836,17083,14343,13179,12676,10239,7970,
少数股东权益(万元),--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),42006,16836,17083,14343,13179,12676,10239,7970,
负债和所有者权益(或股东权益)总计(万元),44087,19010,19360,16161,16146,14517,12102,9771,		
  
