报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
货币资金(万元),32596,4594,7080,5080,5664,3397,1648,2785,4298,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),1555,2067,2281,1372,1437,2056,778,1986,881,
应收账款(万元),7529,6580,5209,5343,5051,4504,4092,3147,3420,
预付款项(万元),1673,224,539,3095,2485,399,2101,633,158,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),257,420,317,164,185,983,221,24,180,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),9984,8604,7758,7977,7171,6387,6605,5554,5242,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,2,12,1,3,4,--,--,--,
其他流动资产(万元),63,41,265,677,386,365,--,462,277,
流动资产合计(万元),53659,22532,23461,23709,22384,18094,15445,14591,14456,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,17396,15854,--,--,--,--,--,--,
累计折旧(万元),--,5198,4642,--,--,--,--,--,--,
固定资产净值(万元),--,12199,11212,--,--,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),12693,12199,11212,10985,8966,9094,8632,8663,7632,
在建工程(万元),1756,817,2569,153,2252,2146,1189,1056,412,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),5287,5372,1744,1825,1897,1969,2374,2161,2399,
开发支出(万元),--,--,--,--,--,--,3319,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),50,54,65,54,64,75,103,129,160,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),279,89,79,93,90,82,249,83,97,
其他非流动资产(万元),925,918,573,424,399,373,--,174,58,
非流动资产合计(万元),20990,19448,16243,13534,13668,13738,15866,12267,10759,
资产总计(万元),74649,41980,39703,37243,36052,31832,31311,26857,25215,
短期借款(万元),1500,1500,2000,4000,3000,2000,1000,1500,3000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,
应付账款(万元),4567,3023,3020,2932,2229,2368,1707,2019,1557,
预收账款(万元),1385,691,774,568,884,714,516,613,1063,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),123,111,102,67,65,57,56,46,47,
应交税费(万元),486,406,378,171,164,103,684,279,151,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),1932,1328,948,781,744,959,812,1222,1499,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),9993,7058,7222,8518,7085,6201,4775,5678,7315,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
