报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),299335,230365,241887,196721,168567,254293,211767,209139,169767,191395,214211,292784,172466,249786,202975,253755,325546,327995,140590,132430,159302,210040,176600,149265,269395,211777,282037,305537,342023,402115,250922,310658,296784,270934,257721,5835,5708,4284,3945,3279,4623,5134,2589,2144,2364,3721,2532,3144,3662,2848,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),66,3,--,--,--,--,--,1,--,10,100,120,82,329,80,87,10,85,69,97,84,99,99,81,779,186,8271,31833,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收票据(万元),43613,78063,88988,84745,142154,144879,108237,72664,51049,56730,40081,30162,19204,37934,18429,47391,34654,25026,19859,41702,48454,60659,60748,59705,53105,52723,28123,23626,104587,103888,65362,43716,20014,10978,18352,50,93,150,89,85,17,94,4,--,--,--,--,0,--,0,
应收账款(万元),451709,497811,479123,500722,467960,488988,561830,530395,451870,413987,469729,453642,384352,397583,366420,356572,313682,335392,360487,327469,296861,292770,299283,287328,287229,294422,285256,283608,283592,282838,301847,310025,252973,273505,272972,8635,9260,10186,7696,7649,6967,6704,8336,7939,9132,8459,7516,7344,7162,10527,
预付款项(万元),42348,43302,61719,26641,45551,9462,30670,14164,65084,8958,50569,24252,59087,12619,34705,16828,55369,34138,26849,20458,21760,5604,57879,49463,43738,34477,45195,34415,51533,40827,25651,24797,21321,20554,24458,333,518,481,493,443,143,147,2588,453,292,197,66,64,43,191,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
