报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),636597,859494,903250,841757,672820,655656,741375,761865,721118,733148,740276,653232,591885,594348,582738,670555,50716,79208,115452,66917,50135,37039,37332,41625,51091,25997,74604,35972,84508,44923,17825,97411,15972,9695,8651,11849,13913,8853,22124,9858,15385,12678,14736,13619,12093,11574,10433,15829,14050,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,0,0,
交易性金融资产(万元),38726,97764,11714,10128,10549,11002,--,--,195,--,--,12,--,310,647,2369,369,623,--,--,164,163,--,--,34,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,0,0,
衍生金融资产(万元),4754,6119,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),71040,81927,89979,98429,92138,107835,115171,104743,87160,71323,92432,80659,56975,72465,72483,75831,54451,64207,63304,68513,68037,79010,74616,64990,55618,46226,48241,46004,54646,59115,37674,31455,19264,16718,17504,18073,6594,13708,9553,8310,9223,10638,12114,9317,10419,8106,5809,5595,7894,
应收账款(万元),359371,354886,369489,328062,371626,328208,311706,294398,363634,292970,281207,263103,276241,218674,237626,239008,243477,206227,220331,212661,205298,193136,206579,190296,174373,176460,169774,157617,151477,156981,152554,146892,157023,137248,127353,111291,116977,99838,98752,73303,76513,77269,83637,73564,78076,72523,74249,66053,60203,
预付款项(万元),22013,26227,28969,24638,19552,16742,17193,18535,15096,18476,14287,18746,17881,20934,23728,27795,28170,24852,27026,29182,22637,17176,16791,14936,13567,21629,19257,18276,12864,14700,17495,24344,17908,15579,20380,22667,12820,5044,4084,3985,4367,6268,7740,11347,10128,9730,7704,8621,8458,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,0,0,
