报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),20888,23229,15102,43809,12021,4835,11042,6916,6520,2565,3152,8319,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),666,909,325,506,1613,11,1365,180,20,103,10,1322,
应收账款(万元),30479,34011,32459,24923,24623,27115,22141,22931,23487,22961,20951,18588,
预付款项(万元),6737,8971,14333,5548,697,1226,1915,541,267,607,1725,1822,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2535,2293,1852,1326,1397,573,428,441,648,500,295,373,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),65161,59508,54154,42232,32808,30414,23149,24179,27291,26127,28001,24011,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),2856,2990,10198,993,362,328,--,--,--,--,--,--,
流动资产合计(万元),129322,131911,128423,119336,73521,64501,60040,55187,58233,52862,54134,54436,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),278,282,173,--,--,--,--,330,339,348,952,--,
固定资产原值(万元),--,32126,--,31570,--,28371,26783,23775,24309,24018,18728,16959,
累计折旧(万元),--,9578,--,8690,--,7694,6897,5215,4770,4031,2392,1339,
固定资产净值(万元),--,22548,--,22880,--,20677,19886,18560,19539,19987,16336,15620,
固定资产减值准备(万元),--,--,--,--,--,--,--,75,--,--,--,--,
固定资产(万元),22816,22548,22569,22880,20522,20677,19886,18485,19539,19987,16336,15620,
在建工程(万元),1268,602,23,--,2021,1978,743,153,94,88,436,11,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),4281,4307,4427,4456,4485,4513,4546,4488,4549,4620,3261,3484,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),28,41,--,--,--,--,--,27,31,35,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),349,357,370,317,344,418,318,300,367,293,227,187,
其他非流动资产(万元),4253,5332,1242,761,490,294,707,425,--,--,--,--,
非流动资产合计(万元),33273,33469,28804,28414,27862,27881,26200,24209,24918,25370,21211,19302,
资产总计(万元),162595,165380,157227,147750,101384,92383,86240,79397,83152,78232,75345,73738,
短期借款(万元),60150,57150,49020,37220,28020,26020,25450,18750,22820,21095,23280,28338,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,1743,1733,3000,2000,5446,5000,5000,300,
应付账款(万元),2246,5584,8166,13566,6926,5631,4877,9229,13784,9960,12484,12668,
预收账款(万元),8441,10017,7810,5210,5073,6055,3047,4739,5384,6176,5438,8318,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1865,1932,1838,1800,1644,1432,1076,1342,1223,1298,631,837,
应交税费(万元),628,509,655,721,705,869,813,398,562,777,496,-241,
应付利息(万元),94,81,73,54,33,33,42,38,42,57,58,151,
应付股利(万元),--,1925,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),288,321,372,602,84,131,130,118,39,1047,385,34,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),73712,77518,67935,59173,44228,41904,38435,36615,49299,45411,47772,50405,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),3220,3674,4384,4604,4888,463,211,847,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),82,86,90,94,99,103,111,128,--,144,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,136,--,--,--,
非流动负债合计(万元),3302,3760,4475,4698,4986,566,322,975,136,144,0,0,
负债合计(万元),77014,81278,72409,63871,49214,42470,38757,37591,49435,45555,47772,50405,
实收资本(或股本)(万元),17502,11668,11668,11668,8750,8750,8750,8750,7755,7755,7755,7755,
资本公积(万元),45347,51181,51181,51181,24119,24044,24044,24044,20039,20039,20039,11863,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2110,2110,2110,2110,1480,1480,1480,898,489,489,--,364,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),20622,19143,19859,18920,17821,15639,13210,8114,5433,4394,-221,3350,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),85581,84102,84818,83879,52169,49913,47484,41806,33716,32677,27573,23333,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),85581,84102,84818,83879,52169,49913,47484,41806,33716,32677,27573,23333,
负债和所有者权益(或股东权益)总计(万元),162595,165380,157227,147750,101384,92383,86240,79397,83152,78232,75345,73738,		
  
