报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),3849,29639,3151,2720,2766,3626,2342,1386,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),15000,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),8457,7548,5322,2571,4824,2989,3187,2789,
应收账款(万元),16279,17462,15319,14096,11877,13142,14611,10931,
预付款项(万元),1215,729,950,508,233,549,407,548,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),51,149,161,113,77,376,372,150,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),15680,14501,16163,16746,11676,12371,11186,10615,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),58,94,31,146,638,11,77,181,
流动资产合计(万元),60590,70122,41097,36901,32092,33065,32183,26599,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),--,48689,--,47231,44576,--,--,--,
累计折旧(万元),--,20814,--,19255,15812,--,--,--,
固定资产净值(万元),--,27875,--,27976,28764,--,--,--,
固定资产减值准备(万元),--,13,--,22,--,--,--,--,
固定资产(万元),28119,27862,27307,27954,28764,27012,26435,28171,
在建工程(万元),1449,1259,2187,1628,539,475,316,143,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),4826,4862,4898,4827,4945,5063,5182,4879,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),299,297,324,350,241,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),506,507,497,473,353,330,348,234,
其他非流动资产(万元),--,--,--,84,--,--,--,--,
非流动资产合计(万元),35198,34786,35213,35315,34842,32880,32281,33428,
资产总计(万元),95787,104908,76309,72216,66934,65944,64464,60027,
短期借款(万元),19714,28217,25253,22162,22707,21890,22760,26590,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),63,510,1671,1161,271,1213,190,369,
应付账款(万元),5862,5394,5180,6605,4087,4137,4484,4509,
预收账款(万元),41,35,50,26,16,2,47,2,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1370,1435,1452,1510,1236,1142,1077,910,
应交税费(万元),534,760,614,457,353,842,1001,437,
应付利息(万元),25,31,35,34,45,55,54,57,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),420,2272,364,509,119,220,3106,135,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,3000,3000,4000,2474,376,1100,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),28028,38654,37620,35463,32835,31974,33095,34110,
长期借款(万元),--,--,--,--,3000,7000,6474,4626,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),817,830,864,848,683,614,537,339,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),817,830,864,848,3683,7614,7011,4965,
负债合计(万元),28844,39484,38484,36310,36517,39588,40106,39075,
实收资本(或股本)(万元),12725,12725,9544,9544,9544,9544,9000,9000,
资本公积(万元),31593,31593,8802,8802,8802,8741,7503,7503,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),2216,2216,2216,2216,1868,1562,1111,694,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),20081,18573,16926,14979,9770,6509,5745,2586,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),66615,65107,37488,35541,29984,26357,23358,19783,
少数股东权益(万元),328,317,338,365,432,--,999,1170,
所有者权益(或股东权益)合计(万元),66943,65424,37826,35906,30417,26357,24358,20952,
负债和所有者权益(或股东权益)总计(万元),95787,104908,76309,72216,66934,65944,64464,60027,		
  
