报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),17705,27263,4844,10747,13551,7794,7270,3928,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),35,--,--,--,--,--,--,--,
应收账款(万元),8773,8128,6233,5335,3596,2651,3762,1865,
预付款项(万元),299,193,169,170,188,98,175,33,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),618,352,891,824,680,319,245,960,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),2279,1417,1093,1235,1515,940,1440,1515,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),10000,--,--,--,--,--,410,--,
流动资产合计(万元),39708,37352,13230,18310,19531,11802,13301,8302,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),536,542,547,553,575,600,--,--,
固定资产原值(万元),--,5665,--,5464,5123,--,--,--,
累计折旧(万元),--,1695,--,1450,1018,--,--,--,
固定资产净值(万元),--,3970,--,4015,4106,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),3929,3970,4037,4015,4106,4287,1048,1160,
在建工程(万元),--,--,--,--,--,--,--,74,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),267,114,96,107,137,127,449,410,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),304,170,181,192,28,46,54,78,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),640,602,568,705,622,639,371,284,
其他非流动资产(万元),--,--,--,--,--,--,2901,2040,
非流动资产合计(万元),5676,5397,5429,5572,5468,5699,4823,4047,
资产总计(万元),45384,42749,18659,23882,24999,17501,18124,12349,
短期借款(万元),400,400,600,600,800,800,500,1000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,
应付账款(万元),3304,2375,1290,2560,4082,1804,2858,1197,
预收账款(万元),244,120,179,195,980,691,726,910,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),895,884,675,1685,1417,943,650,645,
应交税费(万元),170,304,727,1112,1084,419,1726,839,
