报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),10346,7758,10575,13618,4919,10310,3736,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),16166,9963,5397,5019,3984,2947,462,
应收账款(万元),18414,16350,14446,13125,13145,8931,4819,
预付款项(万元),447,914,455,888,1763,606,171,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),1249,1530,2591,1047,554,205,188,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),30810,34176,41990,26135,12282,3965,8030,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,1,--,--,--,--,
其他流动资产(万元),705,637,796,1143,50,14,8,
流动资产合计(万元),78136,71328,76251,60976,36697,26978,17414,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,343,631,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),3423,3468,--,--,--,529,554,
固定资产原值(万元),--,13068,16827,16064,9756,9017,8100,
累计折旧(万元),--,3984,3764,2680,1915,1093,541,
固定资产净值(万元),--,9084,13063,13383,7841,7924,7560,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),9060,9084,13063,13383,7841,7924,7560,
在建工程(万元),2340,1991,--,--,1012,289,602,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),583,645,781,999,1244,506,462,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),4,4,6,6,--,5,10,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),1090,1092,1116,590,261,145,80,
其他非流动资产(万元),1324,1306,--,--,8,--,--,
非流动资产合计(万元),17824,17590,14966,14978,10365,9740,9898,
资产总计(万元),95960,88918,91217,75954,47062,36719,27312,
短期借款(万元),7500,7500,6000,7500,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),3435,1105,2540,2000,200,--,--,
应付账款(万元),7199,7937,8874,6545,4281,1749,1251,
预收账款(万元),27150,22677,28978,21240,6408,1476,5559,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),696,670,759,749,412,353,361,
应交税费(万元),1396,2394,1291,1982,1238,1617,675,
应付利息(万元),--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),368,326,252,535,744,521,529,
