报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),6658,6195,1635,468,312,1824,4090,7713,4816,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),15,--,--,--,390,--,--,--,--,
应收账款(万元),2746,3701,4013,3806,2859,3824,3695,4294,3032,
预付款项(万元),1169,773,688,613,585,620,421,818,647,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),179,153,212,178,155,125,87,4881,145,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),12257,12235,9206,10112,10848,7857,5848,5682,5666,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),22507,22482,434,1509,1066,1675,177,12,213,
流动资产合计(万元),45531,45539,16189,16686,16216,15924,14317,23400,14518,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1985,1985,1985,1935,1935,1865,1855,1109,651,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),91,87,84,84,81,76,171,115,210,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),13705,13825,9020,9098,9254,9410,105,812,858,
固定资产原值(万元),--,18925,24042,23950,--,22154,14672,--,4533,
累计折旧(万元),--,5615,5626,5238,--,3721,2344,--,1039,
固定资产净值(万元),--,13310,18416,18712,--,18434,12328,--,3494,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),13052,13310,18416,18712,18637,18434,12328,5308,3494,
在建工程(万元),1436,1286,1377,1304,86,1150,1204,2744,1521,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),2412,2618,3335,3212,3631,4274,5138,4569,3684,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),7470,7524,7598,7671,7819,6171,358,359,354,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),1600,1780,1954,2115,2321,2410,2250,2106,1868,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),58,58,58,56,53,50,43,7,8,
其他非流动资产(万元),1022,683,339,335,897,827,12330,405,234,
非流动资产合计(万元),42831,43157,44167,44524,44716,44667,35782,17535,12883,
资产总计(万元),88363,88696,60356,61210,60931,60591,50099,40935,27401,
短期借款(万元),--,--,11560,12300,14550,16760,10400,4350,3600,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,
应付账款(万元),2746,4116,2262,2014,4892,3898,4531,2789,3123,
预收账款(万元),496,514,394,293,258,270,251,185,163,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),603,607,531,1241,519,1149,1087,747,652,
应交税费(万元),285,265,66,541,266,193,870,628,396,
应付利息(万元),--,--,15,16,17,23,13,4,10,
应付股利(万元),--,--,--,--,--,--,--,--,3024,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),164,251,105,131,96,282,41,443,539,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),4295,5753,14934,16537,20597,22575,17193,9146,11509,
长期借款(万元),--,--,--,--,--,--,--,1100,1400,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),902,932,942,980,1057,1163,849,739,655,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),902,932,942,980,1057,1163,849,1839,2055,
负债合计(万元),5197,6684,15876,17517,21655,23738,18043,10985,13564,
实收资本(或股本)(万元),13980,13980,10485,10485,10485,10485,10485,10485,5650,
资本公积(万元),46605,46435,14029,14029,14029,14029,14029,14029,5346,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),2869,2869,2869,2869,2126,2126,1086,594,902,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),19712,18728,17097,16310,12637,10213,6456,4841,1939,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),83166,82012,44480,43693,39277,36853,32056,29950,13837,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),83166,82012,44480,43693,39277,36853,32056,29950,13837,
负债和所有者权益(或股东权益)总计(万元),88363,88696,60356,61210,60931,60591,50099,40935,27401,		
  
