报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),11334,17476,43125,107620,147193,138294,146039,161043,68020,115596,140541,150356,45041,82211,70943,51142,27267,43291,39837,43042,55529,47822,59202,63780,52291,52570,64499,49979,64202,50544,54742,49738,38913,52086,23879,8692,9579,21476,30727,52135,51616,34122,43064,15530,14130,13759,18748,3090,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,36,31,38,48,49,57,70,20,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
应收票据(万元),--,--,10,10,20,475,453,320,1500,1405,557,925,1163,969,302,200,40,217,187,45,317,821,1020,548,4721,2069,3830,2098,3914,5438,2628,819,359,782,878,478,250,1392,1695,1045,60,75,--,0,0,38,0,0,
应收账款(万元),--,44888,37011,34702,30628,31289,17789,17695,17713,12103,24545,13828,12208,12102,15495,12673,12314,11611,10826,11014,9408,9108,8799,10257,8405,6739,9126,8987,7776,7673,11347,7371,4429,4214,4003,2731,2818,2575,3333,2664,3840,2656,2472,4014,2683,2718,1491,4686,
预付款项(万元),2327,2109,2511,2415,2158,1841,2553,2920,722,501,7758,7323,8925,5406,8299,5880,8031,2312,4774,3909,3405,3104,7107,10063,7652,6070,7469,11098,10624,8297,19832,11282,8767,4854,5349,6297,7301,6443,15510,16824,15863,16211,15320,5920,6444,5062,5673,769,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
应收利息(万元),--,--,--,55,55,56,--,--,--,--,--,--,79,79,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
其他应收款(万元),--,124314,81049,24229,3511,2809,4222,3865,88302,86943,7997,6611,4838,1943,8497,4915,25296,23611,52214,64115,4026,3780,3376,2858,3504,2698,5496,5392,5676,6411,4028,3696,2870,3082,3920,4478,5280,4060,4602,5589,5301,4967,5256,5817,5387,3266,10895,4351,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
存货(万元),1714,1307,1567,2123,2290,1703,1313,1311,1173,1446,45113,47135,44098,43191,44984,45509,47292,45155,44523,47353,51910,44253,42195,45288,43733,45113,46389,50031,50215,49404,47488,49305,47027,42097,38514,39236,36564,35241,33545,33308,31840,32889,27677,25430,22002,18946,16385,12367,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
其他流动资产(万元),10321,22250,252,364,305,364,1167,1291,36445,37048,3351,4530,3902,3863,2021,2105,2751,2607,2061,2568,6865,6230,--,--,--,--,--,--,5,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
流动资产合计(万元),184145,212344,165525,171518,186162,176831,173535,188445,213875,255042,229863,230709,120255,149765,150542,122424,122990,128805,154423,172046,131459,115118,121710,132796,120306,115258,136808,127584,142414,127768,140065,122212,102366,107113,76543,61911,61792,71187,89411,111565,108556,90951,93827,56758,50696,43848,53261,25283,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1513,2013,1013,1013,1013,1013,1015,1015,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
长期股权投资(万元),691,691,1006,1013,1034,1060,871,905,950,983,1098,141,144,147,150,--,--,--,--,1015,1013,1013,1013,1000,1425,1425,1425,1425,1425,1425,1425,1425,1425,1425,1000,1000,1000,1000,400,0,--,--,--,0,0,0,30,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
投资性房地产(万元),487,493,498,503,508,513,518,523,528,533,538,543,548,553,558,563,568,573,578,1199,1209,1220,1231,1242,1252,1263,1274,1284,1295,1306,1317,1327,1338,1349,1359,1370,1381,1392,1134,413,416,419,422,426,428,431,0,0,
固定资产原值(万元),--,102209,--,99679,--,99577,--,99618,--,99362,--,181046,--,179331,--,86334,--,86159,--,89579,--,159726,--,116890,--,70108,--,64811,--,100155,--,95767,--,94878,--,59494,--,59050,--,58079,--,57330,--,28179,0,27752,25970,--,
累计折旧(万元),--,22929,--,20638,--,17907,--,15487,--,12687,--,49475,--,44813,--,36264,--,34036,--,36330,--,31464,--,28097,--,25905,--,24175,--,26595,--,23769,--,21006,--,18711,--,17263,--,15896,--,14160,--,12400,0,11475,9969,--,
固定资产净值(万元),--,79280,--,79041,--,81669,--,84131,--,86674,--,131571,--,134518,--,50070,--,52124,--,53249,--,128262,--,88792,--,44204,--,40636,--,73560,--,71998,--,73872,--,40784,--,41787,--,42183,--,43170,--,15779,0,16277,16001,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,325,--,325,--,325,--,325,--,325,--,325,--,325,--,325,--,325,--,325,--,325,--,325,--,325,--,325,--,325,--,325,--,325,0,325,325,--,
固定资产(万元),--,79280,77649,79041,79456,81669,82657,84131,86875,86674,128788,131246,133634,134193,48848,49746,50783,51799,52689,52925,125640,127938,86929,88468,42898,43879,40217,40312,73830,73236,70786,71674,72367,73547,69998,40459,40929,41462,40254,41859,42426,42845,40009,15455,15660,15952,15677,10857,
在建工程(万元),--,2687,7451,7328,7116,6994,7276,6988,6768,6704,7417,9198,8588,8165,3508,3363,2844,2396,2570,1578,1268,999,37955,29419,70306,69037,67799,64679,26026,23636,6970,4082,3329,3376,5867,32320,29139,26741,18318,2619,1456,1090,158,26513,21388,19330,2045,4,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9,9,--,9,15,221,723,760,410,281,133,128,11,11,0,--,--,0,--,0,--,0,--,--,19,19,0,0,0,3,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
无形资产(万元),6880,6908,7910,7957,7844,7893,7932,7944,7682,8057,12659,12749,12491,12901,9169,9214,9277,9340,5396,5435,9934,10007,10084,10097,10174,10226,10229,10289,10364,10315,10353,10320,10380,10453,10466,10427,7728,7768,7841,7854,7858,5955,5911,5941,5978,6016,6067,4474,
开发支出(万元),--,--,0,--,--,--,--,--,--,--,4,4,2,--,9,3,2,--,5,1,--,--,8,7,7,7,69,69,69,69,63,63,63,62,58,52,51,43,35,27,29,26,--,0,3,0,0,0,
商誉(万元),1531,1531,5428,5428,5428,5428,5428,5428,5428,5428,5428,5680,5680,5680,251,251,251,251,251,251,251,251,129,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
长期待摊费用(万元),5,14,585,764,1352,1137,1480,1576,1854,2133,5109,5720,1123,1161,399,432,431,410,462,458,463,487,546,592,659,669,718,739,787,819,857,895,936,972,1003,1037,1077,1116,141,151,97,103,89,85,88,92,58,74,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
递延所得税资产(万元),931,1035,517,698,681,681,516,528,457,457,1519,1651,2032,1752,1741,1518,1590,1483,1415,1381,2582,2305,1997,2333,1633,1704,1160,1174,1054,1077,1413,1350,833,853,698,667,631,670,692,705,699,625,402,668,482,581,221,152,
其他非流动资产(万元),513,513,9156,9156,9700,10056,2151,2151,2088,2151,2130,2233,2747,2747,3043,3043,3043,3043,6273,4430,1500,1500,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,0,0,
非流动资产合计(万元),92437,94652,111700,113388,114618,116930,110329,111674,114132,114621,166191,170676,169001,168311,68689,69146,69803,70311,70663,68681,143861,145728,139906,133379,129078,128969,123301,120252,114983,112011,93193,91147,90672,92037,90449,87333,81934,80191,68814,53627,52980,51062,47010,49106,44028,42402,24098,15563,
资产总计(万元),276582,306995,277225,284906,300780,293761,283864,300119,328007,369663,396054,401385,289256,318077,219230,191570,192793,199116,225086,240728,275321,260846,261616,266175,249384,244227,260109,247836,257397,239778,233258,213358,193038,199150,166992,149244,143726,151379,158226,165192,161536,142013,140837,105864,94723,86249,77360,40846,
短期借款(万元),33152,32435,34099,40946,51261,42599,26599,22100,35500,30600,26400,44400,28400,44370,84540,45240,45400,52680,51936,61236,66636,61057,66625,65625,60125,59125,62600,66500,70100,49770,47290,56690,48609,50839,45559,43059,33790,34590,41820,43920,44110,38310,34055,32134,27264,23879,18479,15976,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
交易性金融负债(万元),3105,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
应付票据(万元),--,--,--,--,1980,2000,10000,10000,27090,27009,34386,34200,47986,47100,7580,19680,15200,10650,26770,28450,38532,45219,45264,53675,39144,44308,56549,36957,37184,39178,37085,19000,3929,9000,13429,1429,--,0,--,5140,5395,12842,16557,8251,9137,3875,5578,2980,
