报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),75789,78403,91343,99326,64543,73768,157197,96546,106322,104179,61398,52092,35762,90857,100920,55950,2655,5363,4130,4565,5179,5273,5661,2670,11410,9194,13349,10258,5652,6022,6692,5150,3669,1598,3449,3685,4236,3890,8523,4057,6676,4539,6854,9098,9560,7969,7858,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
交易性金融资产(万元),552,--,--,--,--,0,167,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应收票据(万元),22861,35296,36893,39545,27776,20978,28137,22455,31653,27449,13892,24598,26281,23544,26303,26926,7835,7646,7730,6199,6291,6506,9918,9873,9661,7003,10335,6579,3445,6377,5634,7968,7213,5731,1958,4308,4596,1941,3469,5231,5133,3931,5181,5467,5457,3319,3902,
应收账款(万元),392127,374702,335334,285383,302874,276133,241294,233320,243848,246308,237259,221875,221032,204580,205832,205255,8333,7004,8505,9622,9212,7986,6893,10083,11334,10708,8182,11082,12462,8300,4577,6904,7594,5746,5475,7045,6662,6988,4771,6101,5105,6048,3542,5056,4435,4735,4352,
预付款项(万元),11372,3500,3144,4832,5127,3875,2219,3311,2882,2936,2358,3944,2528,931,956,1620,1060,902,2841,1116,3511,1226,1436,2332,3737,3456,2000,6075,6891,10209,8840,6491,3132,4574,6061,4970,5569,2869,1469,1105,1187,2584,5372,5991,988,5339,2648,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应收利息(万元),3,40,75,17,210,55,371,1456,781,379,316,481,140,114,47,160,--,--,--,--,--,--,--,--,130,94,58,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
其他应收款(万元),15429,10687,16723,10933,11558,11796,8569,7905,7546,10993,6417,6183,5338,3390,5282,4400,795,775,733,561,225,139,232,514,537,515,1016,2154,1362,956,763,162,227,346,227,333,533,926,204,720,426,203,401,195,270,165,396,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
存货(万元),111104,131145,133690,127291,111365,107105,92360,76770,71645,85829,72944,44200,33909,32415,25254,35066,18829,21156,19166,20531,20876,22186,18411,19625,21241,23845,24359,30526,35358,26216,24419,16276,16699,19180,17228,16832,14823,17048,18822,21174,18779,17296,13976,12758,14958,15965,14424,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
其他流动资产(万元),14982,18289,19297,36810,22845,52135,21707,75302,79706,71950,78259,40510,34732,14686,5040,24482,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
