报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),9359,9901,23743,11922,12300,23171,27570,26925,53851,53214,26826,25257,25504,32257,29125,30574,33338,40094,43932,57766,57494,68244,72362,84788,80340,86978,90595,94265,99969,12901,14105,11811,12373,736,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,1000,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收票据(万元),16633,32740,44059,95592,127278,101550,51239,28010,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,0,0,
应收账款(万元),30897,42067,48553,14982,18861,17894,12116,15558,12835,10509,10140,12042,11284,7578,6711,10227,12490,10119,5417,9227,10216,8128,3679,5415,6137,4833,3834,5516,4993,3699,1820,4591,2947,3102,
预付款项(万元),8667,8297,5892,5896,40700,37699,12994,6616,7841,4958,6043,4563,5417,4854,9308,8637,8644,7012,8112,9945,11996,9094,7615,8750,8481,5913,5163,5657,6743,3461,4319,2466,1530,666,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,
