报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),21410,19041,20575,25051,22903,26365,11524,27373,19491,17996,13961,11213,13078,14812,16867,17293,11569,10874,18562,20998,19742,22903,23882,24719,27934,28832,28613,30501,5730,5244,3587,9743,1178,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),990,1464,1464,--,--,--,--,--,--,358,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),17198,22379,22206,16455,12749,13043,12729,9077,9810,9810,11026,7524,7172,10761,10985,9214,7484,7093,6743,6540,7620,6404,9376,4172,2244,2561,3142,1520,2291,1170,1495,21,410,
应收账款(万元),52082,45149,51006,55866,56640,45025,41991,39641,39362,36378,20365,28973,30811,20610,24849,31140,28176,19031,18187,20875,16345,13306,11659,16717,9515,7749,5925,8216,5709,5661,4396,4113,2463,
预付款项(万元),561,677,729,1099,993,4166,249,829,334,383,144,98,196,449,197,3629,2063,2512,1110,1231,637,1330,284,1953,2354,1036,680,740,3182,3091,3062,948,127,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,49,36,26,7,88,62,35,9,88,62,39,13,3,28,35,62,105,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,0,0,0,
其他应收款(万元),6270,1336,1153,2317,1897,999,1137,1213,602,755,526,838,1086,876,434,789,682,637,590,692,471,344,418,272,315,164,162,153,471,403,277,343,728,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
