报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),77988,100829,107439,118386,90668,111730,132797,101939,109113,45025,27241,25120,49798,18269,15080,13059,15610,14640,12252,15173,13459,10818,3891,4166,4240,3529,3830,3808,3805,4345,4191,4225,4441,3171,2700,2663,2644,3508,3752,3586,3640,4065,3076,3024,2923,2763,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--,0,
交易性金融资产(万元),40,2427,--,--,--,4004,52,64,456,594,477,628,711,2485,2682,2649,4650,4590,4542,506,706,2691,201,202,199,700,--,22,28,5,--,0,28,8,--,0,3,3,3,3,--,0,63,--,2,51,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--,0,
应收票据(万元),11589,10175,4269,3750,5987,8750,4029,3422,3029,70,300,333,620,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--,0,
应收账款(万元),227984,249276,180972,161345,152526,166619,132166,123626,115334,74299,53016,49562,40289,592,660,624,597,452,939,833,966,1196,67,44,71,205,620,611,140,86,257,165,137,0,430,360,355,0,190,221,40,0,139,104,139,37,
预付款项(万元),21172,15412,22072,20315,17361,14163,16319,15122,12326,4711,5881,4910,11423,58,166,154,74,66,180,85,121,22,378,125,--,--,7,7,--,--,10,10,10,1252,10,10,1252,710,220,287,367,10,310,310,310,310,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--,0,
应收利息(万元),46,21,550,359,690,197,--,--,--,--,41,48,33,134,78,131,95,66,95,72,169,146,155,124,86,131,57,57,59,59,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--,0,
其他应收款(万元),6495,6058,8006,6877,10511,8303,7645,6498,6415,3758,4674,4113,2918,64,94,98,131,96,178,126,97,122,7,4,3,3,5,4,4,3,9,9,2,106,106,106,106,106,98,98,98,98,639,639,638,661,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,--,--,--,0,
