报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,
货币资金(万元),13845107,13554820,13502214,13703735,13187232,14341200,13198534,14405798,14419019,14711329,13998373,12160900,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),9013227,9754001,10383697,9773942,10587251,10200060,7639278,7216777,5789879,4419531,3797090,2137656,
交易性金融资产(万元),1261987,821563,1073401,714534,779052,715726,485795,461420,534374,376391,799084,728128,
衍生金融资产(万元),133067,100754,83146,136189,110244,147855,92310,69128,73946,49496,40719,103056,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预付款项(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),775477,758436,799325,735458,662721,716267,690003,605314,584288,582274,692510,538400,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),1344567,1507847,3202686,1925717,2145796,2117994,1266676,5104268,2630124,4394357,6232080,3313650,
存货(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,
发放贷款及垫款(万元),60921146,58281898,57266664,53739653,53289422,53518627,53088151,52136525,51955249,50956325,47219436,43095361,
可供出售金融资产(万元),42947983,41718202,44668009,43214619,34008512,27744664,22522167,16395529,12879359,13099325,8605172,5493875,
持有至到期投资(万元),26166574,26021633,25197853,23654018,19097060,16744865,13511191,11995378,11145122,9949849,7600468,7409337,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),39935,1879,1862,1842,1817,1811,1816,1842,2000,2001,2000,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,831591,--,809836,--,--,748889,747171,--,--,733158,709026,
累计折旧(万元),--,380654,--,364894,--,--,338725,329884,--,--,291709,251865,
固定资产净值(万元),--,450938,--,444942,--,--,410164,417287,--,--,441450,457161,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),441962,450938,439886,444942,390416,429924,410164,417287,420023,428788,441450,457161,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),51434,52273,54877,57962,53409,55652,56543,57991,53042,55462,53265,47291,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),676384,584020,596344,503289,441422,374256,405235,350432,305942,247759,254752,218291,
其他非流动资产(万元),1171230,976336,1282778,1105749,1145627,782706,848850,898268,1121429,758158,514572,394696,
非流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,
资产总计(万元),175999893,171141574,178234734,175537110,165092414,161812893,152837757,144914049,140709967,136517082,118745220,97772241,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),8010500,8011050,12207000,11059000,4308600,2959422,2142400,640317,398302,305000,4030,11450,
吸收存款及同业存放(万元),120120839,115064691,113246614,113108910,111743684,111920527,115379043,112401867,111743229,107154167,98426550,82169929,
