报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),838638,824057,752740,1248467,1041342,870026,953858,941398,1120434,802849,1142128,1456760,817391,1012934,959898,1203071,246668,263112,206420,206821,202197,223175,210738,189498,188966,194307,160567,150171,159167,154549,38561,42141,42853,53228,45418,48609,43312,67493,30016,30721,28534,38311,43278,36068,40237,52619,48672,62278,65324,76791,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),853483,168,179,180,223,204,366,379,407,397,158,158,169,209,196,269,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,0,--,1,--,500,114,4977,6351,10457,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),16814,16776,49319,51560,49020,57555,49631,65181,51302,53355,49742,48747,35870,28885,35188,24709,396,28,68,290,11,11,--,--,--,--,19,19,94,209,2360,1075,46,143,251,1146,0,715,1577,1634,1303,1737,21362,25226,22025,38639,10859,18490,26413,22552,
应收账款(万元),214544,224946,232837,210887,215509,214104,262148,297708,353140,302217,311072,274047,285831,240993,344557,263143,132446,79705,102536,105284,93303,65802,60685,56317,39721,22991,40679,33687,26173,19160,21476,25035,19600,15605,21195,24499,23310,19297,66070,70872,92556,94942,120913,123143,114865,115995,119837,128973,120993,136565,
预付款项(万元),93891,85741,114121,94332,97117,90012,135602,141818,147465,130075,84292,95935,97507,76601,97201,97185,2408,3034,2230,3004,3884,1821,1289,1233,1137,3922,743,3538,415,1497,66262,68220,66392,5506,4069,10161,4277,6939,15632,8776,2992,6592,5436,7850,--,9638,622,7490,7545,12392,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
