报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),32777,29786,17759,15432,15283,13448,8891,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,52,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),14660,17047,13273,13233,11805,13696,9777,
应收账款(万元),58297,50269,45158,46838,43218,36914,31697,
预付款项(万元),9116,4067,1073,3942,1670,944,2268,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),2510,2478,3325,3399,3486,3278,3504,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),22822,22709,18808,15151,12466,13247,13894,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),721,70,556,184,24,663,300,
流动资产合计(万元),140901,126479,99952,98178,87951,82190,70331,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),--,87103,78974,--,--,--,--,
累计折旧(万元),--,25542,25584,--,--,--,--,
固定资产净值(万元),--,61560,53390,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),59569,61560,53390,54019,49625,47804,44971,
在建工程(万元),6963,4403,2576,15,2270,5564,677,
工程物资(万元),27,27,27,27,97,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),7444,7494,7466,7500,7105,5624,5696,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),892,912,965,829,820,602,384,
其他非流动资产(万元),964,1112,1183,1029,555,1167,803,
非流动资产合计(万元),75857,75508,65606,63419,60472,60760,52531,
资产总计(万元),216759,201987,165558,161597,148423,142950,122862,
短期借款(万元),30570,36601,29554,31120,40260,44205,46350,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,48,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),60313,42734,28026,26778,18704,18205,10460,
应付账款(万元),17321,17472,14037,13558,14295,13559,8929,
预收账款(万元),732,569,642,384,343,531,589,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),2186,1509,1702,1206,1194,938,1127,
应交税费(万元),1589,867,435,1638,1306,1038,362,
应付利息(万元),--,35,--,--,69,117,--,
应付股利(万元),--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),98,196,146,122,110,5527,864,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),14672,10960,8338,4200,3850,2940,4420,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),127480,110943,82880,79006,80179,87061,73100,
长期借款(万元),9500,13750,16620,22790,19770,14420,11760,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),4681,5561,1952,2918,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,25,25,--,--,
长期递延收益(万元),8175,8705,5618,6097,4260,4533,5559,
递延所得税负债(万元),17,17,10,12,13,16,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),22373,28033,24201,31842,24068,18968,17319,
负债合计(万元),149854,138976,107081,110847,104247,106030,90419,
实收资本(或股本)(万元),15600,15600,15600,15600,15600,15600,15600,
资本公积(万元),6424,6424,6424,6424,6424,6424,6424,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),3601,3601,3601,2176,2176,1524,1078,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),41280,37386,32851,26549,19976,13372,9341,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),66905,63011,58476,50749,44176,36921,32443,
少数股东权益(万元),--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),66905,63011,58476,50749,44176,36921,32443,
负债和所有者权益(或股东权益)总计(万元),216759,201987,165558,161597,148423,142950,122862,		
  
