报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),10584,15908,9713,21823,14517,16037,8243,17664,8806,7702,5136,10685,7294,7465,8561,12269,15290,15591,16586,21993,22919,25205,31777,33360,32728,35358,38613,45266,53983,11661,10004,7161,6638,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20,--,3,--,--,--,--,22,--,--,--,36,14,0,--,--,
衍生金融资产(万元),--,--,--,--,17,--,526,215,--,47,194,--,--,--,70,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应收票据(万元),2602,2137,1886,2424,1616,1029,586,930,1875,2297,1211,3504,1105,931,59,178,126,895,365,409,776,1038,339,255,719,353,405,981,278,103,243,100,--,
应收账款(万元),106368,106824,100034,91569,96342,104906,112154,102716,83669,75830,62231,60074,65006,61823,50664,51428,52758,50026,41718,38466,43411,50730,42399,42578,41523,39788,31329,30375,27703,22410,18927,18246,15609,
预付款项(万元),4728,4259,2515,2654,7769,6258,5797,6003,5440,3874,2925,2093,1368,2548,3018,749,1933,1148,1101,1064,5448,4537,4835,2629,1537,1350,1518,890,1122,1289,438,440,419,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,
应收股利(万元),--,--,--,150,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,
其他应收款(万元),4835,3346,4511,3954,4744,3668,4422,3338,2950,2276,3898,1852,2786,2720,2387,1384,2521,2069,3429,1364,2163,2395,2724,2121,23041,2712,2194,1939,2146,1942,1582,2107,904,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
存货(万元),23367,20213,21712,20622,21770,23312,22133,19011,19040,20533,17276,13387,14588,14544,18668,15502,15029,14429,15208,14115,13282,10775,13032,11110,13526,11849,14245,9402,12617,8520,5941,5561,3934,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
其他流动资产(万元),985,758,751,507,368,1044,372,426,857,635,670,354,285,90,835,869,644,949,1312,1285,545,310,703,415,--,0,--,--,--,--,0,--,--,
流动资产合计(万元),153469,153444,141122,143703,147143,156255,154233,150302,122638,113193,93540,91949,92432,90121,84264,82379,88301,85126,79719,78699,88544,94990,95809,92467,113097,91409,88304,88852,97885,45938,37134,33614,27504,
