报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),1878,2132,2457,1810,3163,5586,33624,34887,62101,66510,41819,44718,51793,57922,14061,2569,5123,6066,4759,4176,10219,20750,32314,16781,1476,7167,6176,21842,10088,30556,7250,20595,34961,35419,34545,24736,8629,4485,2723,11019,3882,7067,6642,20771,4445,5015,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,10,--,48075,45668,74,69,69,73,70,532,78,77,84,82,81,1235,78,70,74,76,67,67,75,68,66,84,87,84,263,221,216,277,72,65,50,49,712,722,821,84,94,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),--,30,--,--,--,--,--,--,2,10,9,26,26,11,26,11,11,--,177,0,--,50,50,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收账款(万元),57945,34073,34473,34063,984,1318,1319,1596,2577,1815,16037,10333,1401,12768,6266,3402,8206,4086,6157,3741,4199,5381,873,1205,1047,1154,2888,3266,3066,2923,3789,708,2277,2726,7981,2788,6099,3040,7586,4596,3062,3502,6567,8352,5620,3365,
预付款项(万元),83405,69746,80141,81142,51108,49051,50026,48029,18532,21924,40243,39339,48270,15491,42153,44150,25171,39754,24956,2279,3883,2290,1308,1538,1915,249,7912,10681,7151,7196,3973,745,1368,93,2459,1917,4185,257,13287,4744,4589,601,10874,10851,9058,9800,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),19828,18677,61055,60706,92761,88879,32666,56004,47529,67431,20649,20047,18711,12774,7533,18771,23018,17956,85104,41824,5769,1971,3060,5636,1817,1065,1721,1924,2783,1314,1189,925,673,1018,1412,933,10487,10429,14033,14480,14717,14471,17688,17787,19075,19318,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),139199,161662,134186,140818,140093,140348,139083,138469,138901,138669,140821,142479,137537,142905,136291,135661,154276,137967,131286,144299,314320,309550,310079,307749,301465,300763,311753,310840,309075,299272,285315,279330,274643,274310,141988,147101,153152,158853,133726,138641,147524,155513,146902,180830,163432,177752,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,22,30,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他流动资产(万元),1720,2395,511,1365,1271,943,982,1015,982,982,6554,6554,6553,6553,914,914,913,914,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
流动资产合计(万元),303976,288715,312833,319905,337456,331793,257773,280068,270693,297414,266202,264029,264368,248500,207329,205561,216799,207978,252517,196389,338486,340097,347752,332977,307794,310467,330516,348638,332250,341344,301780,302523,314136,313844,188456,177540,182602,177114,172067,174201,174596,181239,188766,238591,201631,215249,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,20618,20618,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,600,--,--,--,--,0,600,600,600,600,600,600,--,--,2000,2000,2000,2000,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期股权投资(万元),29991,30211,28745,28825,28921,29006,85826,85856,81579,80187,80720,87370,82789,82544,92576,91437,90346,89763,73255,105570,25677,26193,9540,9415,9609,9652,9724,9373,9387,9550,9972,9893,15885,16049,15950,16504,16622,16818,17999,18007,17999,18025,19830,19536,19656,19830,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,5617,5659,5674,5740,5550,5550,5857,5704,5857,5857,6011,6011,6165,6165,--,--,--,--,--,0,--,0,--,0,--,--,335,335,335,335,--,--,--,343,
固定资产原值(万元),--,6050,--,2919,--,1046,--,825,--,728,--,722,--,707,--,1099,--,965,--,1147,--,4489,--,3740,--,24538,--,23794,--,24441,--,24106,--,22452,--,23229,--,23248,--,23225,--,23197,--,23245,--,25371,
累计折旧(万元),--,803,--,647,--,558,--,536,--,507,--,458,--,400,--,502,--,450,--,571,--,1228,--,878,--,10012,--,9526,--,9426,--,9163,--,8694,--,9057,--,8588,--,8119,--,7622,--,7280,--,7453,
固定资产净值(万元),--,5247,--,2272,--,488,--,289,--,221,--,264,--,307,--,596,--,515,--,576,--,3261,--,2862,--,14526,--,14268,--,15015,--,14943,--,13759,--,14173,--,14661,--,15106,--,15575,--,15965,--,17918,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
固定资产(万元),5104,5247,2405,2272,2230,488,312,289,214,221,235,264,277,307,564,596,506,515,36597,576,3269,3261,2781,2862,14237,14526,14074,14268,14783,15015,14983,14943,13520,13759,13710,14173,14414,14661,14909,15106,15330,15575,15878,15965,16790,17918,
在建工程(万元),208,212,13,47,--,--,45,45,45,45,45,45,45,45,--,--,--,--,10577,0,8627,8607,8442,8434,8388,8324,--,--,--,--,217,45,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
无形资产(万元),20,19,17,14,7,8,8,8,8,9,10,11,10,11,12,4,2,--,11305,0,2,2,--,--,299,308,312,314,824,826,834,837,842,848,853,859,864,869,878,880,886,891,900,906,359,919,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,27455,27455,27455,27455,5347,5347,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期待摊费用(万元),1358,1289,429,260,43,39,51,47,37,38,39,30,32,32,33,--,1,--,--,0,7,9,48,57,54,62,70,78,86,94,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
递延所得税资产(万元),2667,2667,1781,1875,1255,1856,678,727,594,607,368,355,1038,1038,192,204,204,204,165,158,162,162,35,40,35,35,47,47,47,47,26,26,25,26,41,41,43,43,7,7,7,7,--,--,--,0,
其他非流动资产(万元),--,--,51,51,1000,1000,4000,4000,4000,4000,4000,4012,4000,4000,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
非流动资产合计(万元),39347,39644,33442,33343,33456,32396,90920,90971,86478,85107,85417,92087,114427,114254,127107,125437,124064,123487,143102,117355,44202,44692,27457,27419,39386,39671,24227,24081,27128,27532,28032,27744,30272,30680,30555,31576,31943,32391,34128,34335,34557,34834,36607,36407,36804,39010,
