报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),69967,71380,73488,62088,45613,40080,46461,46099,49764,69499,57812,50951,74599,79824,74831,70180,100764,87005,99963,67325,69799,60260,76274,38019,69672,65777,62038,41725,43356,70403,79486,27971,42156,44000,34697,22961,48245,48606,36833,27247,24434,25773,26450,23202,22407,29020,31338,33713,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,43,40,--,--,--,--,--,--,--,55,55,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),69564,89875,76971,99045,79373,67890,60045,77997,46498,69218,59980,104830,75010,61600,41971,55330,35411,68874,92350,105203,84420,71593,32139,34409,31606,22867,28276,26393,15737,29868,22678,13748,16238,20266,19380,17986,15953,15379,12025,10375,2637,12289,15786,21710,18478,17117,14841,7468,
应收账款(万元),137597,150320,159021,129938,118264,126577,135227,91561,108397,88737,93739,78905,107913,117856,132265,112657,133571,125361,116915,114312,122137,105176,110494,93991,88631,87432,85812,72932,68855,64833,74150,60296,57767,57373,49983,40222,45851,37475,32509,33017,46992,31219,30869,28212,28138,26870,21997,24292,
预付款项(万元),25115,13277,13419,13427,17984,11667,11755,6960,11777,14412,6822,4484,9063,7652,10602,8931,15856,18198,19194,16613,21810,15696,14639,12451,14158,13847,13699,7692,12944,15405,10208,3891,6783,4992,9242,7496,6951,4675,2940,2699,10447,10202,2180,4377,2188,6532,3143,4332,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
