报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),32522,31288,31652,33888,32261,31370,32951,34944,37343,36811,39445,43553,40064,38436,39534,45426,38251,36916,37790,40909,36643,37532,38441,39836,38267,34181,35813,43197,35705,32685,32557,30552,25687,21479,22021,27139,25044,20849,21174,24361,21761,21578,14587,17644,12040,8107,8200,10089,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,
应收票据(万元),9199,9053,8951,11432,6387,3992,3801,4811,4021,6500,3872,3381,6794,9444,8488,8289,9607,8863,10004,14148,9352,9239,8662,12525,10971,10554,6335,10098,10274,8966,7287,9786,8875,5578,5797,3691,2870,2713,2863,4219,4671,5056,5611,6454,3600,3158,3568,4188,
应收账款(万元),17018,16306,15117,14416,13393,14264,10928,10461,12890,11694,10769,9900,12251,12891,11531,9771,12853,13668,12071,9742,11157,11096,9733,8215,9175,8949,9169,7131,9100,9027,7275,7068,10173,10040,8743,8601,9486,11618,9003,8694,9632,8357,7238,6148,8235,8273,7676,7010,
预付款项(万元),3607,3884,2715,1895,1115,1382,1604,564,1460,1417,1716,1234,2596,2815,3180,2427,3900,3841,4306,2514,4855,4644,5364,3978,4967,3685,2539,3439,3181,2177,1598,1386,1656,2405,1778,1146,1786,1852,1852,1589,3625,3758,3422,2865,3730,3673,2955,2483,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,
