报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),16357,14560,29881,7932,11216,9527,7953,8090,4646,7138,11246,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,41,--,293,207,
衍生金融资产(万元),--,--,--,--,26,63,6,--,5,--,--,
应收票据(万元),--,--,--,18,--,--,--,--,--,--,--,
应收账款(万元),7482,8333,8937,6976,6130,7295,6567,6355,5658,4835,4853,
预付款项(万元),126,177,643,752,387,201,450,418,844,655,935,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),77,92,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),479,543,468,425,878,965,2510,1011,571,1023,229,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),20401,18012,15419,16260,16792,15335,15257,14778,13498,15534,14428,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),22967,22975,11706,830,989,649,675,63,220,--,45,
流动资产合计(万元),67889,64693,67054,33193,36417,34036,33418,30754,25442,29477,31942,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),280,280,280,280,280,280,280,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),312,321,349,349,371,388,428,438,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),308,312,316,320,329,337,--,--,--,--,--,
固定资产原值(万元),--,41730,--,42279,--,38989,--,--,--,--,--,
累计折旧(万元),--,12619,--,11737,--,9539,--,--,--,--,--,
固定资产净值(万元),--,29111,--,30542,--,29450,--,--,--,--,--,
固定资产减值准备(万元),--,1935,--,1935,--,2142,--,--,--,--,--,
固定资产(万元),26751,27176,28066,28607,28236,27308,15545,15570,15111,15680,15806,
在建工程(万元),3801,3611,4059,3352,4021,3999,10680,6545,5981,323,465,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),9960,10030,10175,10062,10189,10305,10461,10353,11691,4303,2233,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),455,455,455,455,455,455,455,455,455,455,455,
长期待摊费用(万元),804,787,504,519,254,258,399,441,440,544,296,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),654,827,492,821,831,872,611,756,445,211,110,
其他非流动资产(万元),--,--,75,75,94,22,95,2148,330,540,1,
非流动资产合计(万元),43325,43799,44771,44841,45060,44224,38955,36705,34454,22055,19364,
资产总计(万元),111214,108492,111824,78034,81476,78260,72373,67460,59896,51532,51307,
短期借款(万元),1800,1800,1800,19620,22010,20182,24372,23100,15017,13049,18367,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,2,136,136,178,40,91,--,--,--,--,
应付票据(万元),2624,2784,3342,3624,3481,3203,3251,3191,2161,1785,1606,
应付账款(万元),5783,6942,8406,7857,8127,8790,7917,7217,6822,4994,5131,
