报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),19539,38487,28390,24900,4897,39134,22944,31186,19052,40653,16363,26913,37443,67369,51458,61757,55044,52714,46226,42323,35553,54835,42035,46703,60633,62871,61119,60895,5013,14514,11218,8589,4048,4205,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,1,2,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收票据(万元),2191,40,1212,--,1621,226,1237,153,34,386,114,389,497,603,128,114,138,436,--,--,--,--,297,--,--,167,--,140,--,--,2,--,--,0,
应收账款(万元),74021,51442,75186,83445,74166,45302,70947,66559,69069,50350,77005,72225,72009,54206,69111,66362,69872,56498,71622,62374,48980,39433,44721,40282,34093,28527,36060,32783,28841,18494,18426,20404,15443,15633,
预付款项(万元),999,1665,1262,5839,6599,7650,4540,17483,743,809,1938,1670,863,894,1316,900,1992,949,2367,2836,2701,3832,3282,4072,3005,852,982,967,843,219,176,629,420,398,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,1,62,103,287,147,175,471,292,184,74,404,508,320,322,471,507,--,--,--,--,0,--,--,--,
