报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),48739,105847,25107,22289,20178,11007,10867,6892,6164,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),49,163,117,23,1,476,50,454,84,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),30496,26534,25046,17512,9990,17187,13690,9803,9237,
应收账款(万元),53599,45856,50814,44729,39622,34801,35826,32459,21259,
预付款项(万元),3067,2013,3559,1725,1424,1769,3195,2424,1421,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),197,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),31,23,89,40,13,68,389,308,6069,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),32041,33230,29493,30660,21961,22186,26262,24686,21411,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,16,27,3,3,4,3,4,
其他流动资产(万元),88437,35591,3535,1450,289,4270,7098,876,1475,
流动资产合计(万元),256657,249257,137776,118454,93482,91767,97381,77907,67124,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,28389,--,26138,23844,--,22576,--,--,
累计折旧(万元),--,11850,--,10883,9173,--,7297,--,--,
固定资产净值(万元),--,16539,--,15255,14670,--,15279,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),16994,16539,15169,15255,14670,15654,15279,12953,12325,
在建工程(万元),1786,1245,2294,1940,1478,1412,832,2513,1309,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),4017,4004,2921,2918,2977,2996,1549,1369,1247,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,69,110,254,155,173,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),863,733,748,707,771,677,803,581,522,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),23659,22520,21133,20819,19965,20848,18716,17571,15577,
资产总计(万元),280316,271777,158909,139274,113447,112614,116097,95478,82701,
短期借款(万元),13500,17000,21800,8113,11893,14091,12920,15756,4948,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),451,314,28,--,555,47,222,--,15,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),31776,29356,31386,25073,24140,15738,17337,9146,5273,
应付账款(万元),31261,27709,26897,27918,19149,23920,21872,22260,18294,
预收账款(万元),1303,1208,1124,1146,1263,2255,2771,2161,1685,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3265,2981,2518,4012,3126,2405,3474,3138,3235,
应交税费(万元),1192,1462,568,574,264,1265,694,873,-384,
应付利息(万元),14,14,--,--,--,--,--,--,--,
应付股利(万元),--,--,8388,--,--,--,11741,25,7402,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),32,35,215,34,131,1042,1889,2091,576,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),1644,1558,2162,2101,1254,1748,886,914,572,
流动负债合计(万元),84438,81638,95086,68971,61774,62510,73806,56364,41616,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),2,16,18,3,0,72,7,59,9,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),2,16,18,3,0,72,7,59,9,
负债合计(万元),84440,81654,95104,68975,61774,62582,73813,56423,41625,
实收资本(或股本)(万元),10108,10108,7581,7581,7581,7581,7577,7577,7577,
资本公积(万元),149837,149837,32423,32423,32423,32435,14127,14127,14884,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),2800,2800,2800,2800,964,--,5726,3739,2974,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),33226,27471,20769,27589,10887,10143,14987,13730,9407,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
