报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),88560,85230,82476,119319,89135,91206,119228,174761,179648,87372,67371,80786,64800,59981,65852,48533,72562,82268,90772,80699,93062,93975,81681,75431,96917,100469,79241,82447,98784,101543,72613,90948,102369,97163,15902,20263,17971,14252,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收票据(万元),11183,15974,13263,31762,21283,18166,37123,46928,22206,16668,15057,22296,13211,8490,14138,13022,12585,13717,20544,21301,14461,13203,12243,19408,9675,6421,6970,10577,3460,987,8030,11664,3157,1517,5230,2671,373,80,
应收账款(万元),205284,229547,219739,232707,274038,293206,281451,270838,251125,227640,215632,225397,223232,177396,168889,160181,90018,77922,75649,79523,81289,80626,68338,53154,58893,48332,45247,26733,34490,35842,24664,17510,18429,23584,21074,10503,7761,9076,
预付款项(万元),96829,133214,133290,88969,125647,121328,145372,126722,142311,138225,176667,151646,127593,146375,163793,116327,81395,72510,68853,69026,76746,70280,83341,70750,61020,53794,57946,67317,44607,40327,53641,45167,30890,34091,25556,21604,19723,10855,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收股利(万元),--,105,105,105,--,203,--,--,450,450,450,0,575,575,--,--,500,200,--,--,650,650,500,--,300,300,300,--,210,210,--,--,150,200,200,0,0,200,
其他应收款(万元),17537,24967,34754,32969,37495,34955,34171,34394,38714,39064,40655,38141,41339,39654,39636,33730,15639,12267,11559,11556,9579,8241,7291,8401,3280,2574,3261,2801,3296,3384,1981,2174,1663,1843,1579,1040,548,646,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
存货(万元),179,187,189,189,211,212,212,214,249,215,109,119,1019,414,327,95,91,87,366,162,117,146,174,156,64,74,44,53,42,31,--,--,--,0,0,0,0,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,1,5,11,18,8,1,3,10,16,0,0,0,--,
其他流动资产(万元),71311,84619,92381,86312,64848,85155,55833,56498,8922,5712,4178,7049,1862,3006,1869,2716,2128,2133,865,1118,2553,1786,1539,1906,37,--,53,55,--,--,--,--,--,0,17,0,0,--,
流动资产合计(万元),490882,573844,576197,592333,612657,644430,673390,710354,643625,515346,520119,525434,473630,435891,454505,374604,274918,261103,268607,263385,278457,268907,255108,229206,230185,211966,193067,189995,184907,182332,160929,167468,156667,158415,69558,56083,46376,35109,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
可供出售金融资产(万元),13050,13050,17150,17150,17467,17467,17467,17467,15588,15588,13588,13588,13570,12170,3920,3920,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期股权投资(万元),92700,92968,72597,72038,58266,34946,33407,32830,23957,20012,16181,16543,12698,18863,12675,10870,8178,6791,4393,4504,3915,3710,3612,4102,6103,3307,3047,3428,3076,2722,8437,2913,2696,2561,2229,2638,2453,1725,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
投资性房地产(万元),25380,25380,25380,25380,--,--,--,--,--,--,62,63,63,64,64,64,65,65,65,66,66,67,67,67,68,53,54,--,--,--,--,--,--,0,0,0,0,--,
固定资产原值(万元),--,77132,--,67741,--,9716,--,9424,--,9309,--,9388,--,8793,--,7777,--,7043,--,7342,--,7133,--,6960,--,6121,--,5855,--,5530,--,4936,--,5159,0,5031,5288,--,
累计折旧(万元),--,6546,--,5687,--,6887,--,6555,--,6287,--,6172,--,5720,--,4825,--,4170,--,3947,--,3715,--,3361,--,2895,--,2724,--,2506,--,2283,--,2403,0,2204,2115,--,
固定资产净值(万元),--,70587,--,62054,--,2828,--,2869,--,3022,--,3216,--,3073,--,2952,--,2872,--,3396,--,3418,--,3599,--,3226,--,3131,--,3023,--,2653,--,2756,0,2827,3173,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产(万元),70135,70587,61600,62054,66005,2828,2948,2869,2926,3022,3095,3216,2999,3073,2932,2952,2868,2872,3212,3396,3441,3418,3460,3599,3412,3226,3139,3131,3051,3023,2677,2653,2712,2756,2772,2827,3173,3628,
在建工程(万元),0,0,7997,7995,16108,64329,62460,61986,54485,118,118,113,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
无形资产(万元),7582,8037,7531,7854,5837,4570,3543,3257,5016,4425,3895,3058,2615,2711,2609,2701,2628,2715,2803,2890,2978,2905,2989,3074,3147,3211,126,127,11,--,--,--,--,0,0,0,0,--,
开发支出(万元),--,--,--,--,--,1390,2163,1681,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
