报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),19080,15783,70249,11888,29150,41653,46635,43295,11205,16754,9695,11551,5007,23476,22124,27137,27174,29526,28058,29647,29251,29472,29442,29314,35816,35523,38113,41189,43439,44332,43284,43843,45474,1664,3715,2872,1871,2262,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3800,4500,5000,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),199,45,517,699,435,491,204,225,221,168,192,309,796,57,449,292,230,415,201,45,120,90,70,78,83,446,255,82,384,512,242,315,73,0,0,0,0,0,
应收账款(万元),33559,35420,31074,5970,5009,5391,5020,4390,4610,4424,4611,3747,3576,3411,5563,5551,5306,6092,4640,4232,3026,5018,5892,5062,3531,4686,5527,4568,3795,3696,4100,4759,4086,2781,1722,1630,800,720,
预付款项(万元),2190,3234,2024,1969,890,1072,924,1899,1569,1192,1082,1189,1568,1980,911,1070,1219,878,1154,1237,1044,1886,1917,1757,586,7836,1781,1269,1316,1992,2329,2077,873,2149,692,1413,1562,718,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,--,43,--,--,37,--,--,--,--,--,--,--,0,0,118,229,178,116,251,335,212,654,494,203,172,80,125,718,471,327,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),--,1693,399,265,330,175,171,145,107,117,106,129,131,901,601,439,259,469,1283,2022,1864,345,435,348,493,255,157,284,202,89,109,253,99,243,186,138,183,79,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),4989,7295,6227,1894,2478,2651,2414,2462,2260,2378,2465,2373,2546,2245,3365,3078,3284,2322,2580,3328,3639,2591,3139,3193,3389,2904,3321,3750,3610,1911,1478,1289,1442,1094,1142,1652,946,950,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),11455,11051,10909,30705,12442,5972,107,1293,31478,24300,29300,28300,32800,12300,12670,6683,3978,2169,2435,1738,3621,110,32,16,320,29,32,85,344,23,46,--,65,11,0,16,26,2,
流动资产合计(万元),73532,74521,121443,53390,50734,57442,55475,53709,51450,49333,47450,47597,46424,44369,45683,44368,41679,42048,40468,42500,42899,43523,46081,45263,44422,51851,49265,51351,53808,53026,51914,52537,52112,7942,7457,7721,5389,4731,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),--,--,--,26950,26950,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),6259,6413,6246,2539,2372,2909,2630,2199,2110,2490,2246,2068,1930,4110,23,29,27,25,11,37,63,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资性房地产(万元),4190,4248,4302,4356,3842,3892,3942,3992,5871,5947,5955,6030,6125,4854,4911,4983,1672,1186,1235,1265,1265,1196,1196,1223,1196,--,0,--,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),70276,--,66080,--,25639,--,25266,--,22912,--,21589,--,21593,--,24608,--,27525,--,21737,--,21129,--,19309,--,11940,--,11901,--,8617,--,5957,--,5695,0,5113,3646,0,0,
累计折旧(万元),14930,--,11488,--,10210,--,9394,--,8171,--,7452,--,6754,--,6421,--,5541,--,4794,--,3969,--,3053,--,2557,--,2133,--,1773,--,1408,--,1151,0,911,786,0,0,
固定资产净值(万元),55347,--,54592,--,15429,--,15872,--,14741,--,14136,--,14839,--,18187,--,21984,--,16944,--,17160,--,16256,--,9384,--,9768,--,6844,--,4549,--,4544,0,4202,2860,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),55347,54897,54592,14641,15429,15486,15872,16222,14741,13819,14136,14510,14839,15188,18187,17756,21984,17100,16944,16799,17160,17414,16256,9646,9384,10329,9768,6813,6844,6211,4549,4566,4544,4154,4202,2860,2716,1655,
在建工程(万元),--,903,966,89,249,416,403,396,466,1320,1386,1334,1221,2004,1753,1619,1149,3480,3416,2679,2387,2604,1807,4007,4117,808,3791,2611,693,527,2129,1120,1428,994,1396,2442,114,11,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,19,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
无形资产(万元),21226,21737,22300,4292,4324,4370,4416,4462,4507,4553,4599,4661,4690,4834,4837,4753,4797,4840,4885,2352,2380,2851,2636,2488,2511,2529,2360,2265,555,564,580,597,508,325,301,317,389,295,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,104,257,274,252,0,0,
商誉(万元),161706,164782,164782,--,--,--,--,--,--,--,--,--,--,0,458,458,458,898,898,898,898,1248,1248,1248,1248,1539,1303,1303,1303,--,--,--,--,0,0,0,30,30,
长期待摊费用(万元),5917,4851,4683,63,27,128,19,22,22,69,116,163,210,303,737,1385,986,1211,1361,1412,1607,1445,1060,873,657,557,336,245,122,51,56,77,2,7,13,23,44,28,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延所得税资产(万元),210,1401,1463,265,269,184,113,110,111,84,84,76,80,51,337,332,332,72,63,65,48,65,108,95,82,58,69,70,56,41,44,49,44,16,16,14,12,9,
其他非流动资产(万元),5285,3519,2805,298,122,122,39,46,38,217,134,--,80,0,0,499,1028,2445,2182,2941,1693,133,143,4168,3145,--,0,0,--,--,--,--,--,0,0,0,0,0,
非流动资产合计(万元),261238,262751,262140,53495,53584,27507,27434,27449,27866,28500,28657,28842,29176,31345,31244,31815,32434,31257,30993,28449,27500,26956,24454,23747,22339,15819,17626,13306,9574,7394,7360,6408,6630,5753,6203,5909,3304,2048,
资产总计(万元),334770,337272,383583,106885,104318,84949,82909,81158,79316,77833,76107,76440,75600,75714,76926,76182,74113,73305,71461,70949,70399,70479,70535,69009,66761,67671,66891,64657,63382,60420,59274,58945,58742,13695,13660,13630,8693,6779,
短期借款(万元),4980,4980,990,--,--,--,--,--,--,--,--,--,--,--,--,459,--,--,--,--,0,820,800,600,300,--,0,--,--,--,--,--,--,0,0,1500,1375,600,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,324,90,165,160,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
应付账款(万元),--,--,10546,647,668,719,732,718,535,543,585,922,1253,683,3157,2248,2554,2184,2401,2163,1965,1952,2933,2379,1021,2636,2902,1647,1056,1395,1441,994,947,926,1347,1075,466,593,
预收账款(万元),4340,5889,3505,324,204,279,187,148,128,185,224,324,324,693,650,992,341,392,178,227,204,196,303,174,187,161,301,223,173,236,147,77,66,75,81,84,283,814,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付职工薪酬(万元),6096,3857,2929,383,542,559,552,376,941,500,590,416,864,753,813,637,823,508,521,417,635,469,382,323,575,555,564,345,348,296,183,79,145,55,91,158,175,179,
应交税费(万元),958,2763,1712,629,407,476,619,274,411,456,357,332,402,510,488,502,363,665,436,295,350,479,532,470,350,392,290,292,251,268,208,37,229,206,375,300,289,85,
应付利息(万元),143,--,50,--,32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,0,0,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,232,0,--,--,--,--,--,0,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应付款(万元),--,3216,79502,370,726,206,251,183,99,77,472,85,180,184,314,314,157,111,156,157,168,205,203,147,159,198,167,163,284,54,52,53,125,30,41,24,173,165,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
