报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),19580,22679,2218,4383,6268,2028,1716,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,1611,1142,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),--,290,150,--,--,--,--,
应收账款(万元),10985,10181,9294,7805,4858,4534,2915,
预付款项(万元),100,104,178,188,188,68,32,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),508,518,484,476,367,192,2309,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,
流动资产合计(万元),31174,33773,12323,12852,11680,8433,8113,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),518,18,18,18,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),39,40,41,42,--,--,--,
固定资产原值(万元),--,9486,1279,1254,1134,1023,--,
累计折旧(万元),--,892,843,790,642,476,--,
固定资产净值(万元),--,8594,436,464,491,547,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),8562,8591,436,464,491,547,387,
在建工程(万元),--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),354,381,391,414,188,153,128,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),369,372,415,462,436,525,20,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),302,287,262,249,125,79,73,
其他非流动资产(万元),32,32,8246,8434,94,278,310,
非流动资产合计(万元),10176,9720,9808,10083,1335,1582,919,
资产总计(万元),41350,43493,22132,22935,13016,10015,9032,
短期借款(万元),--,500,940,1150,100,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,
应付账款(万元),164,123,200,247,121,174,170,
预收账款(万元),1209,1246,1207,1168,1212,1141,718,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),2117,1307,352,1832,1822,1193,1159,
应交税费(万元),1127,998,1185,1255,735,1178,925,
应付利息(万元),--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,63,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),108,828,246,150,84,935,368,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),4725,5002,4131,5803,4075,4682,3340,
长期借款(万元),--,3621,3810,3998,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),74,80,80,80,--,--,--,
递延所得税负债(万元),--,--,--,--,--,3,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),74,3701,3890,4078,0,3,0,
负债合计(万元),4799,8703,8021,9880,4075,4685,3340,
实收资本(或股本)(万元),4216,4216,3158,3158,3158,556,300,
资本公积(万元),20320,20320,2238,2238,2238,781,49,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),253,253,253,253,54,441,318,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),11754,9985,8421,7383,3500,3566,5056,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),36551,34790,14110,13054,8941,5330,5692,
少数股东权益(万元),--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),36551,34790,14110,13054,8941,5330,5692,
负债和所有者权益(或股东权益)总计(万元),41350,43493,22132,22935,13016,10015,9032,		
  
