报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),68720,46947,52971,91154,83195,79248,34084,56895,44300,98569,22819,45628,20381,23289,21459,24135,21732,28474,33370,28173,23000,26020,27908,34705,35759,38176,50291,53851,55090,55521,57617,5248,4406,3956,4092,1285,144,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),2291,3494,2988,3988,2506,915,2226,2442,2182,3450,1742,1602,2120,1517,351,390,340,340,443,1104,--,--,--,--,--,24,24,--,50,--,53,--,0,0,0,0,0,
应收账款(万元),134888,136061,126710,120467,105409,109867,101970,91384,66976,67417,70857,69011,52043,50431,47852,47797,31762,30722,29347,30533,22246,19723,18216,15168,11029,11449,11477,10140,7356,7701,7821,6572,3759,4429,2922,2080,1938,
预付款项(万元),14034,10617,6959,2640,5346,5221,4313,2784,4083,4698,5019,2358,4441,4444,5598,4698,5767,5072,3273,2025,12442,11706,12049,10389,10136,9929,370,142,--,--,--,23,0,0,0,17,17,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,75,96,104,146,256,138,295,--,--,--,--,9,1,42,33,30,87,30,77,46,111,46,132,99,199,122,459,177,390,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),6974,5622,4947,4871,4958,4581,5291,4783,4626,3617,3549,2538,2905,3269,2805,2377,4482,3563,2841,2561,3105,3068,2438,1442,2311,1303,1531,1678,665,547,337,152,278,227,197,465,113,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
