报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),14280,30981,29747,77937,9300,10318,7936,8792,7310,6745,8459,4990,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),11388,11374,14335,13688,11863,12989,13350,12866,9715,7538,6902,4145,
预付款项(万元),5549,5440,5224,4482,6015,4362,3679,4118,4179,6128,5337,6206,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),52,319,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1550,1455,1170,1143,1153,1023,961,886,1151,972,1084,1550,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),144071,139544,136859,132584,125814,119803,113043,110824,125099,95638,95640,104544,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),70202,54198,47170,1421,1494,1065,991,1499,2492,394,18,15,
流动资产合计(万元),247093,243310,234505,231254,155639,149560,139959,138986,149944,117415,117440,121449,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),253,253,261,268,276,283,291,299,763,818,1086,1122,
固定资产原值(万元),--,15525,--,15212,--,15120,--,14956,13934,13577,--,--,
累计折旧(万元),--,7470,--,7034,--,6687,--,6289,5275,4563,--,--,
固定资产净值(万元),--,8055,--,8178,--,8433,--,8667,8659,9014,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),7936,8055,8003,8178,8363,8433,8569,8667,8659,9014,9680,9712,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2583,2703,2826,2933,3057,3191,2045,2093,1606,1412,1413,1408,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),2843,2843,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),4101,3791,3602,3871,3402,2845,3140,3649,3238,2695,3150,3586,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2157,2157,1991,1991,1630,1600,1498,1540,964,522,236,121,
其他非流动资产(万元),820,874,820,820,820,820,1691,872,--,--,--,--,
非流动资产合计(万元),20692,20676,17503,18061,17549,17173,17235,17119,15230,14461,15565,15950,
资产总计(万元),267786,263987,252008,249315,173188,166733,157194,156106,165174,131876,133005,137399,
短期借款(万元),3660,3696,--,--,10000,8000,5000,5000,7000,6500,3000,6700,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,1650,1500,7000,16800,--,--,
应付账款(万元),20039,16441,17007,26377,29370,31481,29012,27538,43744,17349,50851,72878,
预收账款(万元),2781,2722,1874,1830,793,580,690,1852,1214,517,574,517,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2754,3550,3344,4313,2737,1844,1378,2251,2689,1804,1539,1158,
应交税费(万元),4835,4542,5448,3746,4221,4111,6049,3741,1981,2490,2270,2713,
应付利息(万元),4,4,--,--,7,10,7,7,13,10,5,12,
应付股利(万元),--,4864,--,--,--,--,--,--,--,--,--,210,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),10665,10739,10251,10002,8349,6099,4909,6159,5242,3823,3990,8504,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),44738,46558,37924,46268,55476,52125,48695,48049,68882,49293,62229,92693,
长期借款(万元),229,229,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),707,707,895,871,1023,969,817,815,1103,1032,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
