报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),26165,6141,8053,9595,24392,10209,20531,16495,21582,20964,11425,16487,8157,12509,16851,16888,13606,21965,8031,8775,9262,8216,9892,19858,18877,22582,19860,23284,25224,13856,17192,20044,19813,17919,22398,25557,19474,22315,21113,29510,28273,18695,22508,22918,28433,13690,16261,10140,9148,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,0,--,0,
交易性金融资产(万元),8,8,25,10019,16,9720,17,5035,36,39,40,50,63,55,104,73,848,580,535,561,630,592,557,1238,681,616,650,664,677,1343,1500,968,1543,174,58,49,42,215,200,684,380,796,956,793,1144,709,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收票据(万元),430,376,271,257,638,626,709,1843,2343,940,901,1136,1073,420,1081,1661,2168,1384,878,1341,1631,1054,1069,2172,2926,1658,2331,3464,4252,2875,3242,2410,2217,1947,2743,769,957,942,752,388,715,400,294,64,272,654,692,2301,2522,
应收账款(万元),4923,5079,6614,7347,5018,6346,5660,5458,5338,5834,5043,6537,4747,5848,4342,5473,2622,5417,3876,4453,2792,4189,4577,15215,15181,28532,24781,23061,9743,16723,16199,15190,10803,13349,10662,10982,8083,8124,7211,7824,5809,7107,7110,6494,6466,7924,6813,9524,7049,
预付款项(万元),9722,10517,8576,9632,10385,12770,10382,12013,8019,10202,8474,7276,10787,12477,9412,6531,9729,10579,9125,6048,7103,7494,7421,11387,19708,13725,9673,8353,15676,14000,12827,48158,43306,11343,10467,10195,14586,11442,11770,11681,15799,9855,9528,11137,7389,7436,7712,5453,5520,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17,--,--,7,24,--,0,8,8,--,0,--,2,5,5,5,5,--,0,66,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,156,156,--,--,--,--,--,--,--,--,--,--,--,--,--,--,32,32,32,32,32,32,32,32,32,32,66,66,80,80,--,66,
其他应收款(万元),--,1614,1588,2010,1937,1629,1342,2090,1485,1769,2643,1767,4821,2695,2737,3094,5478,2906,3698,5310,4298,3585,1296,7259,1468,3660,4936,4278,1727,7684,13251,3465,2146,2673,3834,1358,1249,2796,3697,2379,2906,4838,4916,5425,5908,22696,6897,9202,5799,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,0,--,0,
存货(万元),1536,1765,1566,1498,1173,1579,1497,1475,1507,2855,2997,3705,3507,3224,3527,4150,4017,5172,5702,6015,7459,8075,7984,7829,8207,8397,10309,10214,12263,17847,17456,8283,7936,10393,9083,8873,10530,7451,7212,7923,6571,8857,8319,9273,9665,10539,13094,10783,10450,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,0,--,0,
其他流动资产(万元),104,15962,13085,79,58,120,105,71,132,132,182,253,297,227,260,177,366,74,260,146,514,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,0,--,0,
流动资产合计(万元),44221,41461,39778,40437,43617,42998,40242,44479,46145,42735,31704,37212,33452,37454,38314,38049,38835,48233,32263,32649,33689,33206,32795,64959,67048,79170,72540,73318,69580,74328,81667,98525,87788,57828,59276,57823,54961,53317,51987,60420,60487,50583,53668,56174,59348,63728,51548,47468,40554,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
可供出售金融资产(万元),7288,8566,8544,8349,8268,8807,8246,6396,6435,6094,11223,11363,11617,5648,5910,5950,11348,9825,3618,3901,3665,3359,2688,3324,3302,2718,2923,3402,2986,3246,4021,4596,4424,3944,3601,4809,5030,4325,4692,6790,5143,6732,9067,11700,14055,9805,7410,517,3087,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,0,--,0,
长期股权投资(万元),534,547,547,573,570,533,634,643,651,234,234,364,469,373,94,94,94,94,6104,5692,5798,7167,7306,7424,7532,6425,7438,7347,8416,13065,10033,9056,9118,9464,9457,9465,9460,9462,8465,3462,3117,3016,3005,3246,3229,5335,5528,12454,5629,
