报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),92620,128762,77124,111648,46196,73281,43698,56171,44540,31264,33483,55434,8123,12696,15566,13614,23800,13260,14801,14620,11448,11660,10553,13034,11376,13788,8105,15068,9566,11974,20272,13438,9195,16099,15467,11138,11458,19704,18979,12173,10869,20898,19899,13798,20916,17582,9759,8688,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
交易性金融资产(万元),143,193,134,176,226,161,197,230,243,297,321,587,--,--,--,--,--,--,--,--,13,41,22,22,--,17,35,35,110,42,110,110,--,0,5,5,--,0,--,5,--,--,--,--,0,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收票据(万元),61699,63593,52223,27752,24636,19641,11246,11524,22898,16327,9427,19061,22195,15426,15891,19845,19460,18409,27451,25394,24481,23299,26136,21301,13700,15421,42184,54201,30261,16276,17932,9415,12951,6525,10990,5719,6492,6747,6935,6818,8813,7196,11267,9324,1689,10780,5077,3699,
应收账款(万元),182148,183057,172249,151155,179349,170333,157142,130383,222136,291382,269319,230614,87372,97776,93280,91008,95074,93049,88304,93173,62330,61395,63222,61135,68059,64041,67139,59162,42527,50195,46897,42561,32332,39149,32875,32548,32105,24957,24560,32384,36330,38031,34058,37463,35076,26637,31124,33970,
预付款项(万元),16773,16395,11107,8782,22157,9931,8456,6404,8637,8319,21837,20291,3750,2932,2798,1503,2566,2959,1304,1299,4278,1332,626,628,1957,3538,2172,2611,4414,3870,3613,2741,2100,2538,3913,2779,1016,1346,2355,1818,872,612,679,1084,2162,1299,1612,959,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,37,188,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,73,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
其他应收款(万元),18019,16138,73898,97920,84528,79300,139058,130981,28979,31951,13273,10883,7837,3109,5168,4269,1051,1863,1516,1440,2060,1732,2751,1671,1996,1581,1753,593,649,681,865,1607,1386,1029,1492,1541,2477,2023,3149,2854,2628,2898,3167,1800,2652,2028,1321,1078,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
