报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),51702,65011,78756,176554,80624,141379,77518,84171,145620,83579,86645,47168,63016,65733,98141,172296,23686,33441,35507,72802,77980,76121,96079,108222,124865,128943,75231,69420,69220,78599,81957,82540,95152,115225,10936,9727,8908,4007,4447,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),47410,2334,2860,--,--,--,2359,2558,2439,2636,2685,2623,2209,2127,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),8480,6290,4960,7064,6524,7484,4550,8927,8170,8337,6131,5768,5884,10415,9035,8781,6681,8033,8028,4168,6090,5749,2805,2729,2723,4243,1678,3375,3431,2393,2833,2263,3363,3426,1984,428,2342,1192,0,
应收账款(万元),103692,83570,98181,95732,88807,80822,84979,89758,83289,79518,90699,89326,53735,51577,44081,38938,39854,39556,36395,33760,32700,31985,28891,12135,12123,12306,8895,8760,6242,6479,8495,8034,6449,5293,3071,3075,3751,1453,1393,
预付款项(万元),8007,5828,33325,38998,30664,14912,9795,7974,9251,7110,13081,13230,12818,9637,16583,11943,14682,11593,14415,15482,10485,9731,11381,9379,8992,9000,10031,9351,8940,7261,6114,5159,4940,3444,3548,4020,3289,2213,2105,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),599,--,--,--,599,--,355,--,168,--,397,397,474,555,624,167,53,28,66,145,211,185,360,836,676,320,47,19,41,48,156,139,204,106,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),--,113846,96631,86168,157693,128965,25549,24043,28529,27318,9702,10616,6860,5411,3765,3478,3566,3003,2978,2555,2372,2594,1809,1886,1737,1510,1936,1268,1359,1134,1695,1322,796,618,675,772,557,325,192,
