报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),36700,24160,26969,26691,23357,20158,30954,26953,26538,25406,31637,61088,29466,20794,34041,41062,41995,41572,43214,30564,40718,40789,45332,59493,49601,45270,41809,60462,65728,62282,61277,70491,87614,97001,95190,11402,14209,12027,4521,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收票据(万元),--,--,--,284,--,20,20,--,--,--,--,75,--,--,67,156,156,--,834,767,776,1070,591,773,1689,526,1955,545,338,2686,3088,1407,135,2801,1842,1876,0,--,--,
应收账款(万元),75130,75721,81449,82493,79551,71293,69795,70762,71923,70757,74828,75569,76182,72571,69298,69864,69514,69671,66748,66682,65913,65728,56146,53971,49964,48253,36760,37631,36320,31382,21864,21522,22320,22251,17500,17534,16996,12305,10621,
预付款项(万元),7973,6663,6434,5585,5351,4975,2831,8851,8499,5821,8606,8771,7654,7058,8113,9568,9436,9523,7542,7671,6933,6595,6133,6971,6547,6617,7180,4820,4876,3771,4688,9226,6874,3542,4119,3615,3258,1006,2293,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
其他应收款(万元),3963,2964,3606,3453,3077,2568,3165,2579,3063,2308,1885,2372,2097,2437,2197,2269,2571,2144,2527,2921,2479,1942,1742,1691,1859,1514,1503,1279,1183,1139,1195,1115,872,1012,1468,1093,1117,536,168,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
存货(万元),137428,137914,151552,151923,150114,151177,148780,149461,149949,147514,138035,138506,135503,135063,119234,118312,117806,118123,107676,107911,105763,104592,93347,89528,85082,79982,78746,71793,64950,57364,58781,56740,52081,44764,38995,35036,30423,17576,7530,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
其他流动资产(万元),1536,1686,993,1167,3621,112,642,631,851,5665,175,174,257,238,299,486,636,591,1183,609,676,613,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
流动资产合计(万元),262731,249108,271003,271596,265071,250303,256188,259237,260823,257472,255166,286553,251159,238161,233248,241717,242115,241624,229725,217125,223259,221328,203291,212428,194742,182162,167953,176530,173395,158623,150893,160501,169896,171370,159114,70556,66004,43450,25132,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
可供出售金融资产(万元),2803,2332,1500,1500,1500,1500,1500,1500,1500,1500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
长期股权投资(万元),4078,3975,2863,2482,2282,1975,1182,1172,905,868,2398,876,900,900,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
固定资产原值(万元),--,24360,--,24057,--,23829,--,23677,--,23693,--,23737,--,23664,--,23719,--,23541,--,23379,--,22713,--,21953,--,21317,--,14493,--,12784,--,9944,--,7873,--,6883,6776,--,--,
累计折旧(万元),--,12538,--,12048,--,11534,--,10994,--,10413,--,9758,--,8946,--,8291,--,7511,--,6608,--,5671,--,4557,--,3783,--,3071,--,2454,--,1923,--,1499,--,1250,1051,--,--,
固定资产净值(万元),--,11822,--,12008,--,12295,--,12683,--,13279,--,13979,--,14718,--,15428,--,16030,--,16771,--,17042,--,17396,--,17534,--,11421,--,10330,--,8021,--,6374,--,5633,5725,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
