报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),6032,7731,7638,19142,36986,40836,14347,15315,29421,76121,18777,120639,17749,15732,23379,25643,23168,34084,26459,39147,29153,29703,18519,25061,38567,35170,18561,19388,17514,18713,19563,21443,40616,41378,53261,39249,32541,32207,35632,25841,18285,15313,6557,10929,9873,8986,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,19500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),3881,6335,6748,4282,2766,5170,1354,1267,2332,508,2479,867,6344,10739,12001,19491,17695,7243,13784,11426,2239,4903,3237,8192,6829,4003,1078,1688,3503,5184,4440,4230,585,142,495,1520,192,360,76,115,--,649,--,137,--,253,
应收账款(万元),127579,117471,112346,105856,105804,114591,68269,55417,50010,40527,68084,42478,33635,36556,40010,32060,29219,25287,23385,18586,17129,10074,18349,18506,15178,14058,16114,15637,14515,9405,14739,13276,12044,10401,15599,15109,16795,12655,14501,14288,13521,9348,12290,13434,12662,11936,
预付款项(万元),5961,4903,3110,3766,4417,4264,5333,4037,3364,3444,19410,4840,8455,7037,11974,18874,20184,11095,14538,13570,10526,7853,22190,21723,22322,22383,25255,22828,22082,17743,17986,18621,6871,6557,7203,5352,5472,4185,4456,5149,5796,3972,4300,4117,4616,3670,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,11,--,--,--,--,39,39,23,--,0,30,--,0,0,27,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),553,664,685,527,556,843,928,885,515,313,200,164,3924,2346,2300,2269,2960,2227,4825,3144,2125,2261,4737,3294,2435,1190,3788,4037,2421,824,1573,1705,996,720,839,644,687,689,733,770,1427,1779,1919,2102,2863,2598,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),95430,101221,93416,93492,87552,85796,92154,87380,81374,70756,63128,52315,51976,51103,51576,52919,41425,39327,39205,31880,32720,33026,34460,34345,25335,29212,21903,22634,26695,19164,21197,21464,14796,15704,12293,11259,8251,8853,10634,11523,6801,9597,10425,7584,8135,8070,
