报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),91544,105726,37403,48446,41027,47309,43853,38247,31519,61272,43705,36178,33894,44245,28259,32045,51628,34993,49728,56360,59759,74818,69569,99693,21654,27381,24316,34584,52450,62034,60302,59124,57656,63065,15285,12358,6923,2580,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
应收票据(万元),1791,1267,2102,970,543,736,894,1743,948,2808,3724,5214,6854,6963,2321,2324,3929,4910,2382,738,2463,4796,2563,2183,2888,3231,2370,3830,1740,2010,1249,1165,1040,1316,1069,792,963,1314,
应收账款(万元),92053,100130,120056,106191,95841,104018,104731,114939,112544,111536,123831,116128,112465,111253,114991,123752,121183,129585,141931,125087,101304,93106,93928,78397,57410,55588,54732,49341,36334,39295,40372,35617,29829,28794,22856,18885,19383,17280,
预付款项(万元),5789,8728,14398,5899,4027,5695,4148,4157,4462,3978,4307,5221,3680,4687,2386,3959,6233,1513,13619,11924,12198,9786,12294,10853,10119,8779,9323,1458,3631,4720,1691,852,90,96,13,23,32,5,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,31,31,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他应收款(万元),21282,17515,12512,12283,13910,10351,12777,9391,14548,10801,12736,9241,12418,9092,10376,6858,7003,7285,8887,8294,5508,5452,5443,5505,6420,1749,7856,4701,2685,1306,1867,1534,1482,1219,1514,954,1117,1497,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
存货(万元),208508,188781,155069,144277,145622,147568,134726,148479,153352,164879,166246,185072,173390,174304,155839,144585,133510,121621,94403,90905,78823,71149,49956,46767,45390,38895,37473,31017,31025,22725,16067,13464,9109,6002,11623,7921,8191,6452,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他流动资产(万元),4189,3493,2282,1019,6454,12515,3118,4657,5653,6616,3740,5026,6914,6844,6810,6432,4864,6965,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
流动资产合计(万元),425156,425641,343822,319085,307424,328192,304246,321613,323025,361889,358289,362081,349616,357387,320981,319954,328349,306872,310950,293309,260086,259139,233752,243398,143882,135622,136071,124930,127865,132090,121548,111755,99205,100492,52361,40933,36609,29127,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
可供出售金融资产(万元),3000,3000,3000,3000,0,0,0,0,0,0,--,400,400,400,400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
长期股权投资(万元),--,--,--,--,--,--,--,1837,2202,2234,2246,2311,2342,2406,2478,400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
投资性房地产(万元),6941,3728,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
固定资产原值(万元),--,57667,--,54786,--,54543,--,68460,--,67130,--,64966,--,65070,--,64796,--,64165,--,38539,--,34345,--,23864,--,17298,--,15565,--,13938,--,12412,--,11698,11506,4613,0,--,
累计折旧(万元),--,24012,--,22744,--,20698,--,20888,--,18566,--,18599,--,16238,--,14191,--,11795,--,9576,--,7846,--,6406,--,5441,--,4873,--,4255,--,3886,--,3626,3467,2525,0,--,
固定资产净值(万元),--,33654,--,32043,--,33845,--,47572,--,48564,--,46367,--,48832,--,50605,--,52370,--,28963,--,26499,--,17458,--,11856,--,10692,--,9683,--,8526,--,8072,8039,2088,0,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
固定资产(万元),30045,33654,38198,32043,32855,33845,34813,47572,47734,48564,41568,46367,47370,48832,49455,50605,51630,52370,29098,28963,27946,26499,20538,17458,16091,11856,11032,10692,10466,9683,8925,8526,8043,8072,8039,2088,2037,1776,
在建工程(万元),--,--,20,7540,7539,7520,--,--,7,5,6038,5956,4682,4363,4025,3718,3494,3364,22308,20641,20338,18281,18207,13426,11946,14238,4393,1525,196,176,182,8,--,0,0,0,0,2,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
固定资产清理(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
无形资产(万元),14859,5844,4443,3756,3796,3832,3859,6052,6168,6285,6457,6541,6651,6731,6815,6916,6984,7105,7220,7304,7365,7432,7177,7281,7334,7485,4581,4610,987,980,961,941,941,946,920,177,98,38,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
商誉(万元),58862,20843,21100,8913,8704,8704,10162,10204,10204,10204,13243,13243,13243,13243,13243,13243,13243,13243,13560,13034,12113,6797,10398,9407,5303,1679,1681,1015,42,42,42,42,42,42,42,0,0,0,
长期待摊费用(万元),933,356,310,231,182,90,140,1190,998,746,866,804,914,951,1008,1138,1250,1316,1388,1455,1532,1680,1760,2054,587,701,572,539,558,592,207,232,254,279,303,390,344,12,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
递延所得税资产(万元),4057,3444,3318,3707,3981,3860,3583,3467,2835,2561,2583,2914,4448,4114,4095,3805,3500,3396,2349,2388,1984,1909,612,580,361,243,106,81,99,99,--,0,--,0,0,0,0,0,
其他非流动资产(万元),144,443,117,106,4158,4018,7601,7601,7600,7756,7500,7500,7500,7658,7500,7500,7976,7984,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
非流动资产合计(万元),118841,71312,70507,59296,61214,61869,60159,77923,77748,78356,80502,86036,87550,88698,89020,87325,88076,88778,75923,73787,71278,62598,58693,50206,41622,36203,22364,18463,12349,11572,10317,9749,9280,9339,9305,2656,2478,1830,
资产总计(万元),543997,496953,414329,378381,368638,390061,364405,399536,400773,440246,438791,448117,437167,446086,410001,407279,416425,395651,386873,367096,331364,321737,292445,293604,185504,171825,158434,143393,140214,143662,131866,121504,108486,109830,61666,43589,39087,30957,
短期借款(万元),116334,71534,26650,5400,500,500,10600,36500,27050,39800,52765,59765,54215,31965,49402,50168,74958,46753,47179,37724,25974,20833,5889,21299,13100,3000,150,--,--,--,--,0,--,0,10000,8000,4692,4000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
应付票据(万元),16040,16248,18283,17313,16705,18871,21113,19404,22817,38777,41176,35701,25177,31657,33952,28145,16652,17955,26251,24382,17880,18582,26272,16303,15914,18116,13619,11014,19480,14642,12476,9438,7608,9489,8830,4996,4409,1469,
应付账款(万元),144179,150029,114909,115053,100690,117384,89309,97101,96595,107130,94978,106785,100902,107743,76419,79802,76931,76105,56926,53042,41893,47342,34535,39438,32410,31382,32387,27996,22589,31495,25215,22138,13639,13814,16388,9596,8999,6904,
预收账款(万元),1377,5793,3990,3477,3751,2915,4928,6113,4825,4660,5238,4379,4851,4145,3154,3099,2432,2384,2930,2762,2667,1794,2454,1548,1106,817,1503,1179,1170,1160,1142,844,746,244,136,495,137,0,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,
应付职工薪酬(万元),5379,6720,4141,3214,5324,5687,3546,3753,4191,4582,3777,3867,4385,4772,3050,3238,4051,4584,2350,3056,4162,4153,1929,1871,1670,1683,1095,1044,717,1006,523,433,280,460,321,436,356,383,
