报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),120310,133096,167695,214002,210688,233045,288095,361961,384405,347714,167066,213977,300141,263356,237073,220881,225323,173303,158875,134996,153094,132850,168931,157678,105402,87158,94144,79630,82211,76836,80032,67881,69227,70061,68961,48658,52219,47899,46693,50497,41454,33766,46584,34980,26198,23109,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,83,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),784,997,2094,1148,1675,3060,2037,5592,4076,196,4886,3097,6994,1266,4659,7910,8530,809,2033,1962,5213,1104,4060,5686,6834,7322,9035,7067,5549,3780,5077,2163,4125,3424,5372,4092,3324,4509,5350,3577,2731,3927,4007,1911,3609,3866,
应收账款(万元),103946,92686,71867,71734,71009,62547,81825,86509,82061,76233,83806,85027,66037,53010,60022,64820,48144,42907,51036,60848,54726,42840,43847,52509,40657,37139,38110,46068,35561,26390,30888,38939,31334,26258,28394,36877,21607,20495,26957,38318,26705,20454,27467,30433,26060,23523,
预付款项(万元),8698,6334,8362,10035,8834,4435,9808,10491,8007,8740,17589,3515,3214,2120,2503,3096,2512,1898,3955,3681,2244,1713,3756,5406,4748,2803,5268,4740,3454,2167,715,757,889,1039,1827,769,1203,978,1714,1781,4107,2838,3132,4050,4361,7148,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1884,--,--,--,--,1430,--,--,1587,--,--,162,1324,1324,750,552,882,0,316,633,1153,1523,1252,501,501,--,--,--,--,--,0,0,
其他应收款(万元),5357,6358,7018,7184,10201,10160,9097,8025,6605,41315,4574,3259,2772,2496,3449,2210,2595,2280,4185,4624,4080,3710,3322,4504,2851,2297,2724,2755,5224,1992,3950,4990,2317,1722,2149,2710,2479,1699,2804,4853,4922,4698,5981,6451,5318,6177,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
存货(万元),86834,75042,59104,63688,63118,59370,68325,63460,72431,67711,70329,67796,62182,52445,49524,48440,46947,43656,38528,40133,35772,37498,39066,41440,37314,39864,29560,34834,28744,31752,32849,34088,26306,26796,24879,28356,35339,33463,23768,33538,29249,25612,26607,28167,30370,25159,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
其他流动资产(万元),125924,122487,250670,205180,187406,168696,123000,116655,152134,150713,133420,78451,36366,51630,48119,31788,46136,63574,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
流动资产合计(万元),451853,436999,566809,572972,552930,541313,582187,652692,709719,692622,554966,455121,477705,426323,407232,379145,380186,328428,258611,247674,255129,219714,264569,267223,197805,176745,180166,176419,161493,143468,154393,148818,134514,129932,132734,122984,117422,109544,107786,132564,109168,91294,113778,105993,95917,89064,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
可供出售金融资产(万元),77241,54861,46169,45532,44094,44264,43870,43895,9855,11950,9300,17170,6450,6450,11357,4853,5015,4962,67945,67655,52170,49158,10000,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,49,57,63,52,43,23,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
长期股权投资(万元),23650,20705,19488,20567,20722,20510,21297,17166,17035,11820,11556,79194,74494,70375,65531,70228,67532,63387,59875,56177,54383,50780,48100,46640,38751,35847,34117,31501,30772,29201,24489,25230,23981,16393,19844,17063,17716,17625,17560,9814,10377,9506,10900,10220,9970,9193,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
