报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),10567,25514,1953,4163,3633,2288,1914,548,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),853,467,874,759,954,1185,1478,892,
应收账款(万元),16192,15762,14180,12825,12482,11726,6992,4991,
预付款项(万元),1805,646,1827,2349,1480,2365,2243,2282,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),465,438,417,417,139,26,35,267,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),5904,5076,4227,3876,3260,4148,5175,5511,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),10055,4,25,13,8,12,244,769,
流动资产合计(万元),45842,47907,23502,24403,21956,21750,18081,15259,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),--,9668,9643,9599,9270,8849,--,--,
累计折旧(万元),--,3690,3495,3300,2404,1474,--,--,
固定资产净值(万元),--,5978,6148,6299,6866,7375,--,--,
固定资产减值准备(万元),--,82,82,82,114,82,--,--,
固定资产(万元),5718,5896,6067,6217,6752,7294,4409,4103,
在建工程(万元),40,5,--,12,86,--,285,563,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),2871,2888,2906,2924,2974,1627,1048,1072,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),258,238,215,196,157,108,65,69,
其他非流动资产(万元),139,39,22,18,50,32,813,141,
非流动资产合计(万元),9026,9066,9209,9368,10019,9060,6620,5948,
资产总计(万元),54868,56973,32712,33771,31975,30810,24701,21208,
短期借款(万元),--,2900,1600,2990,2571,4500,4000,4990,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),2065,1119,2247,2696,2945,3096,1499,--,
应付账款(万元),385,1204,514,504,396,1086,531,168,
预收账款(万元),659,637,681,812,1444,867,1614,3238,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),101,105,89,246,230,200,133,148,
应交税费(万元),332,306,337,270,286,1268,484,605,
应付利息(万元),--,3,2,4,4,10,8,10,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
