报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),74082,73523,52428,63325,54305,56588,39192,45945,66776,48273,109421,86903,88168,97070,30929,29561,47604,86304,18434,38737,85313,40671,32239,43664,32920,52681,51721,50136,62663,45947,69720,70538,49140,43774,57754,51584,61948,41912,43927,66193,72679,86057,73780,76198,67289,129257,15605,31400,18895,15750,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),36842,103,--,--,--,--,8065,4115,2215,1815,5500,5500,12868,5259,1058,1058,1039,1039,--,--,--,--,--,--,--,--,--,0,--,341,--,--,--,820,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),993,1949,1380,1422,332,2009,4820,587,831,646,1441,2199,4830,1165,141,626,392,6182,1021,1696,620,314,780,169,1114,1781,1801,1085,560,125,1249,1740,5109,2034,60,73,12,1126,80,69,--,577,--,--,--,--,--,--,--,0,
应收账款(万元),58147,65245,59482,57765,46113,47815,45526,51254,46749,39558,41570,45683,50306,43488,42868,41929,47099,37685,35504,41918,44826,39585,33134,35831,38576,34494,35368,42072,41014,33330,33232,33259,42552,39174,41360,45580,38997,33614,33833,36318,32463,27977,31221,34563,36161,27075,27356,28495,29442,22054,
预付款项(万元),6166,8342,6840,9498,17660,7411,7566,7383,10501,9633,8799,7604,5158,1962,9107,4877,7155,3523,5267,7831,7802,3563,13655,9265,12267,9081,18727,11597,11135,9531,28540,32245,31192,15242,25543,12668,10677,21213,7158,4175,5208,1921,7978,11129,19029,6100,9432,4780,4470,8318,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),385,207,--,525,257,129,92,279,386,85,--,--,2,45,1,--,0,104,--,--,108,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,0,
其他应收款(万元),--,69876,8563,3354,5805,7648,6054,13197,13012,12933,11953,3243,4366,6794,6053,6007,5351,10736,6448,6005,4091,4960,7931,9106,9343,8213,8696,11151,8303,4581,7162,5299,3005,3415,3107,8105,3715,2593,3078,5856,3694,5241,3052,750,3213,1635,868,778,1817,2341,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
