报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),91286,88770,79609,38851,82423,101052,79234,56471,57235,54891,74729,32655,69610,54846,56475,38021,54303,82640,33376,32428,27359,29878,31670,26637,20546,25260,24331,19600,15408,22581,19994,20544,17565,19792,19469,12789,17173,13574,13607,14838,12177,8795,10733,9040,12952,17348,13852,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,13,--,--,--,--,0,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
应收票据(万元),11482,23437,14978,21996,13357,16041,13416,10702,15103,17773,13724,12235,11637,21021,12745,14350,13701,19832,12216,13750,12882,14138,10633,11636,12623,9588,8063,8811,7324,6378,7552,5110,7007,8271,6703,8430,6643,3741,5556,4988,6577,4447,6266,5335,4181,2969,4943,
应收账款(万元),120368,117223,103756,105376,90814,79473,71368,64047,60485,61333,55191,66102,56216,49017,41654,47263,47864,45810,36262,41083,35867,39992,30570,35816,29649,29271,29368,31775,25917,27493,25836,25670,23579,25015,21100,25145,23357,23815,22014,23920,23345,22757,22653,22773,25962,24344,21514,
预付款项(万元),17818,11535,13729,9267,10116,10305,11441,8212,12128,9374,10769,10121,8732,7878,9871,7027,5124,7289,6400,17010,15935,12720,12194,10125,8544,7033,6366,8267,14388,11348,6488,5393,4380,2136,2418,4127,2585,1956,2531,2022,3442,2210,4426,3991,7954,7687,8198,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
应收利息(万元),138,437,447,--,--,75,75,12,12,2,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,-4,0,
其他应收款(万元),12057,9754,7701,10223,11193,13128,8863,12367,9826,9347,8347,14187,12745,10912,6994,10976,10558,10933,5803,12394,9300,6443,4823,8069,7965,7475,6292,5173,6016,5595,4976,4365,2994,3456,4115,4176,5414,6940,4916,7175,6165,6461,5776,9796,9024,11038,11677,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,0,0,--,0,
存货(万元),107301,116641,113346,102002,94684,90098,86215,70088,60545,65014,61605,53612,42650,42763,48898,45496,48218,53843,56534,53658,63774,66829,60272,39021,40674,41740,38772,32342,32873,33168,33069,30233,31585,28409,27205,23824,22339,22810,22872,22932,22388,26061,22866,26338,26725,24692,21203,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,36,0,
其他流动资产(万元),39136,53143,72022,53572,29641,20861,65388,87039,84483,92327,75491,18329,4542,12630,13605,39611,20902,3955,55250,47885,2277,1897,1648,1051,1032,1309,1157,--,--,--,--,--,0,--,0,--,11,1,--,14,20,--,0,52,61,11,0,
流动资产合计(万元),399586,420940,405587,341288,332229,331034,335999,308938,299816,310063,300039,207242,206131,199067,190242,202745,200670,224302,205841,218207,167393,171896,151809,132354,121033,121675,114350,105968,101925,106564,97915,91315,87110,87080,81010,78490,77522,72850,71497,75888,74114,70732,72720,77324,86859,88122,81386,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
可供出售金融资产(万元),79721,59221,40411,55505,57405,56845,52532,51060,52860,55194,54494,19737,13733,14605,14605,53,53,53,53,69,69,69,69,62,62,62,62,69,69,69,69,118,118,118,118,13,13,0,13,13,13,13,58,44,44,44,44,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
长期股权投资(万元),6767,6297,6359,3529,3918,2496,2712,2939,3298,3426,3721,--,--,--,--,--,--,--,--,--,--,--,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,1415,302,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,6396,6405,6418,6431,6377,6404,6464,6566,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
固定资产原值(万元),123928,--,122639,--,117922,--,116651,--,115811,--,115089,--,88459,--,87264,--,77912,--,66237,--,63215,--,62235,--,62527,--,61678,--,56814,--,55639,--,54547,--,54873,--,55373,--,54899,--,54321,--,54602,--,54718,--,43398,
累计折旧(万元),66664,--,64249,--,61065,--,57889,--,55111,--,52470,--,42717,--,40138,--,37445,--,35537,--,34186,--,32478,--,32991,--,31272,--,30329,--,28672,--,27281,--,26410,--,25191,--,23571,--,22034,--,21024,--,20700,--,15896,
固定资产净值(万元),57264,--,58390,--,56858,--,58762,--,60700,--,62619,--,45742,--,47127,--,40466,--,30700,--,29029,--,29757,--,29536,--,30407,--,26485,--,26967,--,27265,--,28463,--,30182,--,31328,--,32287,--,33577,--,34018,--,27502,
固定资产减值准备(万元),498,--,498,--,500,--,501,--,502,--,506,--,509,--,509,--,512,--,511,--,523,--,522,--,342,--,342,--,325,--,325,--,331,--,331,--,331,--,331,--,331,--,331,--,317,--,254,
固定资产(万元),56766,57338,57893,57793,56357,56948,58261,58949,60198,61211,62113,61637,45232,46125,46617,39882,39954,32608,30189,28244,28506,29382,29236,29432,29194,29817,30065,26201,26160,26116,26641,26408,26935,27491,28133,29394,29852,30453,30998,31400,31956,32544,33247,32748,33701,34177,27249,
在建工程(万元),49305,44551,40837,36703,31658,27041,23257,21739,19281,21776,14124,10860,5641,3871,2053,9010,8796,20941,19245,7037,4063,2869,1344,1584,1231,1048,990,2526,2175,1784,1249,1369,1087,942,613,589,582,494,336,455,371,328,254,1085,957,858,802,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,31,31,31,31,31,31,54,31,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,-0,-0,-0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
无形资产(万元),42306,41709,42505,42493,38260,35190,35680,27559,27802,23624,23883,30219,27168,27431,19441,21365,21469,15454,15663,15526,15633,14656,15989,2383,2435,2573,2531,2389,2434,2472,2422,2440,2466,2454,2481,1843,1876,1875,1874,2398,2453,2529,2530,2377,2592,2632,1464,
开发支出(万元),16896,15140,13403,11917,10460,9484,8821,12368,11472,10843,9661,10733,9029,8292,7052,7656,7199,6140,5533,6046,5569,4896,4356,4610,4094,3717,3400,3756,3400,3012,2547,2494,2254,1970,1858,1917,1826,1542,1315,790,598,471,321,557,396,192,0,
商誉(万元),9487,8358,8358,8522,7383,7383,7383,6968,6968,6968,6968,6968,6804,6804,6804,6804,6804,6804,6804,6840,6840,6840,6840,6585,6585,6585,6585,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,6610,5032,3640,2114,1858,
长期待摊费用(万元),1325,1198,1271,1276,1297,1348,967,832,928,970,915,1036,992,663,555,226,225,246,283,258,280,146,160,193,206,219,241,222,270,--,--,--,0,--,0,11,15,13,17,29,24,29,34,41,72,70,26,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
递延所得税资产(万元),14243,14558,12552,8335,7751,8644,8196,6124,5426,7150,6938,7280,5804,5138,4930,4545,4707,4780,4973,4660,4494,4423,5073,4724,4450,4550,4463,4153,4101,3736,3844,3263,3217,3355,3290,2863,2740,2804,2739,2985,2937,2943,2911,1801,1427,1152,1867,
其他非流动资产(万元),3195,4204,4641,6540,8102,7712,6419,7435,4462,6360,5542,32129,3150,3078,3542,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
非流动资产合计(万元),280011,252574,228231,232613,222589,213091,204228,202369,199099,203938,194789,186974,123959,122470,112165,89543,89208,87027,82743,68680,65453,63280,63367,49876,48558,48873,48640,46226,45520,44101,43684,43003,42988,43241,43404,43542,43816,44090,44202,45012,45294,45798,46295,44017,43162,42706,33641,
资产总计(万元),679597,673514,633817,573900,554819,544125,540226,511307,498915,514001,494827,394216,330090,321538,302407,292288,289877,311330,288584,286887,232846,235176,215177,182230,169590,170549,162989,152194,147445,150664,141599,134318,130098,130321,124414,122032,121337,116940,115699,120900,119408,116530,119015,121341,130020,130828,115028,
短期借款(万元),50397,51883,31164,21741,22440,16590,15569,19610,18600,17600,18250,16050,8900,10030,10440,12450,14560,4200,3000,5800,26100,34100,24100,16100,13300,12400,11600,11600,11600,12800,11100,10800,9600,10800,11200,13600,20500,19900,19400,23300,23300,18300,19700,26000,30160,34460,21260,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,0,--,0,--,0,
