报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),114217,92251,70249,105388,87853,177489,91039,148139,122052,180898,98550,94903,43513,83900,37948,41697,40291,45850,56324,41173,51645,33896,54916,44608,49966,46663,58212,73315,45272,64831,75913,69485,66924,75927,74896,47052,58267,38233,41913,61444,55637,51207,35763,58871,53329,62645,64009,53346,40893,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),40101,26170,28355,16868,20859,14470,15268,18374,21133,18724,3916,3219,1901,836,275,490,736,930,804,796,820,895,826,2441,926,1221,2320,4458,826,1338,1141,2293,1480,2472,2601,3470,2071,3581,3713,5872,2408,--,1493,779,387,78,84,96,73,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),32493,27039,25740,21998,25322,25587,24873,25442,29967,25644,22031,20719,25345,27243,29684,30154,32350,35309,36199,32081,38606,34234,32899,28953,39503,46477,40240,35832,40071,38529,26080,20591,30121,39954,30303,24695,35532,29537,33497,28523,40044,52289,49542,36032,46293,59887,58809,48842,48371,
应收账款(万元),36786,32738,26569,28804,31020,28632,32773,34594,25337,25206,25859,19161,16253,18968,21576,19700,17469,18235,16149,12573,7242,12070,16398,12962,7937,9038,12476,12635,8404,11402,10242,14873,13012,10800,12132,7589,9215,18174,12973,11971,9504,17797,14773,16858,12904,21256,18027,14548,10003,
预付款项(万元),13982,11143,11832,11142,13343,13995,11875,13019,11564,12913,11642,12887,9987,9456,9407,12493,8511,8542,9175,10067,6029,11631,10361,13470,5718,11913,13815,14750,11998,13620,12448,15629,11395,8956,8942,6401,7497,10262,11022,5302,1747,13252,4764,12021,1847,28546,27167,17245,12350,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收利息(万元),178,--,307,310,320,320,315,310,323,321,0,1,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,25,7,62,43,524,7,--,--,--,--,--,0,0,0,
应收股利(万元),1,--,4504,6,2,4,1533,0,25,--,1528,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
其他应收款(万元),--,5688,7542,2493,7455,12317,10390,5023,6844,166,2108,209,173,184,113,25,58,48,44,43,38,43,1135,40,36,36,52,22,27,12,35,57,20,25,20,36,32,45,110,73,39,43,46,351,44,53,51,49,95,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),2870,2110,5600,1319,488,920,5983,3170,2151,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
存货(万元),23969,30389,35653,30676,14436,22885,21424,33163,14604,24062,35934,42288,41336,44078,43224,46675,47661,30832,23595,37289,23872,31641,26988,33442,25746,25812,33043,36596,18909,49214,56807,100745,62210,75005,69351,88160,46031,52822,31240,33641,35707,51190,53085,65980,56290,46533,50335,35873,38270,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
其他流动资产(万元),39860,43419,26361,20627,99149,34994,34514,55151,104622,25211,28233,21237,39602,4251,2371,2717,3806,1806,471,2543,652,2650,3445,4776,3696,27,57,87,--,--,--,--,--,80,0,43,15,74,86,58,53,92,79,96,44,167,195,182,105,
流动资产合计(万元),323170,270945,242712,239631,300247,331613,249989,336385,338621,313145,229801,214625,178110,188917,144597,153951,150882,141552,142761,136565,128905,127060,146968,140692,133527,141187,160214,177694,125508,178946,182667,223672,185162,213219,198244,177472,158666,152790,134599,147408,145146,185871,159545,190987,171138,219164,218678,170182,150160,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
可供出售金融资产(万元),659537,642348,707741,682625,628019,732513,613596,609994,492348,463143,250313,180718,166808,141256,156007,167368,150138,103243,22974,23157,27373,28045,24623,35457,32144,31619,39039,39814,35461,45165,56002,63394,62215,59766,58179,98038,0,--,0,0,0,0,--,--,--,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1011,1011,1011,1011,1011,1011,--,--,--,--,--,0,0,0,
长期股权投资(万元),160487,162820,156620,171737,140377,6129,6295,6275,5896,5848,5915,5918,5952,2375,2380,2400,2419,2428,77829,77849,77867,75382,75382,75382,73390,73390,73390,73390,73510,73510,73510,33710,33710,33710,33710,33710,36380,36380,36380,36380,32648,32648,32648,32648,32648,33019,32899,33100,32527,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
固定资产原值(万元),151042,--,147338,--,130004,--,127031,--,126369,--,125635,--,124973,--,124344,--,124130,--,123794,--,123584,--,122123,--,122121,--,124072,--,122082,--,106234,--,141329,--,140615,--,140604,--,129205,--,129064,--,123725,--,122936,--,119003,--,118484,
