报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),81016,84484,55948,42130,48853,78518,96193,84892,113237,168775,135885,93166,94204,97402,120172,148562,292353,311542,374442,418027,502509,513366,484118,598694,612973,966778,936868,943274,1222896,567633,384081,367222,256003,80970,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,65000,71000,--,--,34500,25000,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),22483,29642,9259,14134,14951,17119,8790,21623,28039,13056,110,400,41194,50342,22699,28380,17247,31852,45985,68145,91262,92374,8381,1654,56743,77220,22505,5251,4000,34188,0,0,0,10000,
应收账款(万元),217760,232451,313552,340874,380458,408479,446689,467773,484963,511659,552273,622305,635865,663379,908023,892693,910622,890306,876141,910547,919563,978812,1316457,1329045,1214813,1186547,1256076,1073257,1064729,897238,553084,391895,91371,59156,
预付款项(万元),11592,7355,9732,6975,10042,9022,19399,18054,22240,20347,30878,17392,36027,21371,39561,35326,23945,25762,58910,56661,57354,47244,51697,58763,59257,72563,78220,74827,63934,66011,103416,81314,88782,21891,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),40,21,20,80,117,105,160,87,249,511,293,124,76,26,0,54,743,567,1191,3008,2214,1458,842,3944,3304,6753,4392,7050,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),6255,5056,7931,18826,14158,17429,12191,15295,18962,17592,13410,13415,23215,18394,12569,16405,10416,10084,23706,27111,17935,6560,11951,9497,11870,10358,12925,8882,10200,6541,6982,4108,959,906,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
