报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),127388,53208,54145,51300,95908,66512,112482,71440,64745,20222,17971,18067,39747,61497,8360,6123,16281,12937,15778,7613,22124,9882,8610,12775,25114,18283,28438,36527,35799,35740,42586,6377,7787,1749,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),1438,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),484,552,937,593,79,--,--,120,155,117,45,332,500,18,27,50,48,147,140,120,--,200,20,13,--,100,100,50,--,--,--,--,60,--,
应收账款(万元),275865,129347,117820,122654,127122,100395,100498,98139,87177,52203,50615,47029,41431,39028,33425,30706,25626,22671,21471,21217,20239,20232,18459,17095,20469,15461,11912,12244,10393,6951,6573,6307,4685,6089,
预付款项(万元),7066,19854,19935,15033,6355,15137,12064,10407,4918,7224,1649,1270,3818,4857,2209,6083,4077,3882,3639,3012,1535,5737,4925,3750,2106,3091,2322,2044,2033,1922,1640,955,322,97,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),--,25643,20911,19438,16362,18786,28699,14599,14391,14806,14237,11621,11057,9988,8516,8278,8174,8357,7472,8895,9015,10146,3380,2320,1987,2476,2580,2130,2055,2416,2226,1702,1203,965,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),382038,439528,418131,407544,409079,443841,409710,382079,360449,310136,296221,275177,269763,254076,238417,207775,192871,160626,128169,111357,98924,90781,87673,75818,67151,62747,57504,48535,45265,41546,33478,23635,19713,12242,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),3472,--,4213,7160,7160,5487,5499,4272,5531,139,292,160,185,48,35,110,121,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),5145,8885,8936,9742,7429,4334,2669,635,1665,930,970,1698,939,265,621,383,2006,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),824832,677018,645028,633463,669494,654493,671620,581691,539031,405777,382000,355353,367440,369778,291609,259508,249204,208618,176669,152214,151837,136979,123066,111770,116827,102158,102857,101529,95545,88574,86504,38975,33770,21142,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),6600,6600,6600,6600,6600,6600,6600,6600,6600,6600,3300,3300,3300,3300,3300,3300,3300,3300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),44992,55066,55162,54614,47348,27614,26717,27167,27167,36421,36301,36161,35993,31375,31148,30901,30635,30478,34747,33468,33468,12950,12950,12950,12950,14000,14000,14000,14000,14800,14800,14800,2400,--,
长期股权投资(万元),29353,21702,19113,16371,15213,5792,1894,1451,1504,812,903,775,--,--,--,548,--,--,3300,--,--,--,--,--,--,2240,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),59429,--,58028,--,54826,--,21675,--,20926,--,19727,--,19454,--,17387,--,17139,--,11463,--,10629,--,6016,--,3690,--,2202,--,1771,--,1084,719,467,--,
累计折旧(万元),23876,--,21604,--,20054,--,8240,--,7070,--,5748,--,4641,--,3501,--,2561,--,1946,--,1582,--,1221,--,937,--,744,--,604,--,399,334,221,--,
固定资产净值(万元),35553,--,36424,--,34771,--,13434,--,13856,--,13979,--,14813,--,13886,--,14578,--,9518,--,9047,--,4795,--,2753,--,1459,--,1166,--,685,384,246,--,
固定资产减值准备(万元),18,--,18,--,18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),35535,35458,36406,33961,34753,34659,13434,13593,13856,13651,13979,14483,14813,14115,13886,14196,14578,10210,9518,9225,9047,9075,4795,4519,2753,2072,1459,1265,1166,996,685,384,246,182,
在建工程(万元),41330,31539,27792,20201,19098,13739,13525,9429,4307,2642,2235,2014,1637,1999,1685,1179,968,4818,4803,4726,4679,4556,7943,7255,4128,3230,2881,2358,1867,481,260,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,7,9,14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),58357,44454,53296,46065,47018,54712,43676,36760,37610,24408,24806,24942,25413,17551,17949,16843,17192,16186,16509,14665,14071,7959,8162,8305,8516,1873,1915,1957,2000,--,--,--,--,--,
开发支出(万元),15895,26602,23623,18732,17572,16739,13539,9798,5861,15983,13485,12389,9247,13925,11412,10494,8142,7261,5424,5910,5143,5790,4485,3250,1835,6196,5035,3741,2341,1196,508,--,--,--,
商誉(万元),35944,35944,35944,35944,35944,35905,6956,6956,6956,6956,6956,6956,6956,94,94,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),4979,1940,1832,1917,1986,2051,1335,1274,747,371,311,351,337,449,385,438,435,631,692,538,441,467,471,519,625,427,298,187,70,32,4,4,30,68,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2221,795,777,727,753,456,441,401,405,313,322,281,282,231,228,170,185,112,105,90,87,94,88,69,67,43,36,28,25,21,16,11,8,2,
其他非流动资产(万元),11072,11261,6463,12105,8963,3486,2691,2754,2885,1639,466,26,80,938,912,974,974,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),286278,271361,267006,247237,235249,201760,130818,116196,107898,109796,103063,101678,98057,83976,80998,79043,76409,72995,75096,68620,66935,40892,38893,36867,30874,30081,25625,23537,21469,17527,16273,15200,2684,252,
资产总计(万元),1111110,948379,912035,880700,904743,856253,802439,697887,646930,515573,485063,457031,465497,453754,372607,338551,325613,281613,251766,220835,218772,177871,161959,148637,147701,132239,128481,125066,117014,106101,102777,54175,36454,21394,
短期借款(万元),136009,87647,92939,92090,96720,100980,105659,97725,73182,60331,46541,42361,39371,73472,118015,91378,82998,70900,55170,40570,39970,35300,23000,13000,20000,17000,14500,15800,9000,8000,8000,10300,9300,6300,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),30611,--,8269,3119,3648,3734,3894,3932,5508,7088,5564,3054,8525,10073,5284,3526,3550,3675,1961,1061,1116,784,1038,1477,760,156,156,541,264,--,--,--,--,--,
应付账款(万元),205998,--,139077,159431,186885,178997,161585,158176,163338,95226,94753,95228,101443,85455,81908,78533,77819,62123,49292,48074,49417,31949,28103,26343,24444,18505,18247,15017,14489,13922,10852,10814,9954,5707,
预收账款(万元),11472,24493,21404,19309,12496,33144,36102,18942,14785,11502,13586,16232,14216,12405,13143,13589,12716,12845,8065,8084,6957,5737,6371,4676,3028,6667,6523,5904,5701,5179,5508,4030,2523,490,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
