报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),41446,53668,26677,40065,71883,65950,89671,74248,88746,88604,65789,63832,71372,63480,79490,7071,5850,5544,5618,5280,7380,9223,22199,24889,13978,21316,36646,73531,106735,120911,46025,50297,59244,82976,141387,64805,13206,33615,60519,2676,11000,26,11,22,8,689,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,497,497,--,0,--,0,--,0,--,--,--,0,--,--,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),25,10,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,--,386,
应收账款(万元),888,695,598,654,1309,448,260,452,241,804,786,919,906,1212,1594,866,505,603,1082,1644,1439,2697,2717,5677,9603,9120,4682,4693,6427,7758,--,321,1,1108,1094,836,6024,8204,9553,6310,--,5288,2783,1636,1707,1415,
预付款项(万元),19539,385,19357,17673,14359,15691,15591,13726,11069,7537,9936,8615,11279,4796,260,271,171,27,300,291,662,500,135,90,1877,899,5301,6785,5044,3834,86476,79364,66436,59930,10468,2013,7798,5999,2010,2005,--,5,2381,5093,6608,4414,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收利息(万元),--,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8229,8229,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,--,0,
其他应收款(万元),5270,5992,5282,5157,5359,3635,4307,2841,2451,10090,8849,1525,1401,1365,732,679,758,631,899,751,686,519,553,3417,3575,3570,28291,28295,32818,25245,1346,1077,1055,177,862,612,845,423,7211,13698,--,9711,10172,15293,15720,14241,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
存货(万元),215439,229760,249427,265225,271462,312184,279479,275551,275998,271448,288230,287302,282700,264129,269507,272579,280587,289198,304249,315075,331547,342359,350768,359734,370983,408211,435787,408408,394827,522157,311622,285365,268943,246807,233358,228640,227972,225972,212851,239695,--,--,--,2519,2489,2521,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
其他流动资产(万元),8918,7662,11505,13379,11361,14577,13101,11663,10088,6355,6020,4663,8465,92586,90000,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,13,20,20,--,8,16,--,--,--,0,--,0,
流动资产合计(万元),291525,298187,312871,342154,375734,412484,402409,378482,388593,384839,379609,366856,376123,427568,441582,281466,287871,296003,320377,331271,341715,355298,376372,393808,400016,443116,510707,521713,546348,680403,445469,416424,395680,390999,387183,296926,255865,274213,292152,264400,11000,15030,15347,24562,26533,23666,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
可供出售金融资产(万元),133069,133069,141350,141350,137600,137600,137600,137600,80000,80000,80000,80000,5000,5000,5000,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,0,0,--,--,--,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
长期股权投资(万元),129115,127874,114732,110376,84802,82757,80246,78216,67640,66436,65238,63732,50000,--,--,5000,5000,5000,5000,5000,68734,68734,67615,66578,115595,114465,112936,112129,107211,56490,--,0,--,0,--,0,--,--,2372,4372,--,1541,1563,4327,4327,4327,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),17602,17700,17797,17895,17992,18089,16889,16992,7181,7240,5141,5181,5221,5261,5301,5341,5381,5422,5426,5429,5543,5583,5622,5662,5702,5746,5007,5042,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
固定资产原值(万元),--,16257,--,16015,--,2987,--,1489,--,1435,--,1523,--,1400,--,1334,--,1310,--,1248,--,1287,--,1645,--,1797,--,2536,--,2238,--,2168,--,2002,--,1917,--,1867,--,2098,--,4122,--,4854,--,4669,
累计折旧(万元),--,5020,--,4135,--,1617,--,973,--,882,--,1038,--,961,--,959,--,889,--,856,--,905,--,1096,--,1164,--,1815,--,1773,--,1676,--,1575,--,1450,--,1307,--,1361,--,1443,--,1730,--,1465,
固定资产净值(万元),--,11236,--,11880,--,1370,--,517,--,554,--,485,--,439,--,375,--,421,--,392,--,382,--,549,--,633,--,721,--,465,--,492,--,427,--,466,--,561,--,737,--,2679,--,3124,--,3204,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,0,--,--,--,239,--,324,--,324,
固定资产(万元),11009,11236,11507,11880,12290,1370,483,517,510,554,522,485,513,439,471,375,386,421,401,392,354,382,443,549,595,633,655,721,431,465,452,492,505,427,409,466,493,561,619,737,--,2440,2535,2800,2749,2881,
在建工程(万元),2035,1885,2353,2270,2067,--,89,88,87,86,60,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
无形资产(万元),22490,23034,26340,26418,24030,722,802,437,463,488,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
开发支出(万元),368,298,3033,3123,4310,--,2264,2497,2253,1641,1709,878,290,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,17023,17023,--,--,--,0,--,0,
长期待摊费用(万元),320,434,422,474,525,5,6,7,14,15,32,65,97,129,161,194,226,258,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
递延所得税资产(万元),407,455,420,473,415,437,384,379,422,450,1010,1023,1025,1033,898,887,628,646,301,348,389,407,446,458,606,675,16,16,15,20,14,14,16,16,26,29,27,27,89,89,--,--,--,168,168,0,
其他非流动资产(万元),1069,1069,1646,1680,2582,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
非流动资产合计(万元),317483,317054,319600,315938,286614,240981,238763,236732,158570,156910,153713,151379,62146,11863,11832,11797,11622,11747,11128,11169,75020,75106,74125,73247,122498,121520,118614,117908,107656,56975,467,506,521,443,435,495,519,587,20102,22220,--,3980,4098,7294,7243,7207,
资产总计(万元),609008,615241,632471,658092,662347,653465,641172,615214,547163,541749,533322,518236,438269,439431,453414,293263,299492,307750,331505,342440,416735,430404,450498,467054,522514,564636,629321,639621,654005,737378,445936,416930,396201,391442,387619,297421,256385,274801,312254,286620,11000,19010,19445,31857,33776,30873,
短期借款(万元),--,--,--,--,--,--,--,--,--,40000,40000,40000,--,--,--,--,--,--,6265,22738,30699,40000,40000,45940,16940,16940,6500,16600,16599,16251,10101,1600,1600,1600,2300,1600,1600,1600,1600,1600,--,820,820,820,820,950,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
