报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),53042,30185,27665,20624,35825,62316,54048,68085,63351,86309,44688,45247,55754,14026,28344,25844,33454,28142,32141,37395,37941,38316,38480,38435,38252,72122,87673,164170,15995,12763,16278,3813,16855,25042,8381,361,548,556,17,29,137,167,157,72,689,682,45,37,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,0,0,
交易性金融资产(万元),--,35448,49348,49972,40000,40000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,--,--,0,
应收票据(万元),185,534,105,--,85,100,132,1243,--,--,--,--,--,--,286,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,0,0,
应收账款(万元),16841,12386,12884,10593,11811,7784,7380,9682,13016,14863,6339,5442,8916,3186,4067,1739,115,86,112,77,2274,3621,4636,10280,6263,5826,7391,4492,1892,3501,2915,733,605,699,2633,627,692,389,1703,353,253,1665,3063,1536,2404,2416,1628,1628,
预付款项(万元),13267,12777,11784,8486,3994,8389,11302,430,4188,5652,650,1049,2520,8954,3102,15915,15746,15186,15224,15090,12296,12686,5026,4816,79614,87251,92269,16826,8938,1121,758,680,20701,11829,3012,3011,1231,984,1059,1028,1183,1319,186,14,5068,5012,537,549,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,0,0,
其他应收款(万元),373,2592,1394,114,3559,2642,1620,372,2596,2440,2456,2382,2620,3215,3452,2922,9844,18496,9683,9657,48688,49071,90021,123704,56371,57395,1397,601,2421,756,2649,945,96,1818,3021,697,3548,2500,2516,2820,6831,6597,25316,26466,15949,22713,29888,29645,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,450,--,0,0,--,0,0,0,
存货(万元),41148,40439,38319,39842,40266,39843,41476,43952,51957,58398,63443,68348,87890,102954,106574,6496,4636,5059,5006,5015,8041,8271,12072,16790,17788,18166,13774,10880,484,437,430,235,112,266,78,115,115,104,84,104,0,331,358,195,2721,2702,1062,1062,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,41,93,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,0,0,
其他流动资产(万元),55077,51704,43637,51477,37254,21744,64699,60781,39627,3272,52612,53616,521,13852,745,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,37,0,
流动资产合计(万元),179932,186065,185135,181109,172794,182819,180657,184546,174736,170933,170187,176084,158222,146186,146570,52916,63795,66969,62166,67233,109239,111964,150234,194024,198288,240760,202505,196968,29730,18579,23030,6406,38368,39653,17126,4810,6135,4532,5379,4333,8854,10078,29079,28283,26871,33619,33197,32920,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,9000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,0,0,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,1,1,0,1,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,0,0,
长期股权投资(万元),39303,39203,35876,32717,32041,12261,1943,2000,--,--,--,--,--,--,--,3509,3891,3891,4053,4053,4169,4191,25900,25901,25910,25957,25912,25980,21715,21707,21731,24407,24942,24380,24438,24357,26633,26535,26643,26464,28437,28273,6060,5898,238,238,8549,8549,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,--,--,0,
投资性房地产(万元),--,--,--,631,636,622,615,632,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,0,--,0,0,--,0,0,0,
固定资产原值(万元),--,18740,--,18011,--,16349,--,16855,--,17412,--,15114,--,15117,--,12088,--,12066,--,12011,--,20184,--,81468,--,71074,--,17462,--,8507,--,4152,--,4213,--,3008,--,2974,--,2890,--,1563,--,735,--,16635,--,3907,
累计折旧(万元),--,7782,--,7241,--,6672,--,6331,--,5588,--,4980,--,4480,--,5261,--,4850,--,4433,--,6488,--,10500,--,7533,--,5178,--,2142,--,944,--,1220,--,1069,--,673,--,577,--,455,--,384,--,5294,--,664,
固定资产净值(万元),--,10958,--,10770,--,9677,--,10524,--,11824,--,10134,--,10636,--,6827,--,7217,--,7578,--,13697,--,70968,--,63541,--,12284,--,6365,--,3208,--,2994,--,1939,--,2302,--,2313,--,1108,--,351,--,11341,--,3243,
