报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),272439,262068,307276,292912,478772,190114,130365,82842,53251,69099,54199,39845,69621,49381,50415,140106,36784,81949,86831,55577,44891,80926,89774,68798,81349,88084,81665,88673,114409,69762,81666,103009,57406,85063,40107,55209,36167,30527,28716,39515,55106,58659,31355,13289,5011,9429,20217,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,0,0,0,
交易性金融资产(万元),--,--,--,175,1434,--,--,--,329,182,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,1831,0,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,0,--,0,
应收票据(万元),265,365,1907,820,792,567,410,2300,1433,1224,789,1034,1326,2281,1190,1365,2115,4210,1812,1949,1050,880,1320,599,1950,1460,430,927,1591,1148,610,1381,1482,782,515,585,1567,1020,1250,3030,2271,757,71,--,0,0,0,
应收账款(万元),33416,15873,12666,38225,2738,7087,2771,5887,3399,7922,3118,5469,5690,6004,7580,8352,6579,6566,2967,4784,5638,5513,1795,2409,3063,1827,855,599,3937,4952,1917,1602,1740,3864,1507,4222,4677,7442,5744,2539,4280,2132,1671,1676,1961,2504,1471,
预付款项(万元),20929,27912,17530,20632,24377,9930,11595,10660,28092,25097,30536,22672,47962,43172,45765,66003,81256,78386,42039,188821,216869,228040,221946,195371,202357,199404,153701,134466,98223,74385,60511,39183,71375,32359,45633,45286,65243,46581,24167,55413,55435,18902,26938,39628,13755,10441,5674,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,0,0,0,
