报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),916314,1122487,1144576,1106030,1332673,1387233,1576998,1603243,1829462,1547833,1515650,1245603,1172489,1030462,917149,798611,698008,718695,736057,636820,791003,719227,588192,483237,474102,398638,274093,318398,430308,475080,411712,378197,388611,341156,231208,329385,625703,426621,155465,70377,69297,77822,92302,72485,70941,107432,60237,42897,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,30,2067,2808,2417,2530,2592,3050,5519,2837,2090,5297,15956,17952,15978,13943,16115,7049,--,--,--,--,--,--,--,--,13751,32188,31203,0,--,0,--,0,--,--,--,--,--,--,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,--,
应收票据(万元),101536,111371,204522,95899,231992,246283,263352,166553,280572,222841,378100,251178,266445,312143,251009,257284,245787,239696,337947,253235,423706,365405,236400,222657,196800,149714,205120,139211,208787,116329,251235,132489,234241,193389,91610,21737,77233,105672,64046,21866,30080,27625,35664,10958,27423,16259,23110,18534,
应收账款(万元),536728,431871,517527,311014,329932,346898,446371,336637,464330,342122,323456,195618,314840,264053,163888,52773,135780,153707,112161,44615,102668,90153,91483,31158,106331,89633,79395,27730,113947,75696,106905,30531,96322,62480,87561,30522,84559,61970,70171,41114,75315,67941,74396,30707,79441,50983,81059,28604,
预付款项(万元),58320,46943,44815,46552,64882,64342,60937,37840,77582,51089,63215,47947,57102,49688,58824,58152,50409,39846,39766,46465,32309,31626,44256,36120,33001,36350,39457,25267,31181,38461,77322,54186,37199,45155,79663,29752,37087,35874,51251,18607,22746,40390,59186,34285,30912,36057,36025,33420,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,--,
应收股利(万元),--,9,--,--,--,30,--,--,--,280,280,280,--,--,--,92,--,--,--,--,--,15,--,--,--,--,--,--,--,--,--,152,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,--,
其他应收款(万元),533690,461870,509074,457299,359910,417580,446617,455368,360833,306534,222276,150317,90426,111301,14136,7581,10654,11039,12021,13023,15884,28852,23948,12216,12806,9549,7535,8663,8162,9504,17275,6986,11661,6116,4066,3249,9367,5862,4789,7538,6452,5571,6895,5699,7898,11413,5092,9686,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,--,
