报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),198564,267634,223068,317751,221256,337825,278545,325587,208115,305592,213516,294042,286677,193392,194512,302904,226749,175984,208915,243046,180668,191703,176997,261779,259367,221553,277345,334178,250897,209812,330394,338433,439127,192101,249790,285450,298997,211245,400953,364819,346963,345156,182325,189889,185114,165620,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
衍生金融资产(万元),--,--,--,151,--,167,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),244880,232563,183487,213142,179652,242014,94625,162597,230027,234035,259503,339110,348233,321370,251702,243402,221813,286820,245956,210412,237129,249487,250200,241627,189834,251146,267749,205737,92810,54088,80955,71209,124582,62222,69378,86050,48942,72497,64291,72882,57307,74133,73158,24748,10740,8835,
应收账款(万元),509570,476122,499286,477173,393117,480865,611857,604162,587080,605929,1106040,1144440,1025196,1037788,1145755,1129562,996592,873196,623740,654846,466217,410650,357991,358717,218554,276781,332934,363610,211418,187060,210354,181991,199979,213357,189497,183302,192241,199682,181466,162204,131042,106573,183834,179921,190715,128687,
预付款项(万元),315901,325134,368473,333855,305592,330634,339260,307386,253732,252706,625509,738922,646026,567366,985603,1044145,1088683,849464,1315583,1254812,1441387,1078090,1136897,1245633,1391307,1193379,1513277,1587714,1597471,1046851,1158342,1261347,1241859,920680,1087546,918652,1054676,924076,1278811,1498838,1744314,1399580,1703546,1038907,1367371,1011483,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收利息(万元),--,--,--,--,--,179,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,5,--,--,--,14,--,--,--,22,--,--,--,--,--,--,--,612,--,--,--,0,--,0,--,0,21,21,--,--,--,0,45,53,172,25,
其他应收款(万元),120108,124966,131935,137144,338249,289308,132644,137882,1024810,1021856,91650,106824,141637,123399,93462,70888,62564,73365,49620,45087,43484,40679,65046,50220,31306,30715,38837,36837,36763,32705,69049,42968,60984,60825,55717,29301,37116,31949,39352,32927,15363,14045,21857,28649,35399,29892,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
存货(万元),661872,346908,648991,635274,809740,372754,539631,434311,479574,411151,1115004,1068664,1351204,984586,1297538,1307833,1431037,919707,1143039,1225444,1315540,957754,1271334,1407747,1664740,1439022,1830504,1769456,1828907,1325635,1630468,1647145,1844937,1400129,1699244,1369919,1502722,1237075,1974331,1773370,1648774,1109563,863896,1055313,941903,641513,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,107,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
其他流动资产(万元),31278,9943,11393,34334,5502,14035,8868,4960,4300,4942,3739,1303,2274,4743,3011,4676,1773,11442,1912,1965,2062,2387,578,8,119,12413,330,1125,957,614,1649,839,--,11867,3500,3257,--,--,--,--,--,0,--,--,936,0,
流动资产合计(万元),2082174,1783269,2066632,2148824,2253107,2067780,2005430,1976885,2787638,2836212,3414961,3693309,3801246,3232644,3971581,4103424,4029211,3189978,3588764,3635634,3686488,2930750,3259044,3565840,3755228,3425009,4260976,4299269,4019222,2856765,3481212,3543932,3911469,2861181,3354671,2875932,3134714,2676545,3939203,3905040,3943764,3049050,3028661,2517480,2732351,1986054,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
可供出售金融资产(万元),13449,13579,43327,43201,43047,43049,48889,48867,48926,49020,44603,45109,44879,44829,15414,563,579,721,850,793,1131,1332,29764,32968,36550,33392,49048,54564,60973,53123,42791,36391,34062,0,--,5042,7071,4951,6400,11886,20482,33516,32070,17843,12443,7813,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,770,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
长期股权投资(万元),28946,30702,32269,34085,35895,37542,39443,40371,45283,8116,15618,15540,15853,15870,15403,30146,29601,29650,27727,27650,27897,27867,28473,28225,28317,23435,24863,24706,24843,24784,25069,25008,23601,24540,75514,48510,50306,49693,48920,47618,40915,130017,129453,123334,81706,74579,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
投资性房地产(万元),3721,3813,3905,3997,4089,4180,4349,4442,4536,4629,4618,4713,4799,4917,4907,5005,5116,5203,5298,5303,5444,5486,951,993,1036,1079,949,986,1024,1062,1100,1137,1192,1213,1256,1289,1343,1364,1419,1440,1085,1105,1126,1147,1168,1164,
固定资产原值(万元),--,196580,--,191123,--,204798,--,178657,--,179284,--,1487440,--,1475626,--,1410048,--,1469563,--,1460585,--,1461848,--,1457156,--,1428451,--,848032,--,844991,--,662300,--,660303,--,628970,--,622049,--,605410,--,140922,--,128822,--,87896,
累计折旧(万元),--,58653,--,63060,--,63115,--,59900,--,55936,--,493312,--,460258,--,431376,--,464797,--,426919,--,387308,--,345253,--,304295,--,278068,--,254469,--,234537,--,214295,--,193911,--,172735,--,150855,--,54528,--,49409,--,45607,
固定资产净值(万元),--,137927,--,128063,--,141683,--,118757,--,123348,--,994128,--,1015368,--,978673,--,1004766,--,1033666,--,1074540,--,1111903,--,1124156,--,569964,--,590522,--,427763,--,446007,--,435059,--,449315,--,454555,--,86394,--,79413,--,42289,
固定资产减值准备(万元),--,5399,--,7547,--,7564,--,7594,--,7594,--,391,--,391,--,391,--,330,--,1422,--,2381,--,2381,--,2381,--,443,--,1099,--,1099,--,1099,--,1099,--,1099,--,1099,--,1932,--,1932,--,1932,
固定资产(万元),130186,132528,119327,120516,122137,134119,97073,111163,95446,115754,986905,993737,1004359,1014976,969600,978281,960341,1004436,1014313,1032244,1052358,1072158,1086907,1109521,1103743,1121775,562916,569521,577989,589422,418803,426664,435190,444908,426481,433960,438816,448215,450117,453456,459949,84462,77063,77481,40250,40358,
在建工程(万元),16705,14295,30105,24823,24237,37247,73293,68551,78882,65536,135489,123389,122345,118934,149270,140048,149045,134121,179921,118338,177165,107688,113077,92995,111042,94106,625668,600741,585344,567931,724201,708419,680828,644902,627347,572830,512817,424607,343530,271190,174283,390,506,150,32656,23272,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,186,--,26,25,25,25,25,25,25,25,20,23,45,0,--,--,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,18,--,14,0,259,--,15,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
无形资产(万元),68622,68902,65339,65722,69532,74582,75043,75546,76046,82700,126149,122163,123213,124135,116941,109994,110749,108726,109436,109493,100477,93313,93750,89371,89870,90539,126433,128854,129875,130685,129517,130457,130613,129753,94484,94827,89123,89561,82788,80747,81995,3504,314,317,305,1464,
开发支出(万元),583,580,474,391,380,367,125,--,--,201,734,4169,3696,2646,2506,2487,2352,2611,50,24,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,1031,1031,1801,1801,1801,1801,1801,1801,1801,1801,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
长期待摊费用(万元),3579,3603,2427,2573,2754,2887,2884,2995,3112,3322,12873,13373,12828,11961,4411,5150,5210,5900,6779,7248,4944,5515,5962,5622,5020,3532,3042,2105,1193,1234,1232,1258,926,968,973,831,898,796,658,513,422,441,462,355,304,289,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
递延所得税资产(万元),100088,98409,97490,96845,88898,105076,103065,104446,101170,99970,117257,105340,98385,99447,141579,143576,136548,126791,143186,139931,140849,139001,135444,118724,105509,104172,94609,98007,94459,97865,105625,97527,80001,84990,77642,72920,73800,74018,49228,46135,24205,22870,27436,28628,17105,16967,
其他非流动资产(万元),92,144,862,1572,1389,1762,--,--,--,--,10339,10499,10339,10499,3339,10677,7338,7338,--,7338,--,--,--,--,--,--,777,775,--,764,781,785,789,789,--,0,--,--,--,--,--,0,--,--,--,0,
