报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),99137,87468,118068,49284,81278,70891,75092,59015,60578,55206,68070,39214,54351,61435,87560,63158,47943,39780,34170,44426,72257,77599,85588,69442,77162,91662,119938,152520,44538,34893,54771,56031,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),693,--,--,--,--,227,2456,--,--,--,--,--,--,348,--,--,--,--,--,--,--,--,--,--,0,45,119,272,-426,--,534,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),78870,53426,56764,51622,68247,35762,66441,50858,49026,26188,32457,26856,37497,23462,36990,27361,24335,34291,52727,34310,44142,26822,29950,30130,35910,21803,23351,13492,7337,18314,5597,11018,
应收账款(万元),53547,85436,61544,78842,46559,68654,31515,55531,36866,41999,24608,47479,39748,58837,36068,51846,38902,45952,25164,50699,39949,47258,28823,44646,38615,36123,28988,43211,45799,32075,26656,14227,
预付款项(万元),76057,45821,45514,35680,22274,35349,9872,43929,38255,37060,40872,25445,4137,15859,53003,41929,18476,23216,8979,21662,9517,5854,7066,11235,9918,8893,8199,14677,6785,17356,9271,15459,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2751,1117,819,5899,1097,2323,1985,1313,660,886,1229,745,1236,859,2854,1470,2819,2401,183,218,876,767,1847,1293,1256,1486,1222,3569,2467,2449,1799,2426,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),160185,149807,126140,130923,115873,103069,95093,101906,100200,96610,89245,100326,108430,100539,96223,79985,73440,74853,76088,77948,75657,80780,77546,74164,77241,71554,74873,76638,89215,64557,50335,26137,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),72823,105834,105559,36395,60461,60343,71933,58827,69761,105672,105188,41562,17885,56940,53306,47862,86096,46089,24384,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),549273,528909,514408,388647,395790,376617,354386,371379,355347,363619,361669,281627,263283,318279,366003,313610,292010,266583,221694,229264,242397,239080,230820,230910,240101,231567,256690,304379,195715,169645,148964,125298,
发放贷款及垫款(万元),--,14403,13707,--,13816,14590,13984,14751,15001,14823,11816,13773,15783,16275,14467,15402,15667,15639,15847,14631,14848,552,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),30500,30500,30500,10500,10500,10500,10500,10500,10500,10500,10500,5500,5500,5500,500,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,500,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),369535,--,344313,--,316796,--,293774,--,266044,--,252485,--,218829,--,213453,--,207833,--,162913,--,158934,--,157708,--,143124,--,138361,--,133525,123696,110583,103477,
累计折旧(万元),170627,--,158724,--,148155,--,143739,--,136183,--,127807,--,120601,--,113837,--,106516,--,88113,--,82726,--,77350,--,72281,--,67475,--,63666,59352,49375,41832,
固定资产净值(万元),198908,--,185589,--,168641,--,150035,--,129861,--,124678,--,98228,--,99615,--,101318,--,74800,--,76208,--,80358,--,70843,--,70887,--,69859,64344,61208,61645,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),198908,190637,185589,176655,168641,153818,150035,127976,129861,130832,124678,99373,98228,100066,99615,101180,101318,90586,74800,73797,76208,77674,80358,69989,70843,70484,70887,68602,69859,64344,61208,61645,
在建工程(万元),79316,61315,56107,44385,42558,35200,25409,40655,36643,25961,26215,47572,42488,26590,23651,20345,14525,20308,15576,13951,8482,6878,4702,14250,12572,11351,11630,11255,7126,7676,3914,2644,
工程物资(万元),724,709,82,558,72,155,215,423,344,68,127,67,68,69,69,73,108,112,333,36,80,63,51,128,94,64,54,146,108,63,174,3,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),16860,16972,17084,17200,16970,14088,14151,6985,7033,6998,7046,7060,7093,7139,7934,7985,8036,8087,8346,8458,8450,8503,8555,7727,7772,7816,5204,5235,5266,5329,5454,5578,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,631,631,631,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),545,189,124,275,35,--,--,--,--,--,--,6,9,12,14,17,20,22,25,28,30,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3924,4065,4863,3633,4100,4430,4677,3105,2934,3181,3078,2855,2786,3293,3126,2759,2555,2690,2600,2117,2146,2199,2022,1753,1731,1707,2080,1684,1788,1719,1512,717,
其他非流动资产(万元),26574,46746,41070,33081,25556,25462,20867,20264,15610,11400,11248,4545,6800,10923,6786,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),358009,366192,349781,286944,282904,258899,240494,225314,218581,204420,195365,181408,179411,170522,156819,148891,143359,138575,117526,113017,110244,95870,95688,93847,93011,91422,89855,86922,84148,79131,72262,70587,
资产总计(万元),907283,895101,864190,675591,678694,635516,594880,596693,573928,568039,557034,463036,442695,488802,522822,462502,435369,405158,339220,342282,352641,334951,326508,324757,333112,322989,346544,391301,279863,248776,221226,195884,
短期借款(万元),110178,85913,65048,15580,2744,3000,3000,3000,10000,16000,23000,29600,15600,23600,28600,30600,30600,28900,30000,32500,34850,30000,30000,21000,34366,31000,47000,63500,59833,47500,42600,32500,
