报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2008-06-30,2007-12-31,
货币资金(万元),5897,7998,5639,6728,3095,3514,3999,4608,5563,8861,5328,11133,7087,12996,38889,42947,25369,17004,28570,45997,45569,44209,45289,45658,45556,47181,11361,8196,7806,5172,6539,7262,7030,101,477,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,8420,5808,
衍生金融资产(万元),--,--,--,35218,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),764,1387,1147,681,346,340,271,156,154,150,70,170,--,--,20,32,49,41,10,18,92,16,16,90,109,46,85,10,14,--,25,--,0,--,0,
应收账款(万元),11992,10324,9522,8684,7335,6704,6659,7121,6112,6472,5378,4272,5414,3112,2971,2566,3153,2896,2737,2831,3733,3761,2901,2554,4315,3526,2213,3292,1861,2745,1622,2186,1413,2178,1254,
预付款项(万元),1421,1839,1502,1430,1860,1929,1863,906,1779,1593,2529,1167,672,546,1901,370,1555,1830,1208,569,602,545,442,421,650,617,383,365,244,7046,5139,2357,2334,141,53,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,21,5,217,100,204,178,29,144,276,52,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1359,1243,1176,881,1072,775,876,575,6864,4033,605,439,672,1669,662,554,802,1074,836,451,757,694,808,501,541,405,406,587,399,307,269,258,171,177,127,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),64966,61706,58509,56016,53342,49768,45589,32204,32903,31501,33333,31011,35063,32581,1581,1495,1228,1267,1265,1184,1220,1505,1378,1370,1391,1138,1059,1258,1076,942,1087,1091,949,993,844,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),1903,2003,1526,1870,5237,1126,1136,1026,1022,893,885,1007,382,511,516,509,17315,27235,16704,203,165,195,162,152,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),88301,86499,79022,111508,72287,64156,60394,46595,54397,53503,48128,49200,50135,52243,46756,48573,49675,51525,51359,51396,52414,50977,50997,50746,52563,52913,15507,13708,11400,16212,14680,13155,11898,12010,8563,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),2000,2000,2000,2000,1000,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,14603,14674,14799,14910,15000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),3333,3357,3344,3342,3127,3150,2303,2316,1535,1549,1562,1576,1589,1602,1616,1629,1643,1656,1670,1683,1696,1710,1723,1737,1750,1763,1790,1817,1844,1871,1898,--,--,--,--,
固定资产原值(万元),--,68663,--,65405,--,60443,--,46275,--,45484,--,44904,--,37721,--,22282,--,2099,--,2065,--,1864,--,1840,--,1821,1689,1385,1349,1083,--,2807,--,3027,--,
累计折旧(万元),--,22703,--,20131,--,19161,--,13592,--,12139,--,10816,--,4979,--,1677,--,1295,--,1219,--,1073,--,921,--,780,624,477,540,443,--,459,--,353,--,
固定资产净值(万元),--,45960,--,45274,--,41283,--,32683,--,33345,--,34088,--,32741,--,20605,--,804,--,846,--,791,--,919,--,1041,1065,908,809,640,--,2348,--,2674,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),45991,45960,45474,45274,41365,41283,41734,32683,33102,33345,33616,34088,33471,32741,20653,20605,19140,804,792,846,917,791,862,919,972,1041,1065,908,809,640,470,2348,2412,2674,2300,
在建工程(万元),1198,819,537,462,3864,3728,3662,3437,3436,3477,3500,3502,3884,3849,--,--,--,15846,15053,14506,11173,10907,9951,9704,4335,2228,586,83,15,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),17550,17828,17982,17978,18282,18547,18869,10659,10837,11063,11211,11450,11701,9686,8622,8719,6496,6545,6594,6644,6691,6740,6790,6819,6868,6904,7001,7086,7170,487,505,--,0,--,0,
开发支出(万元),4216,3752,3053,2832,2514,2108,1958,1738,1586,1547,1430,1153,1320,1175,176,170,17,17,17,17,17,17,17,17,17,17,17,27,--,--,7,--,0,--,0,
商誉(万元),85706,85706,85706,85706,112678,112678,111641,88745,88745,88745,88745,88745,90934,77354,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),2693,2837,3097,3342,3162,3418,2779,1566,1729,1862,1519,1634,1726,1835,9,10,--,81,91,100,111,121,132,142,151,158,169,178,195,195,211,223,222,--,245,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),839,823,108,108,102,92,78,78,80,74,66,66,65,63,57,57,51,50,47,47,46,46,39,39,48,35,35,44,35,34,18,18,9,6,6,
其他非流动资产(万元),1275,1209,1194,1193,1977,2125,2095,7011,1218,936,649,607,10196,21445,386,171,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),164801,164293,162495,162239,188073,188127,185119,162835,156941,157397,157208,157820,154885,149751,31519,31361,27347,24998,24264,23843,20651,20332,19515,19377,14141,12147,10663,10143,10069,3226,3110,2589,2643,2680,2551,
资产总计(万元),253102,250792,241517,273747,260360,252283,245513,209430,211338,210900,205337,207020,205020,201994,78276,79934,77022,76523,75623,75240,73065,71309,70511,70123,66704,65060,26170,23851,21468,19439,17790,15744,14540,14689,11114,
短期借款(万元),18690,17587,15173,20168,15668,14468,10191,4287,3927,3927,3390,2140,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1000,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),--,19516,19241,8760,7630,7876,7406,6744,6805,6791,6083,7245,7160,6586,3972,5856,3485,3420,3446,3629,2603,2607,2479,2671,1089,958,898,761,593,486,507,575,604,313,353,
预收账款(万元),1073,1069,646,865,1009,1047,669,3504,463,475,947,636,549,483,119,119,86,86,86,86,84,84,84,84,--,--,--,--,5,9,47,24,35,--,0,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2418,2111,1713,2673,1692,1642,1344,1854,1262,1716,1574,1781,1542,580,171,276,15,15,69,80,13,13,74,16,61,33,17,20,20,7,48,33,67,36,69,
应交税费(万元),808,1377,706,485,505,469,198,343,180,288,62,406,95,450,164,256,196,268,230,289,420,414,205,255,299,430,268,372,213,321,143,219,107,583,177,
应付利息(万元),--,6723,6665,6595,6459,6354,6249,5334,5334,5334,5334,5334,6564,7877,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),75401,68613,64311,56032,55646,55772,57027,31062,39093,39228,55546,57349,55397,56278,109,132,434,153,190,136,104,537,813,978,149,236,36,49,38,31,84,50,131,17,75,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),314,1200,1165,1114,231,211,215,251,220,234,271,281,57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,297,129,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),118943,118194,109620,96693,88840,87839,83300,53379,57284,57992,73208,75171,71660,72384,4536,6638,4216,3942,4021,4219,3225,3655,3655,4003,1597,1658,1218,1202,868,854,828,901,944,1949,675,
长期借款(万元),7210,6300,6600,6600,8403,1903,1903,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),88,69,63,62,77,82,91,97,126,122,112,95,117,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1990,2059,2318,2305,3353,3282,3233,2618,2846,2761,2363,2293,2538,1122,675,639,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),6415,6449,6487,6545,1493,1576,1677,761,792,849,892,958,1497,488,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,43,
其他非流动负债(万元),203,154,143,172,136,125,144,131,112,125,131,174,177,--,--,--,772,688,765,765,631,503,222,222,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),15907,15031,15611,15684,13463,6969,7048,3607,3876,3858,3497,3519,4328,1610,675,639,772,688,765,765,631,503,222,222,0,0,0,0,0,0,0,0,0,0,43,
