报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),324733,335875,343160,308467,274051,300548,306407,267037,243033,258165,271890,296661,310466,346260,352103,349138,363879,392701,377826,362346,333179,370147,352059,358240,323639,340761,349716,319609,302185,259003,206448,168214,150831,163069,147652,114760,111534,116468,122361,95566,96857,103796,83782,67934,75752,81565,63543,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3079,2522,2980,3098,2619,2691,2485,2064,2124,3230,3190,3236,2718,2208,2442,2832,1802,1537,1148,1039,1053,1022,1552,2596,3676,2357,2007,2338,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),100,--,--,--,--,--,--,--,--,--,--,--,--,--,5,--,10,--,--,--,12,312,6,--,105,--,--,--,--,--,--,--,0,--,0,--,5,5,--,--,--,--,--,--,0,0,0,
应收账款(万元),10257,11602,7588,9623,8608,10240,5919,7240,6832,9696,4669,9419,6678,8339,4212,5709,4578,4742,2621,4429,3681,3906,1847,3099,2471,3099,1577,3861,2877,3747,2289,3251,2881,3711,2121,4477,2804,2668,1809,3034,2462,3184,1530,3338,3376,4522,978,
预付款项(万元),17941,26645,19799,27383,28594,24334,26441,23082,18750,33663,21909,22966,26943,31144,31809,29648,27211,29508,25230,27589,22859,40516,27330,37499,29549,33029,31888,29876,39164,32146,31184,47388,33262,33790,29579,33977,26718,28363,27229,27725,27757,26102,23507,18356,18316,18469,24326,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
