报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),24621,18719,18152,19317,36787,9819,10811,11527,8646,8129,8393,13094,12833,8234,12931,7051,9762,12806,19370,20907,28292,23458,26489,27267,35265,38649,43568,42457,5384,10092,6585,5141,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),24700,24700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,36,43,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),23083,14839,13903,10480,5315,5673,5844,5394,4788,2265,3573,3640,4364,7590,2807,3311,3325,6330,5381,4837,4230,2773,1381,1231,2369,2478,1414,837,375,92,8,0,
应收账款(万元),66361,72860,92229,94562,78114,51201,43090,40244,38447,40266,36809,37931,32493,37709,34155,34082,29867,30556,28844,29258,24827,27111,25216,28453,24173,26180,24611,23048,19955,17973,16124,8851,
预付款项(万元),4583,1509,2406,2497,1615,2107,3598,2140,2623,2012,1834,3731,4424,3356,6852,5353,5090,5080,4144,685,2621,2975,1003,816,960,1077,796,833,339,381,170,736,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,36,24,38,104,101,146,70,365,287,270,134,149,112,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),2428,1895,2191,2130,2332,847,754,605,729,585,586,513,608,525,578,450,542,573,369,410,480,417,420,303,555,869,365,264,167,246,560,105,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),40036,41449,43809,40186,41054,28538,23886,25148,24366,20764,24398,21345,23991,20119,22544,21394,21698,20340,21239,20677,21165,18149,20117,18958,20783,16112,17757,16091,15522,12092,5747,3412,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),3895,5125,2564,3110,3507,2664,2769,2769,2574,2498,3573,3034,3127,2633,2478,2582,2691,2138,13,10,--,20,--,--,--,--,--,--,319,249,108,0,
流动资产合计(万元),189707,181096,175253,172283,168724,100849,90753,87827,82174,76519,79167,83287,81841,80166,82345,74258,72999,77860,79465,76885,81761,74973,75028,77358,84377,85499,88660,83642,42063,41125,29301,18244,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),32475,32475,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期股权投资(万元),198,--,--,--,--,17710,18556,15601,11272,8213,5828,5826,5822,5484,1500,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,7,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产原值(万元),--,90381,--,86903,--,47082,--,46100,--,45441,--,43181,--,33516,--,23179,--,15686,--,14823,--,13815,--,9987,--,9493,--,8637,0,7882,7087,5882,
累计折旧(万元),--,23038,--,19749,--,11817,--,10335,--,9063,--,7771,--,6965,--,6209,--,5665,--,5172,--,4833,--,4403,--,4100,--,3803,0,3561,3072,2173,
固定资产净值(万元),--,67342,--,67154,--,35266,--,35765,--,36378,--,35410,--,26551,--,16970,--,10021,--,9651,--,8982,--,5584,--,5393,--,4834,0,4321,4016,3709,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产(万元),65990,67342,66322,67154,67060,35266,35366,35765,36017,36378,36069,35410,26508,26551,17690,16970,10024,10021,9608,9651,9114,8982,6874,5584,5328,5393,4823,4834,4284,4321,4016,3709,
在建工程(万元),95,--,304,252,143,191,424,279,271,176,574,969,6080,4722,10420,9922,14698,11363,6922,6203,2102,1706,2710,3194,2644,1850,1862,1665,1441,1036,326,4,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
