报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),120171,115682,129808,100620,173992,183637,201466,171255,78639,85768,100021,66390,62131,80558,86950,84143,80071,87469,104911,88731,84396,93069,112537,87462,83550,96043,96762,75507,74684,52662,70343,39317,33924,23423,28701,19529,11921,11102,21242,9630,20512,13771,23178,12562,7280,34503,36104,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,300,550,900,--,--,149,158,636,392,146,149,136,300,--,--,--,--,--,--,--,--,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,1334,1334,1334,--,--,0,--,
应收账款(万元),41881,45875,51226,61905,66579,65213,54774,65303,62454,55269,45038,55089,64455,53753,42856,47710,47382,45257,47838,45110,51188,50572,45334,64217,62896,50546,48213,37974,37899,29915,24197,30962,29294,31113,23836,36218,32666,33645,29135,27607,29782,30673,29995,33530,28740,29907,28605,
预付款项(万元),6592,6673,6824,11328,27553,27634,25710,31948,31186,28768,29452,28864,27377,26998,26732,26758,27844,28313,28667,27343,27944,28586,29117,34069,34295,34146,37576,35255,35076,35795,36947,31706,37171,45899,45330,51147,51116,78533,75560,67356,58197,119967,116306,77247,72193,77289,75331,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
其他应收款(万元),14333,15251,14588,63184,17763,16693,14336,13593,13254,16136,10822,13234,15770,11305,9352,13111,14412,11882,9398,15756,15178,10891,7220,9656,11949,8064,8457,19151,16100,22061,14280,4412,5551,12556,12872,26181,22999,18858,17393,15514,10585,22734,16726,18686,13147,12948,12765,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
存货(万元),31617,32272,27625,33117,28501,29305,28270,29834,28465,31596,29941,17130,15668,19136,16746,18796,17713,19415,14263,15469,17253,15040,15927,15705,14875,15797,14627,15648,16890,17617,13756,14709,11375,9103,9656,8388,13190,10786,14580,15491,17365,15584,13561,14335,14435,14674,13747,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
其他流动资产(万元),112,118,204,16268,98,95,198,181,160,100,190,7456,7419,7128,11173,124,130,353,148,202,167,219,53,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,23,--,
流动资产合计(万元),214707,215872,230275,286421,314486,322577,324754,312114,214158,217637,215464,188248,192820,198877,193809,190643,187552,192690,205225,192611,196125,198377,210189,211110,207865,205146,206535,183535,180649,158200,159680,121741,117706,122240,120543,141598,132193,152924,157911,135598,137776,204064,201100,156360,135795,169345,166551,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
可供出售金融资产(万元),3530,3530,3530,3236,2936,2936,2936,2936,2936,2936,2936,2936,2951,2951,2951,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,--,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
长期股权投资(万元),251,301,251,627,731,789,1034,766,520,549,827,692,674,484,604,443,443,443,227,251,225,502,503,494,578,525,544,54526,54552,54575,54594,54646,54646,54646,54646,54384,54084,54198,54198,54168,54168,168,168,168,168,168,168,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
固定资产原值(万元),66298,--,61936,--,61908,--,56612,--,55063,--,54555,--,53775,--,54677,--,53998,--,53329,--,53343,--,52960,--,52637,--,52023,--,51816,--,51460,--,51408,--,49777,--,43941,--,43778,--,22538,--,55040,--,54484,--,54887,
