报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2008-06-30,2007-12-31,
货币资金(万元),45748,56873,59278,39274,52284,63845,72404,77544,83341,83575,90514,82748,85908,94833,97582,98573,108201,115839,113656,99596,102684,109695,109515,108534,111104,117722,115719,108800,113564,126695,130934,13697,15387,18218,8363,7891,4522,6022,
结算备付金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
应收票据(万元),2644,2723,5475,1877,1933,1538,1807,2308,4765,5435,2756,606,360,792,2682,1012,2101,3501,3893,2795,1278,1842,3428,2716,1089,5038,7284,4427,2533,50,159,270,--,800,--,0,--,0,
应收账款(万元),58717,58170,65622,42302,41363,37650,47227,29399,31611,31666,37549,33586,31487,30923,32213,27075,26986,24149,25880,25446,27046,23534,22842,23085,23985,20057,18361,21004,18952,11348,9415,10451,8995,6408,7107,6712,3700,4194,
预付款项(万元),2945,2904,1870,2575,2122,2049,1314,1329,2171,3054,1714,3874,2699,4064,2345,3313,2256,1547,1266,2246,1075,1463,1205,667,269,268,288,379,783,1300,175,174,209,141,208,154,996,232,
应收保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,0,--,0,
应收股利(万元),28,28,28,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,0,--,0,
其他应收款(万元),3886,3746,2325,18635,2155,2612,1633,1724,1634,6910,6321,1931,1436,1226,955,1480,1442,1278,963,749,567,278,176,445,373,293,186,341,238,259,122,179,137,173,285,87,101,38,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
存货(万元),24869,21574,19522,18649,18696,17646,14750,19334,17187,15597,14629,17484,13319,10306,8017,8967,7532,9456,7312,8286,5992,5365,5241,4724,4564,4803,3913,5232,3151,3019,3909,3207,3908,5248,1473,914,342,880,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,0,2,36,
其他流动资产(万元),411,199,60,404,160,532,193,531,212,0,248,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,0,--,0,
流动资产合计(万元),139248,146218,161917,123715,118713,125873,139326,132169,140920,146237,153730,140230,135209,142144,143794,140420,148518,155771,152971,139119,138643,142176,142407,140172,141385,148180,145750,140183,139220,142671,144714,27978,28636,30989,17436,15759,9662,11401,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
