报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),40956,46102,64460,28089,11848,13836,10405,9432,19584,10835,12594,30606,34335,27524,17961,42888,32318,26294,41253,40688,45462,32757,44524,42007,37979,40148,52689,48700,45511,58026,54943,56611,43727,42540,43098,18317,19237,16726,10154,16809,13014,7807,16027,10645,7844,5539,9978,14626,7192,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,0,
交易性金融资产(万元),5,--,0,509,86,--,--,--,--,0,--,158,35,0,257,--,14,356,0,200,285,645,814,695,543,--,--,1053,1182,1279,1041,1359,2004,653,75,0,33,2,2,--,34,--,64,211,174,--,9,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收票据(万元),0,550,473,637,373,665,795,864,988,1052,871,634,353,596,472,307,62,37,139,193,65,76,90,75,96,21,8,348,514,184,558,513,420,106,197,617,470,266,8,8,356,80,115,--,76,25,0,0,0,
应收账款(万元),102554,111229,70300,90218,123439,112610,72112,72290,92414,78493,46351,39147,68154,66907,46388,46375,56782,53927,42425,42575,57507,58340,40531,41154,50010,43831,38384,54240,61835,57993,60186,52335,58984,58127,37896,32049,32956,33949,28023,24036,32000,34571,26704,21430,32114,29499,23283,30666,33137,
预付款项(万元),6166,8434,10225,9861,2845,6745,3358,3401,2212,4492,4098,4700,5253,10317,10850,6241,5828,8658,5942,6585,3110,7212,7598,7026,5003,3207,1872,1805,1378,8580,7768,4457,4949,5609,4458,2709,1022,2058,2903,937,1449,2616,2943,2498,2112,1400,766,433,557,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,0,0,0,
其他应收款(万元),--,14465,5052,8810,9133,5967,4112,4408,4568,4518,3217,2332,7740,6595,4489,2994,4505,3218,2877,2662,4825,5231,4674,3873,4334,7860,9498,10954,10456,1492,1766,3373,5487,3151,3553,1910,2337,2663,1880,2084,2033,2314,1578,3258,2321,2565,3356,2284,1478,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,0,
存货(万元),53144,70472,75519,77535,60224,47224,35617,35555,31132,32806,25080,25950,31048,35532,28120,26318,31421,29528,27550,26955,31028,32730,31170,29915,28550,34925,36219,42396,42536,51009,54231,52903,54912,51359,42268,27613,25042,23320,19444,21578,21998,24470,18786,15729,15713,13456,13603,10802,12184,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
一年内到期的非流动资产(万元),2931,4112,3855,2308,2342,4138,4411,3104,3811,3781,2448,2286,2447,19,30,38,50,518,517,479,535,15,22,35,40,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,0,0,0,
其他流动资产(万元),17833,35119,16605,894,186,1975,2528,3331,2238,2584,2723,10910,5725,3695,6176,7920,6540,9230,5284,4616,2383,2800,3628,6006,3674,303,1403,1120,2656,66,18,5,--,--,0,0,0,--,0,--,--,--,0,--,0,--,0,0,0,
流动资产合计(万元),236243,290482,246489,218862,210476,193161,133338,132383,156948,138561,97381,116723,155090,151186,114744,133081,137521,131766,125988,124953,145201,139805,133050,130787,130229,130296,140073,160616,166068,178630,180513,171556,170482,161544,131544,83216,81098,78984,62414,65452,70884,71858,66217,53770,60355,52483,50995,58812,54549,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,0,0,
可供出售金融资产(万元),10654,686,672,655,668,648,504,510,512,326,324,315,317,320,308,309,308,319,305,304,302,279,280,285,285,278,277,276,235,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,0,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,0,--,0,0,0,
长期应收款(万元),1688,1745,2204,2683,3114,3136,3139,4456,4145,5474,7004,6782,6713,5471,5972,3867,162,212,240,292,227,695,634,634,638,664,659,655,662,134,146,191,205,211,216,243,243,277,277,269,276,295,304,314,316,212,211,206,306,
长期股权投资(万元),29415,29496,29699,20129,20692,13218,1562,1648,1851,2339,2174,2142,2185,1158,1293,5343,5583,5710,5746,4909,4942,4880,4997,4921,5270,5538,5015,6347,6481,6742,6741,6621,6525,7580,5358,5453,5539,5372,5316,5235,5283,5504,5419,5370,5404,5418,5208,4175,2102,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
投资性房地产(万元),88961,84766,82315,77204,69922,68009,57188,41660,33448,12390,13637,13797,12812,12979,14345,10457,10446,11054,10349,9803,9930,9973,10089,10257,10382,9519,9639,10388,10480,10605,10727,11761,10968,10978,10968,11383,10959,9504,9332,8729,8818,8604,8414,7047,6988,7450,5826,2844,2875,
固定资产原值(万元),122515,--,119883,--,109797,--,103607,--,99101,--,95853,--,93131,--,88561,--,95684,--,94182,--,93295,--,91987,--,90385,--,93174,--,88789,--,83190,--,80362,--,75595,0,74286,--,70624,--,66942,--,62228,--,53435,--,43157,--,34952,
