报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),152326,496231,728960,644409,779073,548282,635686,717336,654682,613674,603493,568398,570203,471788,464429,455749,368172,384357,357860,357720,367303,273714,343938,287922,387770,404340,495302,433690,399517,392337,413514,392568,374973,394277,166991,181941,195879,195425,188836,112854,98629,97632,98305,99822,147519,121196,94848,89197,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,257,256,255,254,253,243,255,750,282,2238,2226,1200,1184,2100,3039,5031,7031,4029,1544,32,32,31,31,37,82,89,89,2076,73,85,85,201,175,196,205,231,179,376,67,173,78,54,312,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,0,
应收票据(万元),1124,1961,2589,1004,7484,2223,1842,3486,1974,3064,5444,675,245,4510,4250,1388,6291,5594,5500,904,584,713,661,1072,923,9909,3160,2826,8930,2002,949,1094,720,403,41,1253,293,190,3321,4159,7787,3602,4567,1790,2322,2523,2559,2219,
应收账款(万元),146179,100404,66726,72479,82886,89193,80578,78840,82507,81618,89186,88569,101640,104774,87148,92352,97660,95947,102243,87560,98806,97009,73747,68850,75130,108673,63059,44849,56839,50478,58180,36616,75566,42590,39967,25010,35486,28783,36920,28243,32735,29440,29380,32897,31782,26340,25964,30361,
预付款项(万元),436764,439907,279211,285293,291179,281041,276357,283192,279710,274326,266668,282459,259253,276333,285544,287534,274963,257999,265924,259442,267618,273416,255340,262744,200494,190128,172975,164319,191806,180035,165866,138280,145729,149216,125200,132964,106827,93679,70877,48523,34772,42873,41090,45268,26923,28153,19642,25972,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,0,
