报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),22932,24115,21163,17874,16877,16648,15667,30394,23870,6281,4966,4728,2476,7286,2670,3942,5606,12130,11503,13081,12710,12639,11503,18217,19382,21871,20681,23056,26427,25636,24579,26406,8149,7684,3814,954,1161,
结算备付金(万元),0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,514,58,
衍生金融资产(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50,50,174,--,--,--,--,--,--,360,--,--,0,0,0,0,0,
应收账款(万元),5848,3657,7562,3895,6626,3496,6284,2742,5215,2620,4986,2460,4226,2396,5310,1946,3704,1675,4069,1595,3173,1880,3242,1471,2139,1157,2344,1481,2008,993,2711,1632,1528,600,508,527,467,
预付款项(万元),67,68,136,154,104,105,535,165,123,78,304,208,216,171,230,195,236,337,178,129,67,85,134,35,96,211,112,94,250,100,87,55,58,40,73,85,76,
应收保费(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),0,0,--,--,--,--,--,--,5,--,50,21,142,45,232,229,70,163,191,152,73,--,57,106,32,--,141,121,99,--,--,--,0,0,0,0,0,
应收股利(万元),0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),--,2659,2385,6173,7051,7593,172,82,113,63,92,56,86,59,118,86,130,114,175,91,105,74,169,112,98,36,79,68,115,78,61,101,334,232,450,253,33,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),815,800,1114,1016,881,879,929,816,918,871,1034,841,917,853,1027,569,658,514,867,477,599,697,813,755,823,700,841,722,733,1046,817,691,499,488,540,1273,526,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),13009,13132,13268,13579,12724,13730,11522,1801,5659,11620,10737,11104,14400,15200,17324,17171,16547,10000,8999,8000,8000,8000,8000,8000,6500,5400,5500,3500,--,--,--,--,0,0,0,0,0,
流动资产合计(万元),44915,44432,45628,42691,44263,42451,35110,36000,35904,21832,22169,19417,22463,26011,26911,24138,26952,24932,25982,23525,24778,23424,24091,28696,29071,29374,29697,29042,29632,28214,28255,28884,10568,9046,5385,3605,2320,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,3000,--,--,--,600,600,600,600,600,600,600,600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),9242,8044,8025,8022,8043,8028,12681,12788,15014,5002,4999,5000,5000,--,--,--,--,--,600,600,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资性房地产(万元),0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),--,11135,--,10917,--,10900,--,10116,--,2597,--,2575,--,2551,--,2297,--,2246,--,2266,--,2232,--,736,--,524,--,474,--,461,--,257,0,254,220,0,0,
累计折旧(万元),--,1652,--,1384,--,1112,--,825,--,695,--,607,--,507,--,431,--,361,--,374,--,294,--,240,--,203,--,188,--,150,--,135,0,118,86,0,0,
固定资产净值(万元),--,9484,--,9533,--,9788,--,9292,--,1902,--,1968,--,2044,--,1866,--,1885,--,1892,--,1938,--,496,--,321,--,286,--,311,--,122,0,136,134,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),--,9484,9411,9533,9656,9788,9952,9292,9268,1902,1941,1968,2006,2044,2090,1866,1893,1885,1902,1892,1909,1938,492,496,303,321,275,286,295,311,309,122,127,136,134,68,51,
在建工程(万元),--,--,182,184,153,32,--,434,401,7709,128,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
生产性生物资产(万元),0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
油气资产(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
无形资产(万元),322,352,390,432,426,466,495,535,565,597,585,541,400,411,310,312,335,368,402,434,471,512,530,596,654,652,424,458,480,509,396,395,402,424,143,55,0,
开发支出(万元),0,0,--,--,--,--,--,--,--,--,54,54,235,230,317,300,267,242,219,190,169,146,179,297,263,159,330,184,139,91,160,80,51,19,221,82,0,
商誉(万元),0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
